;Tarih;TP_DB_B54
0;1989-Q4;1137.0
1;1990-Q1;1057.0
2;1990-Q2;933.0
3;1990-Q3;931.0
4;1990-Q4;902.0
5;1991-Q1;964.0
6;1991-Q2;950.0
7;1991-Q3;957.0
8;1991-Q4;980.0
9;1992-Q1;932.0
10;1992-Q2;956.0
11;1992-Q3;974.0
12;1992-Q4;898.0
13;1993-Q1;928.0
14;1993-Q2;903.0
15;1993-Q3;931.0
16;1993-Q4;873.0
17;1994-Q1;915.0
18;1994-Q2;973.0
19;1994-Q3;960.0
20;1994-Q4;972.0
21;1995-Q1;1063.0
22;1995-Q2;1055.0
23;1995-Q3;1008.0
24;1995-Q4;1007.0
25;1996-Q1;1064.0
26;1996-Q2;1097.0
27;1996-Q3;1180.0
28;1996-Q4;1241.0
29;1997-Q1;1145.0
30;1997-Q2;1217.0
31;1997-Q3;1203.0
32;1997-Q4;1201.0
33;1998-Q1;1197.0
34;1998-Q2;1270.0
35;1998-Q3;1309.0
36;1998-Q4;1371.0
37;1999-Q1;1341.0
38;1999-Q2;1317.0
39;1999-Q3;1326.0
40;1999-Q4;1312.0
41;2000-Q1;1296.0
42;2000-Q2;1445.0
43;2000-Q3;1358.0
44;2000-Q4;1426.0
45;2001-Q1;1439.0
46;2001-Q2;1267.0
47;2001-Q3;1409.0
48;2001-Q4;992.0
49;2002-Q1;988.0
50;2002-Q2;1082.0
51;2002-Q3;1089.0
52;2002-Q4;1121.0
53;2003-Q1;1123.0
54;2003-Q2;1197.0
55;2003-Q3;1230.0
56;2003-Q4;1332.0
57;2004-Q1;1377.0
58;2004-Q2;1378.0
59;2004-Q3;1365.0
60;2004-Q4;1428.0
61;2005-Q1;1357.0
62;2005-Q2;1299.0
63;2005-Q3;1246.0
64;2005-Q4;1181.0
65;2006-Q1;1184.0
66;2006-Q2;1205.0
67;2006-Q3;1182.0
68;2006-Q4;1274.0
69;2007-Q1;1262.0
70;2007-Q2;1282.0
71;2007-Q3;1321.0
72;2007-Q4;1359.0
73;2008-Q1;1474.0
74;2008-Q2;1540.0
75;2008-Q3;1555.0
76;2008-Q4;1798.0
77;2009-Q1;1812.0
78;2009-Q2;2048.0
79;2009-Q3;2233.0
80;2009-Q4;2258.0
81;2010-Q1;2198.0
82;2010-Q2;2156.0
83;2010-Q3;2261.0
84;2010-Q4;2262.0
85;2011-Q1;2298.0
86;2011-Q2;2382.0
87;2011-Q3;2351.0
88;2011-Q4;2477.0
89;2012-Q1;2447.0
90;2012-Q2;2377.0
91;2012-Q3;2399.0
92;2012-Q4;2353.0
93;2013-Q1;2237.0
94;2013-Q2;2226.0
95;2013-Q3;2272.0
96;2013-Q4;2259.0
97;2014-Q1;2245.0
98;2014-Q2;2324.0
99;2014-Q3;2192.0
100;2014-Q4;2206.0
101;2015-Q1;2045.0
102;2015-Q2;2018.0
103;2015-Q3;2008.0
104;2015-Q4;1960.0
105;2016-Q1;2008.0
106;2016-Q2;2255.0
107;2016-Q3;2251.0
108;2016-Q4;2060.0
109;2017-Q1;2180.0
110;2017-Q2;2196.0
111;2017-Q3;2429.0
112;2017-Q4;2796.0
113;2018-Q1;3311.0
114;2018-Q2;3199.0
115;2018-Q3;2965.0
116;2018-Q4;2930.0
117;2019-Q1;2876.0
118;2019-Q2;4324.0
119;2019-Q3;4239.0
120;2019-Q4;5016.0
121;2020-Q1;5020.0
122;2020-Q2;4690.0
123;2020-Q3;4532.0
124;2020-Q4;3845.0
125;2021-Q1;3520.0
126;2021-Q2;2414.0
127;2021-Q3;2341.0
128;2021-Q4;2327.0
129;2022-Q1;2214.0
130;2022-Q2;3305.0
131;2022-Q3;3202.0
132;2022-Q4;3720.0
133;2023-Q1;4696.0
134;2023-Q2;3429.0
135;2023-Q3;3332.0
