;Tarih;TP_TUFE1YI_T57
0;1994-1;1.034000182
1;1994-2;1.0867721211
2;1994-3;1.2187019689
3;1994-4;1.5798599272
4;1994-5;1.6590178358
5;1994-6;1.7348774983
6;1994-7;1.7958950529
7;1994-8;1.797544176
8;1994-9;1.8635090999
9;1994-10;1.9360705162
10;1994-11;1.9591582396
11;1994-12;2.1240705493
12;1995-1;2.3532986598
13;1995-2;2.475333769
14;1995-3;2.6072636168
15;1995-4;2.6352987094
16;1995-5;2.7243513567
17;1995-6;2.8331934811
18;1995-7;2.9370882363
19;1995-8;3.0261408835
20;1995-9;3.1151935308
21;1995-10;3.1844567009
22;1995-11;3.2487725016
23;1995-12;3.3642111185
24;1996-1;3.8919305096
25;1996-2;4.0387024653
26;1996-3;4.1904217902
27;1996-4;4.4559306089
28;1996-5;4.5994043183
29;1996-6;4.6769131039
30;1996-7;4.8104920748
31;1996-8;5.0050886003
32;1996-9;5.1634044176
33;1996-10;5.3530535738
34;1996-11;5.6020711615
35;1996-12;5.7372992555
36;1997-1;6.0968080907
37;1997-2;6.4777555262
38;1997-3;6.6509134514
39;1997-4;6.9708433323
40;1997-5;7.4325977995
41;1997-6;7.7805627731
42;1997-7;7.9702119292
43;1997-8;8.7683875083
44;1997-9;9.1971595136
45;1997-10;10.2410544342
46;1997-11;10.6417913469
47;1997-12;10.983159828
48;1998-1;11.7664932992
49;1998-2;12.8878970054
50;1998-3;13.0115812377
51;1998-4;13.8163533092
52;1998-5;14.1494761749
53;1998-6;14.7777920749
54;1998-7;15.1290552947
55;1998-8;16.6330555594
56;1998-9;17.1310907348
57;1998-10;17.6720031107
58;1998-11;18.2953716415
59;1998-12;19.1050910823
60;1999-1;19.5124244873
61;1999-2;20.9686001822
62;1999-3;22.2747056753
63;1999-4;22.5715478328
64;1999-5;23.4686707977
65;1999-6;24.065653359
66;1999-7;25.3915483292
67;1999-8;25.9555484285
68;1999-9;26.5756187131
69;1999-10;27.3523556919
70;1999-11;28.7557594477
71;1999-12;29.9447772009
72;2000-1;31.3267423564
73;2000-2;32.0556547654
74;2000-3;33.8647428032
75;2000-4;35.1131289878
76;2000-5;35.9393396596
77;2000-6;36.5462169594
78;2000-7;36.9584977337
79;2000-8;37.9595154538
80;2000-9;38.8203577106
81;2000-10;39.4437262414
82;2000-11;40.2484983129
83;2000-12;40.9939019528
84;2001-1;41.4292704505
85;2001-2;43.6489901395
86;2001-3;52.5822899576
87;2001-4;61.2418353416
88;2001-5;63.9810288062
89;2001-6;66.162818664
90;2001-7;68.0395207487
91;2001-8;72.3140478169
92;2001-9;75.8019431677
93;2001-10;80.924119508
94;2001-11;80.6520141969
95;2001-12;79.5471017217
96;2002-1;77.2119434159
97;2002-2;76.4253116985
98;2002-3;79.603171907
99;2002-4;79.5718385682
100;2002-5;80.6074878733
101;2002-6;84.992506189
102;2002-7;96.7573503652
103;2002-8;95.871771262
104;2002-9;95.9129993394
105;2002-10;96.5594555936
106;2002-11;96.6386135022
107;2002-12;97.4450346968
108;2003-1;99.0694209477
109;2003-2;100.5318404584
110;2003-3;103.7465729646
111;2003-4;106.3965673046
112;2003-5;100.8234706981
113;2003-6;102.175608123
114;2003-7;96.4178624899
115;2003-8;96.9609820997
116;2003-9;93.471850523
117;2003-10;97.8278622745
118;2003-11;100.8268747792
119;2003-12;101.7510873368
120;2004-1;102.0600911904
121;2004-2;102.0323489576
122;2004-3;100.1220793416
123;2004-4;100.2960683435
124;2004-5;105.0213140843
125;2004-6;106.4298806649
126;2004-7;107.0341264532
127;2004-8;109.217579559
128;2004-9;110.3006735108
