;Tarih;TP_TUFE1YI_T93
0;1994-1;1.3603161287
1;1994-2;1.5194039471
2;1994-3;1.6392962161
3;1994-4;2.2226182171
4;1994-5;2.3194542805
5;1994-6;2.4185959644
6;1994-7;2.4877645811
7;1994-8;2.4946814428
8;1994-9;2.6099624707
9;1994-10;2.7137153957
10;1994-11;2.863580732
11;1994-12;3.0226685504
12;1995-1;3.2832036734
13;1995-2;3.4077071835
14;1995-3;3.4930151441
15;1995-4;3.6221298953
16;1995-5;3.7512446465
17;1995-6;3.8411638482
18;1995-7;3.9610561172
19;1995-8;4.0417528367
20;1995-9;4.1616451056
21;1995-10;4.3184273035
22;1995-11;4.4959600864
23;1995-12;4.6550479049
24;1996-1;4.9109717867
25;1996-2;5.0562258818
26;1996-3;5.2406755264
27;1996-4;5.607269195
28;1996-5;5.9069998674
29;1996-6;5.9830853458
30;1996-7;6.1352563026
31;1996-8;6.3220115677
32;1996-9;6.5479623823
33;1996-10;6.7969694025
34;1996-11;7.2281204467
35;1996-12;7.5047949135
36;1997-1;7.9382515783
37;1997-2;8.2310653891
38;1997-3;8.5238791998
39;1997-4;9.0680056513
40;1997-5;9.4507386638
41;1997-6;9.9210852575
42;1997-7;10.3268744755
43;1997-8;10.8848346504
44;1997-9;11.2998463507
45;1997-10;11.9431144861
46;1997-11;12.3373756014
47;1997-12;12.8008053334
48;1998-1;13.6008556667
49;1998-2;14.3271261422
50;1998-3;14.7951671153
51;1998-4;16.030979734
52;1998-5;16.5382162566
53;1998-6;17.0316190558
54;1998-7;18.170595611
55;1998-8;18.8276974698
56;1998-9;19.196596759
57;1998-10;19.8583098589
58;1998-11;20.5131060971
59;1998-12;21.0941224775
60;1999-1;22.1155123844
61;1999-2;22.3991037129
62;1999-3;23.070039295
63;1999-4;24.5479420722
64;1999-5;26.0212336082
65;1999-6;26.7313647398
66;1999-7;28.1424045208
67;1999-8;28.9309267514
68;1999-9;29.5880286101
69;1999-10;31.0613201462
70;1999-11;32.0181526774
71;1999-12;33.5698353124
72;2000-1;35.2344933547
73;2000-2;36.0207099647
74;2000-3;36.5025846611
75;2000-4;37.6115881491
76;2000-5;38.918875005
77;2000-6;39.5759768638
78;2000-7;40.8878749609
79;2000-8;42.0452964806
80;2000-9;42.7531219916
81;2000-10;43.7491500723
82;2000-11;44.1895235987
83;2000-12;44.9134884537
84;2001-1;45.8172917121
85;2001-2;47.0922998802
86;2001-3;52.185415691
87;2001-4;57.2508640551
88;2001-5;60.9144951205
89;2001-6;62.8051039773
90;2001-7;66.9851940475
91;2001-8;71.0200300225
92;2001-9;74.4577102733
93;2001-10;78.8476118141
94;2001-11;79.0182277354
95;2001-12;80.7635824972
96;2002-1;80.6298565048
97;2002-2;80.9710883473
98;2002-3;81.5221316605
99;2002-4;81.8034173684
100;2002-5;83.5556889919
101;2002-6;86.8826994559
102;2002-7;90.7492251303
103;2002-8;92.0057883339
104;2002-9;94.7863667259
105;2002-10;96.5640001755
106;2002-11;97.2211020343
107;2002-12;98.3231886606
108;2003-1;99.6788935482
109;2003-2;100.4202220478
110;2003-3;101.4234351578
111;2003-4;102.804395131
112;2003-5;101.8345263121
113;2003-6;100.9768509666
114;2003-7;99.7604107417
115;2003-8;98.885204326
116;2003-9;98.00214084
117;2003-10;97.6473364996
118;2003-11;98.9133090922
119;2003-12;99.6532753365
120;2004-1;102.9371097177
121;2004-2;102.2698576379
122;2004-3;103.433793279
123;2004-4;103.9469893985
124;2004-5;104.186093217
125;2004-6;105.6703229274
126;2004-7;106.778303137
127;2004-8;107.6388473984
128;2004-9;106.3496610025
129;2004-10;109.0274452388
130;2004-11;109.8905033675
131;2004-12;112.0030737701
132;2005-1;111.21
133;2005-2;111.35
134;2005-3;111.68
135;2005-4;114.37
136;2005-5;114.85
137;2005-6;114.36
138;2005-7;112.81
139;2005-8;113.92
140;2005-9;115.84
141;2005-10;117.71
142;2005-11;118.3
143;2005-12;119.95
144;2006-1;121.16
145;2006-2;120.75
146;2006-3;121.22
147;2006-4;123.86
148;2006-5;129.59
149;2006-6;138.47
150;2006-7;138.94
151;2006-8;141.68
152;2006-9;142.39
153;2006-10;142.33
