;Tarih;TP_BEKODTUFEYENI_BT97
0;2022-1;0.0
1;2022-2;0.0
2;2022-3;0.0
3;2022-4;0.0
4;2022-5;0.0
5;2022-6;3.837
6;2022-7;3.7071
7;2022-8;7.5304
8;2022-9;1.0
9;2022-10;0.0
10;2022-11;0.0
11;2022-12;1.0
12;2023-1;0.0
13;2023-2;0.0
14;2023-3;0.0
15;2023-4;0.0
16;2023-5;0.0
17;2023-6;0.0
18;2023-7;0.0
19;2023-8;0.0
20;2023-9;0.0
21;2023-10;1.48
22;2023-11;1.3
23;2023-12;0.745
24;2024-1;2.0583
