;Tarih;TP_FG_J083
0;2003-1;95.14
1;2003-2;95.14
2;2003-3;97.61
3;2003-4;97.61
4;2003-5;97.61
5;2003-6;101.24
6;2003-7;101.24
7;2003-8;102.15
8;2003-9;103.06
9;2003-10;103.06
10;2003-11;103.06
11;2003-12;103.06
12;2004-1;103.91
13;2004-2;104.2
14;2004-3;104.17
15;2004-4;104.17
16;2004-5;104.79
17;2004-6;105.42
18;2004-7;105.49
19;2004-8;105.56
20;2004-9;104.95
21;2004-10;104.95
22;2004-11;105.31
23;2004-12;105.59
24;2005-1;105.59
25;2005-2;105.59
26;2005-3;105.59
27;2005-4;105.6
28;2005-5;106.2
29;2005-6;106.25
30;2005-7;106.26
31;2005-8;106.4
32;2005-9;106.48
33;2005-10;107.8
34;2005-11;107.71
35;2005-12;107.64
36;2006-1;110.05
37;2006-2;110.15
38;2006-3;110.16
39;2006-4;110.17
40;2006-5;110.19
41;2006-6;110.19
42;2006-7;110.39
43;2006-8;110.39
44;2006-9;110.31
45;2006-10;110.39
46;2006-11;110.41
47;2006-12;110.42
48;2007-1;112.82
49;2007-2;113.62
50;2007-3;113.69
51;2007-4;113.56
52;2007-5;113.56
53;2007-6;115.9
54;2007-7;114.25
55;2007-8;110.77
56;2007-9;110.86
57;2007-10;111.74
58;2007-11;111.83
59;2007-12;113.7
60;2008-1;115.09
61;2008-2;115.45
62;2008-3;115.71
63;2008-4;115.84
64;2008-5;115.93
65;2008-6;117.04
66;2008-7;118.14
67;2008-8;119.01
68;2008-9;120.94
69;2008-10;120.94
70;2008-11;121.13
71;2008-12;121.94
72;2009-1;122.97
73;2009-2;121.44
74;2009-3;120.51
75;2009-4;120.77
76;2009-5;121.07
77;2009-6;122.56
78;2009-7;122.56
79;2009-8;122.56
80;2009-9;122.56
81;2009-10;124.25
82;2009-11;124.38
83;2009-12;125.69
84;2010-1;125.69
85;2010-2;125.69
86;2010-3;130.1
87;2010-4;123.12
88;2010-5;121.09
89;2010-6;122.14
90;2010-7;122.14
91;2010-8;120.78
92;2010-9;118.58
93;2010-10;118.0
94;2010-11;118.0
95;2010-12;121.23
96;2011-1;122.81
97;2011-2;123.38
98;2011-3;123.64
99;2011-4;121.19
100;2011-5;120.59
101;2011-6;121.49
102;2011-7;121.92
103;2011-8;121.92
104;2011-9;121.92
105;2011-10;121.92
106;2011-11;121.92
107;2011-12;122.45
108;2012-1;122.45
109;2012-2;122.45
110;2012-3;122.52
111;2012-4;122.58
112;2012-5;122.58
113;2012-6;125.07
114;2012-7;125.47
115;2012-8;125.57
116;2012-9;127.3
117;2012-10;129.29
118;2012-11;129.7
119;2012-12;131.13
120;2013-1;131.29
121;2013-2;131.6
122;2013-3;131.63
123;2013-4;132.03
124;2013-5;132.89
125;2013-6;133.32
126;2013-7;134.7
127;2013-8;134.7
128;2013-9;135.05
129;2013-10;135.18
130;2013-11;135.18
131;2013-12;135.18
132;2014-1;134.62
133;2014-2;134.77
134;2014-3;134.98
135;2014-4;135.01
136;2014-5;135.01
137;2014-6;135.01
138;2014-7;138.03
139;2014-8;138.36
140;2014-9;138.36
141;2014-10;138.55
142;2014-11;138.55
143;2014-12;138.55
144;2015-1;140.33
145;2015-2;141.85
146;2015-3;141.69
147;2015-4;141.54
148;2015-5;141.54
149;2015-6;141.54
150;2015-7;141.65
151;2015-8;142.81
152;2015-9;143.69
153;2015-10;144.24
154;2015-11;144.59
155;2015-12;144.59
156;2016-1;144.59
157;2016-2;144.59
158;2016-3;144.59
159;2016-4;144.79
160;2016-5;146.41
161;2016-6;147.28
162;2016-7;149.5
163;2016-8;149.5
164;2016-9;149.77
165;2016-10;149.77
166;2016-11;150.78
167;2016-12;150.78
168;2017-1;150.78
169;2017-2;151.31
170;2017-3;151.31
171;2017-4;151.21
172;2017-5;152.54
173;2017-6;152.61
174;2017-7;152.61
175;2017-8;152.4
176;2017-9;153.38
177;2017-10;153.38
178;2017-11;153.56
179;2017-12;153.56
180;2018-1;151.55
181;2018-2;152.18
182;2018-3;152.42
183;2018-4;152.42
184;2018-5;153.65
185;2018-6;162.27
186;2018-7;160.75
187;2018-8;164.64
188;2018-9;164.64
189;2018-10;168.81
190;2018-11;168.88
191;2018-12;168.88
192;2019-1;170.86
193;2019-2;171.25
194;2019-3;171.48
195;2019-4;171.49
196;2019-5;171.94
197;2019-6;172.8
198;2019-7;173.65
199;2019-8;174.01
200;2019-9;173.86
201;2019-10;178.12
202;2019-11;179.74
203;2019-12;180.54
204;2020-1;180.39
205;2020-2;180.72
206;2020-3;180.86
207;2020-4;179.71
208;2020-5;180.58
209;2020-6;182.26
210;2020-7;184.52
211;2020-8;185.33
212;2020-9;186.4
213;2020-10;187.03
214;2020-11;187.26
215;2020-12;189.34
216;2021-1;189.57
217;2021-2;191.64
218;2021-3;194.17
219;2021-4;193.14
220;2021-5;195.07
221;2021-6;195.67
222;2021-7;195.92
223;2021-8;198.06
224;2021-9;198.86
225;2021-10;199.71
226;2021-11;200.84
227;2021-12;201.27
228;2022-1;206.12
229;2022-2;208.61
230;2022-3;213.1
231;2022-4;219.2
232;2022-5;223.09
233;2022-6;230.15
234;2022-7;234.35
235;2022-8;238.16
236;2022-9;245.4
237;2022-10;251.93
238;2022-11;259.39
239;2022-12;261.89
240;2023-1;283.18
241;2023-2;286.48
242;2023-3;289.46
243;2023-4;312.7
244;2023-5;322.02
245;2023-6;330.98
246;2023-7;343.37
247;2023-8;360.86
248;2023-9;380.34
249;2023-10;395.89
250;2023-11;416.52
251;2023-12;429.2
252;2024-1;439.3
