;Tarih;TP_TUFE1YI_T33
0;2003-1;95.57
1;2003-2;96.36
2;2003-3;97.35
3;2003-4;99.29
4;2003-5;97.46
5;2003-6;98.18
6;2003-7;99.25
7;2003-8;100.16
8;2003-9;101.33
9;2003-10;102.57
10;2003-11;105.89
11;2003-12;106.58
12;2004-1;106.8
13;2004-2;109.51
14;2004-3;104.16
15;2004-4;105.95
16;2004-5;112.56
17;2004-6;111.71
18;2004-7;110.39
19;2004-8;113.63
20;2004-9;113.93
21;2004-10;118.18
22;2004-11;119.07
23;2004-12;112.72
24;2005-1;114.79
25;2005-2;111.46
26;2005-3;108.38
27;2005-4;111.09
28;2005-5;113.06
29;2005-6;109.09
30;2005-7;104.38
31;2005-8;106.38
32;2005-9;106.37
33;2005-10;105.61
34;2005-11;106.24
35;2005-12;104.09
36;2006-1;105.0
37;2006-2;103.62
38;2006-3;105.21
39;2006-4;103.05
40;2006-5;105.82
41;2006-6;112.27
42;2006-7;114.86
43;2006-8;114.65
44;2006-9;114.53
45;2006-10;115.98
46;2006-11;116.76
47;2006-12;117.0
48;2007-1;118.11
49;2007-2;117.84
50;2007-3;116.71
51;2007-4;116.47
52;2007-5;117.45
53;2007-6;117.63
54;2007-7;108.63
55;2007-8;107.93
56;2007-9;113.55
57;2007-10;110.34
58;2007-11;106.61
59;2007-12;110.54
60;2008-1;110.87
61;2008-2;112.03
62;2008-3;116.05
63;2008-4;119.52
64;2008-5;119.98
65;2008-6;122.47
66;2008-7;121.91
67;2008-8;118.63
68;2008-9;119.98
69;2008-10;123.39
70;2008-11;133.81
71;2008-12;134.46
72;2009-1;138.98
73;2009-2;134.29
74;2009-3;138.01
75;2009-4;136.77
76;2009-5;130.81
77;2009-6;133.42
78;2009-7;138.81
79;2009-8;133.57
80;2009-9;136.55
81;2009-10;135.61
82;2009-11;135.55
83;2009-12;136.85
84;2010-1;136.52
85;2010-2;135.46
86;2010-3;138.31
87;2010-4;133.79
88;2010-5;132.8
89;2010-6;136.85
90;2010-7;137.62
91;2010-8;141.39
92;2010-9;141.31
93;2010-10;142.48
94;2010-11;147.25
95;2010-12;150.72
96;2011-1;156.53
97;2011-2;158.71
98;2011-3;163.39
99;2011-4;167.28
100;2011-5;167.97
101;2011-6;172.38
102;2011-7;172.98
103;2011-8;175.02
104;2011-9;178.32
105;2011-10;178.07
106;2011-11;174.41
107;2011-12;176.3
108;2012-1;174.73
109;2012-2;175.02
110;2012-3;175.89
111;2012-4;174.51
112;2012-5;171.87
113;2012-6;174.65
114;2012-7;173.63
115;2012-8;171.49
116;2012-9;172.07
117;2012-10;178.02
118;2012-11;174.57
119;2012-12;176.31
120;2013-1;176.49
121;2013-2;177.88
122;2013-3;182.29
123;2013-4;177.24
124;2013-5;180.54
125;2013-6;187.81
126;2013-7;190.93
127;2013-8;195.52
128;2013-9;199.01
129;2013-10;195.78
130;2013-11;197.13
131;2013-12;197.42
132;2014-1;201.12
133;2014-2;201.22
134;2014-3;203.25
135;2014-4;204.91
136;2014-5;205.53
137;2014-6;205.39
138;2014-7;206.23
139;2014-8;206.85
140;2014-9;208.36
141;2014-10;205.86
142;2014-11;203.86
143;2014-12;203.81
144;2015-1;202.86
145;2015-2;203.29
146;2015-3;203.46
147;2015-4;201.35
148;2015-5;205.25
149;2015-6;208.55
150;2015-7;211.63
151;2015-8;211.88
152;2015-9;219.33
153;2015-10;223.41
154;2015-11;224.3
155;2015-12;219.47
156;2016-1;221.43
