;Tarih;TP_FG_J093
0;2003-1;96.71
1;2003-2;96.79
2;2003-3;97.16
3;2003-4;97.7
4;2003-5;98.25
5;2003-6;98.97
6;2003-7;99.27
7;2003-8;100.15
8;2003-9;101.47
9;2003-10;103.93
10;2003-11;104.72
11;2003-12;104.9
12;2004-1;107.21
13;2004-2;109.82
14;2004-3;110.64
15;2004-4;111.53
16;2004-5;112.47
17;2004-6;113.39
18;2004-7;114.16
19;2004-8;114.87
20;2004-9;115.74
21;2004-10;117.26
22;2004-11;118.03
23;2004-12;119.32
24;2005-1;120.99
25;2005-2;122.42
26;2005-3;123.16
27;2005-4;124.65
28;2005-5;125.53
29;2005-6;125.99
30;2005-7;125.42
31;2005-8;124.62
32;2005-9;125.42
33;2005-10;126.25
34;2005-11;126.48
35;2005-12;127.21
36;2006-1;128.03
37;2006-2;128.65
38;2006-3;129.7
39;2006-4;130.83
40;2006-5;132.57
41;2006-6;136.05
42;2006-7;140.12
43;2006-8;143.85
44;2006-9;145.42
45;2006-10;147.96
46;2006-11;149.5
47;2006-12;150.14
48;2007-1;150.32
49;2007-2;151.19
50;2007-3;151.94
51;2007-4;152.18
52;2007-5;152.94
53;2007-6;153.63
54;2007-7;153.76
55;2007-8;153.87
56;2007-9;154.52
57;2007-10;155.05
58;2007-11;155.67
59;2007-12;156.12
60;2008-1;156.07
61;2008-2;156.37
62;2008-3;157.59
63;2008-4;159.14
64;2008-5;160.3
65;2008-6;161.96
66;2008-7;163.72
67;2008-8;163.65
68;2008-9;164.1
69;2008-10;164.89
70;2008-11;166.94
71;2008-12;168.35
72;2009-1;169.22
73;2009-2;169.52
74;2009-3;171.66
75;2009-4;173.14
76;2009-5;174.48
77;2009-6;174.24
78;2009-7;175.17
79;2009-8;174.38
80;2009-9;175.84
81;2009-10;178.43
82;2009-11;179.82
83;2009-12;180.48
84;2010-1;179.58
85;2010-2;179.88
86;2010-3;180.41
87;2010-4;181.69
88;2010-5;182.25
89;2010-6;183.05
90;2010-7;183.78
91;2010-8;184.43
92;2010-9;186.31
93;2010-10;186.0
94;2010-11;186.25
95;2010-12;186.46
96;2011-1;185.74
97;2011-2;186.24
98;2011-3;189.22
