;Tarih;TP_FG_J054
124;2013-5;182.92
125;2013-6;183.94
126;2013-7;184.53
127;2013-8;185.33
128;2013-9;186.13
129;2013-10;187.69
130;2013-11;189.46
131;2013-12;190.72
132;2014-1;191.74
133;2014-2;194.08
134;2014-3;196.37
135;2014-4;198.45
136;2014-5;200.56
137;2014-6;202.1
138;2014-7;203.77
139;2014-8;205.42
140;2014-9;206.88
141;2014-10;208.94
142;2014-11;210.35
143;2014-12;211.69
144;2015-1;212.23
145;2015-2;213.83
146;2015-3;216.13
147;2015-4;218.88
148;2015-5;221.6
149;2015-6;224.18
150;2015-7;225.47
151;2015-8;227.74
152;2015-9;230.91
153;2015-10;233.25
154;2015-11;234.86
155;2015-12;236.32
156;2016-1;237.02
157;2016-2;237.82
158;2016-3;239.93
159;2016-4;242.08
160;2016-5;243.38
161;2016-6;245.57
162;2016-7;247.38
163;2016-8;248.46
164;2016-9;249.59
165;2016-10;251.26
166;2016-11;252.57
167;2016-12;255.42
168;2017-1;259.68
169;2017-2;265.34
170;2017-3;269.18
171;2017-4;273.81
172;2017-5;276.89
173;2017-6;278.52
174;2017-7;280.42
175;2017-8;282.89
176;2017-9;284.35
177;2017-10;287.48
178;2017-11;290.53
179;2017-12;292.66
180;2018-1;296.17
181;2018-2;301.27
182;2018-3;306.75
183;2018-4;310.68
184;2018-5;314.64
185;2018-6;321.35
186;2018-7;327.51
187;2018-8;336.96
188;2018-9;367.82
189;2018-10;388.64
190;2018-11;396.15
191;2018-12;400.84
192;2019-1;403.61
193;2019-2;404.66
194;2019-3;405.65
195;2019-4;402.95
196;2019-5;406.97
197;2019-6;408.88
198;2019-7;411.77
199;2019-8;410.82
200;2019-9;414.89
201;2019-10;417.55
202;2019-11;417.96
203;2019-12;417.96
204;2020-1;421.71
205;2020-2;422.13
206;2020-3;427.62
207;2020-4;426.09
208;2020-5;427.33
209;2020-6;437.11
210;2020-7;440.94
211;2020-8;445.5
212;2020-9;452.75
213;2020-10;460.28
214;2020-11;468.01
215;2020-12;472.34
216;2021-1;477.94
217;2021-2;485.43
218;2021-3;489.05
219;2021-4;500.05
220;2021-5;504.71
221;2021-6;517.15
222;2021-7;529.93
223;2021-8;536.72
224;2021-9;545.59
225;2021-10;553.67
226;2021-11;570.12
227;2021-12;639.87
228;2022-1;696.19
229;2022-2;740.7
230;2022-3;775.05
231;2022-4;816.59
232;2022-5;834.08
233;2022-6;860.82
234;2022-7;877.85
235;2022-8;910.8
236;2022-9;932.35
237;2022-10;968.8
238;2022-11;976.04
239;2022-12;999.72
240;2023-1;1023.55
241;2023-2;1044.21
242;2023-3;1056.12
243;2023-4;1085.28
244;2023-5;1079.16
245;2023-6;1097.15
246;2023-7;1168.86
247;2023-8;1255.29
248;2023-9;1291.38
249;2023-10;1323.29
250;2023-11;1331.51
251;2023-12;1383.28
252;2024-1;1449.16
