;Tarih;TP_FG_J112
0;2003-1;93.8
1;2003-2;95.46
2;2003-3;95.67
3;2003-4;96.01
4;2003-5;96.98
5;2003-6;98.2
6;2003-7;98.67
7;2003-8;99.19
8;2003-9;105.17
9;2003-10;106.46
10;2003-11;107.06
11;2003-12;107.33
12;2004-1;109.21
13;2004-2;111.34
14;2004-3;111.9
15;2004-4;112.83
16;2004-5;113.1
17;2004-6;113.74
18;2004-7;114.75
19;2004-8;115.63
20;2004-9;119.88
21;2004-10;120.78
22;2004-11;121.8
23;2004-12;121.81
24;2005-1;122.45
25;2005-2;123.87
26;2005-3;128.77
27;2005-4;130.81
28;2005-5;131.28
29;2005-6;132.2
30;2005-7;133.81
31;2005-8;134.83
32;2005-9;138.56
33;2005-10;141.04
34;2005-11;142.0
35;2005-12;142.35
36;2006-1;144.0
37;2006-2;145.89
38;2006-3;146.57
39;2006-4;148.59
40;2006-5;154.38
41;2006-6;156.34
42;2006-7;157.16
43;2006-8;157.95
44;2006-9;162.99
45;2006-10;165.25
46;2006-11;165.7
47;2006-12;165.66
48;2007-1;168.61
49;2007-2;169.96
50;2007-3;170.6
51;2007-4;170.84
52;2007-5;171.12
53;2007-6;171.28
54;2007-7;172.15
55;2007-8;173.72
56;2007-9;178.03
57;2007-10;178.15
58;2007-11;178.94
59;2007-12;178.82
60;2008-1;185.84
61;2008-2;185.78
62;2008-3;187.25
63;2008-4;188.4
64;2008-5;188.84
65;2008-6;189.61
66;2008-7;190.49
67;2008-8;191.33
68;2008-9;194.22
69;2008-10;196.48
70;2008-11;197.66
71;2008-12;197.75
72;2009-1;204.17
73;2009-2;204.33
74;2009-3;205.57
75;2009-4;204.81
76;2009-5;205.0
77;2009-6;206.03
78;2009-7;205.79
79;2009-8;205.68
80;2009-9;208.28
81;2009-10;208.7
82;2009-11;208.73
83;2009-12;208.57
84;2010-1;210.46
85;2010-2;210.4
86;2010-3;211.27
87;2010-4;213.48
88;2010-5;214.46
89;2010-6;214.52
90;2010-7;215.6
91;2010-8;215.56
92;2010-9;216.69
93;2010-10;217.64
94;2010-11;217.7
95;2010-12;216.49
96;2011-1;221.33
97;2011-2;222.21
98;2011-3;223.92
99;2011-4;225.61
100;2011-5;228.79
101;2011-6;230.38
102;2011-7;232.84
103;2011-8;235.52
104;2011-9;237.48
105;2011-10;239.31
106;2011-11;237.43
107;2011-12;236.79
108;2012-1;239.92
109;2012-2;239.35
110;2012-3;240.65
111;2012-4;244.84
112;2012-5;244.03
113;2012-6;244.98
114;2012-7;246.08
115;2012-8;246.51
116;2012-9;250.75
117;2012-10;252.42
118;2012-11;251.99
119;2012-12;252.45
120;2013-1;256.91
121;2013-2;257.93
122;2013-3;258.58
123;2013-4;259.89
124;2013-5;261.31
125;2013-6;262.53
126;2013-7;261.46
127;2013-8;262.41
128;2013-9;269.91
129;2013-10;270.97
130;2013-11;269.25
131;2013-12;269.1
132;2014-1;276.64
133;2014-2;277.53
134;2014-3;281.13
135;2014-4;280.87
136;2014-5;282.31
137;2014-6;282.92
138;2014-7;284.16
139;2014-8;287.25
140;2014-9;288.69
141;2014-10;289.83
142;2014-11;287.3
143;2014-12;283.58
144;2015-1;285.51
145;2015-2;287.53
146;2015-3;293.64
147;2015-4;295.97
148;2015-5;297.02
149;2015-6;299.99
150;2015-7;298.53
151;2015-8;306.05
152;2015-9;310.06
153;2015-10;304.12
154;2015-11;299.49
155;2015-12;298.25
156;2016-1;304.03
157;2016-2;303.23
158;2016-3;303.37
159;2016-4;303.54
160;2016-5;302.88
161;2016-6;297.31
162;2016-7;298.63
163;2016-8;300.74
164;2016-9;301.76
165;2016-10;305.58
166;2016-11;303.71
167;2016-12;302.82
168;2017-1;305.08
169;2017-2;303.6
170;2017-3;305.19
171;2017-4;306.8
172;2017-5;307.99
173;2017-6;307.55
174;2017-7;312.92
175;2017-8;318.88
176;2017-9;329.42
177;2017-10;329.85
178;2017-11;329.5
179;2017-12;328.49
180;2018-1;329.19
181;2018-2;331.49
182;2018-3;338.15
183;2018-4;345.06
184;2018-5;351.16
185;2018-6;355.73
186;2018-7;365.75
187;2018-8;385.14
188;2018-9;404.25
189;2018-10;392.91
190;2018-11;384.7
191;2018-12;383.98
192;2019-1;388.91
193;2019-2;389.65
194;2019-3;392.35
195;2019-4;401.32
196;2019-5;406.72
197;2019-6;427.22
198;2019-7;433.04
199;2019-8;438.65
200;2019-9;459.62
201;2019-10;455.1
202;2019-11;442.13
203;2019-12;441.01
204;2020-1;447.78
205;2020-2;448.59
206;2020-3;446.1
207;2020-4;445.34
208;2020-5;444.82
209;2020-6;448.96
210;2020-7;457.98
211;2020-8;467.96
212;2020-9;468.51
213;2020-10;469.87
214;2020-11;468.14
215;2020-12;464.81
216;2021-1;469.72
217;2021-2;469.88
218;2021-3;477.75
219;2021-4;484.53
220;2021-5;482.95
221;2021-6;508.47
222;2021-7;531.38
223;2021-8;548.97
224;2021-9;574.76
225;2021-10;608.43
226;2021-11;623.24
227;2021-12;656.99
228;2022-1;706.83
229;2022-2;713.62
230;2022-3;743.89
231;2022-4;758.67
232;2022-5;822.45
233;2022-6;901.74
234;2022-7;923.6
235;2022-8;955.11
236;2022-9;959.8
237;2022-10;968.52
238;2022-11;975.15
239;2022-12;965.05
240;2023-1;1071.82
241;2023-2;1077.3
242;2023-3;1075.96
243;2023-4;1093.72
244;2023-5;1182.68
245;2023-6;1298.68
246;2023-7;1496.26
247;2023-8;1568.66
248;2023-9;1635.35
249;2023-10;1600.43
250;2023-11;1576.0
251;2023-12;1562.8
252;2024-1;1676.1
