;Tarih;TP_FG_J0
0;2003-1;94.77
1;2003-2;96.23
2;2003-3;98.12
3;2003-4;99.09
4;2003-5;100.04
5;2003-6;100.12
6;2003-7;99.93
7;2003-8;100.09
8;2003-9;101.44
9;2003-10;102.38
10;2003-11;103.68
11;2003-12;104.12
12;2004-1;104.81
13;2004-2;105.35
14;2004-3;106.36
15;2004-4;106.89
16;2004-5;107.35
17;2004-6;107.21
18;2004-7;107.72
19;2004-8;108.54
20;2004-9;109.57
21;2004-10;112.03
22;2004-11;113.5
23;2004-12;113.86
24;2005-1;114.49
25;2005-2;114.51
26;2005-3;114.81
27;2005-4;115.63
28;2005-5;116.69
29;2005-6;116.81
30;2005-7;116.14
31;2005-8;117.13
32;2005-9;118.33
33;2005-10;120.45
34;2005-11;122.14
35;2005-12;122.65
36;2006-1;123.57
37;2006-2;123.84
38;2006-3;124.18
39;2006-4;125.84
40;2006-5;128.2
41;2006-6;128.63
42;2006-7;129.72
43;2006-8;129.15
44;2006-9;130.81
45;2006-10;132.47
46;2006-11;134.18
47;2006-12;134.49
48;2007-1;135.84
49;2007-2;136.42
50;2007-3;137.67
51;2007-4;139.33
52;2007-5;140.03
53;2007-6;139.69
54;2007-7;138.67
55;2007-8;138.7
56;2007-9;140.13
57;2007-10;142.67
58;2007-11;145.45
59;2007-12;145.77
60;2008-1;146.94
61;2008-2;148.84
62;2008-3;150.27
63;2008-4;152.79
64;2008-5;155.07
65;2008-6;154.51
66;2008-7;155.4
67;2008-8;155.02
68;2008-9;155.72
69;2008-10;159.77
70;2008-11;161.1
71;2008-12;160.44
72;2009-1;160.9
73;2009-2;160.35
74;2009-3;162.12
75;2009-4;162.15
76;2009-5;163.19
77;2009-6;163.37
78;2009-7;163.78
79;2009-8;163.29
80;2009-9;163.93
81;2009-10;167.88
82;2009-11;170.01
83;2009-12;170.91
84;2010-1;174.07
85;2010-2;176.59
86;2010-3;177.62
87;2010-4;178.68
88;2010-5;178.04
89;2010-6;177.04
90;2010-7;176.19
91;2010-8;176.9
92;2010-9;179.07
93;2010-10;182.35
94;2010-11;182.4
95;2010-12;181.85
96;2011-1;182.6
97;2011-2;183.93
98;2011-3;184.7
99;2011-4;186.3
100;2011-5;190.81
101;2011-6;188.08
102;2011-7;187.31
103;2011-8;188.67
104;2011-9;190.09
105;2011-10;196.31
106;2011-11;199.7
107;2011-12;200.85
108;2012-1;201.98
109;2012-2;203.12
110;2012-3;203.96
