;Tarih;TP_FG_J056
0;2003-1;95.7
1;2003-2;96.63
2;2003-3;97.8
3;2003-4;99.05
4;2003-5;99.78
5;2003-6;100.35
6;2003-7;101.55
7;2003-8;101.21
8;2003-9;101.69
9;2003-10;101.98
10;2003-11;101.83
11;2003-12;102.43
12;2004-1;102.98
13;2004-2;102.92
14;2004-3;102.05
15;2004-4;101.51
16;2004-5;102.1
17;2004-6;102.22
18;2004-7;103.27
19;2004-8;103.86
20;2004-9;104.41
21;2004-10;105.03
22;2004-11;105.64
23;2004-12;106.25
24;2005-1;106.65
25;2005-2;106.96
26;2005-3;107.2
27;2005-4;107.45
28;2005-5;107.94
29;2005-6;108.63
30;2005-7;108.68
31;2005-8;106.52
32;2005-9;105.32
33;2005-10;105.36
34;2005-11;106.32
35;2005-12;108.93
36;2006-1;111.04
37;2006-2;111.8
38;2006-3;112.0
39;2006-4;112.14
40;2006-5;111.99
41;2006-6;112.78
42;2006-7;117.02
43;2006-8;120.55
44;2006-9;123.38
45;2006-10;124.28
46;2006-11;124.38
47;2006-12;124.71
48;2007-1;126.12
49;2007-2;127.59
50;2007-3;130.89
51;2007-4;131.77
52;2007-5;131.7
53;2007-6;132.18
54;2007-7;133.46
55;2007-8;133.45
56;2007-9;133.19
57;2007-10;133.64
58;2007-11;133.51
59;2007-12;133.92
60;2008-1;134.02
61;2008-2;136.12
62;2008-3;140.46
63;2008-4;143.0
64;2008-5;144.69
65;2008-6;145.26
66;2008-7;146.78
67;2008-8;148.41
68;2008-9;149.14
69;2008-10;149.23
70;2008-11;149.67
71;2008-12;150.33
72;2009-1;151.33
73;2009-2;150.83
74;2009-3;150.92
75;2009-4;151.05
76;2009-5;150.37
77;2009-6;148.9
78;2009-7;147.18
79;2009-8;145.57
80;2009-9;145.66
81;2009-10;145.32
82;2009-11;145.37
83;2009-12;144.61
84;2010-1;144.92
85;2010-2;142.74
86;2010-3;140.92
87;2010-4;139.0
88;2010-5;139.02
89;2010-6;138.49
90;2010-7;138.11
91;2010-8;137.6
92;2010-9;137.73
93;2010-10;138.42
94;2010-11;139.76
95;2010-12;140.73
96;2011-1;141.22
97;2011-2;141.78
98;2011-3;143.31
99;2011-4;144.93
100;2011-5;146.34
101;2011-6;147.72
102;2011-7;149.6
103;2011-8;151.18
104;2011-9;152.97
105;2011-10;154.96
106;2011-11;158.13
107;2011-12;158.87
108;2012-1;160.58
109;2012-2;163.4
110;2012-3;167.19
111;2012-4;169.06
112;2012-5;169.66
113;2012-6;171.27
114;2012-7;171.78
115;2012-8;173.47
116;2012-9;175.4
117;2012-10;176.27
118;2012-11;175.97
119;2012-12;176.74
120;2013-1;177.51
121;2013-2;178.53
122;2013-3;178.47
123;2013-4;178.31
124;2013-5;180.06
125;2013-6;180.63
126;2013-7;180.55
127;2013-8;180.12
128;2013-9;180.69
129;2013-10;181.61
130;2013-11;182.97
131;2013-12;183.94
132;2014-1;185.62
133;2014-2;187.88
134;2014-3;190.38
135;2014-4;191.54
136;2014-5;192.39
137;2014-6;193.26
138;2014-7;193.93
139;2014-8;195.32
140;2014-9;196.46
141;2014-10;197.17
142;2014-11;199.02
143;2014-12;199.11
144;2015-1;200.83
145;2015-2;201.56
146;2015-3;203.23
147;2015-4;205.09
148;2015-5;205.99
149;2015-6;207.07
150;2015-7;207.96
151;2015-8;207.4
152;2015-9;207.52
153;2015-10;208.37
154;2015-11;209.37
155;2015-12;211.73
156;2016-1;213.47
157;2016-2;214.62
158;2016-3;215.06
159;2016-4;215.22
160;2016-5;215.59
161;2016-6;216.87
162;2016-7;218.53
163;2016-8;219.3
164;2016-9;220.56
165;2016-10;221.64
166;2016-11;222.07
167;2016-12;223.85
168;2017-1;228.56
169;2017-2;232.84
170;2017-3;236.34
171;2017-4;239.43
172;2017-5;244.07
173;2017-6;245.38
174;2017-7;246.44
175;2017-8;248.16
176;2017-9;249.21
177;2017-10;249.92
178;2017-11;251.01
179;2017-12;251.79
180;2018-1;255.2
181;2018-2;257.69
182;2018-3;260.23
183;2018-4;262.89
184;2018-5;265.23
185;2018-6;268.88
186;2018-7;276.54
187;2018-8;284.67
188;2018-9;306.21
189;2018-10;321.68
190;2018-11;327.36
191;2018-12;330.32
192;2019-1;334.74
193;2019-2;333.38
194;2019-3;334.27
195;2019-4;334.62
196;2019-5;336.18
197;2019-6;340.51
198;2019-7;342.97
199;2019-8;342.46
200;2019-9;344.64
201;2019-10;345.69
202;2019-11;346.9
203;2019-12;348.68
204;2020-1;351.01
205;2020-2;351.74
206;2020-3;353.02
207;2020-4;356.02
208;2020-5;358.51
209;2020-6;361.33
210;2020-7;363.04
211;2020-8;366.27
212;2020-9;368.96
213;2020-10;373.88
214;2020-11;381.12
215;2020-12;390.75
216;2021-1;397.92
217;2021-2;398.23
218;2021-3;400.93
219;2021-4;407.98
220;2021-5;412.74
221;2021-6;423.46
222;2021-7;425.45
223;2021-8;435.89
224;2021-9;441.8
225;2021-10;447.69
226;2021-11;460.33
227;2021-12;499.61
228;2022-1;560.77
229;2022-2;590.99
230;2022-3;614.91
231;2022-4;600.8
232;2022-5;644.33
233;2022-6;665.56
234;2022-7;698.22
235;2022-8;730.74
236;2022-9;761.8
237;2022-10;803.42
238;2022-11;831.8
239;2022-12;849.05
240;2023-1;881.6
241;2023-2;902.68
242;2023-3;934.47
243;2023-4;932.9
244;2023-5;942.86
245;2023-6;969.52
246;2023-7;1071.36
247;2023-8;1224.44
248;2023-9;1265.66
249;2023-10;1328.56
250;2023-11;1411.23
251;2023-12;1440.96
252;2024-1;1525.17
