;Tarih;TP_TUFE1YI_T49
0;1994-1;0.5280382787
1;1994-2;0.5497643617
2;1994-3;0.5563766478
3;1994-4;0.9493353669
4;1994-5;0.9908983083
5;1994-6;0.9965659822
6;1994-7;1.0513534959
7;1994-8;1.0825257019
8;1994-9;1.0853595389
9;1994-10;1.104251785
10;1994-11;1.1637623602
11;1994-12;1.2771158369
12;1995-1;1.4046384981
13;1995-2;1.5519980177
14;1995-3;1.5897825099
15;1995-4;1.6228439406
16;1995-5;1.6398469621
17;1995-6;1.6946344758
18;1995-7;1.7050252112
19;1995-8;1.713526722
20;1995-9;1.7210836204
21;1995-10;1.7201390081
22;1995-11;1.8004310541
23;1995-12;1.8580524047
24;1996-1;2.2226727546
25;1996-2;2.3294139451
26;1996-3;2.5825700429
27;1996-4;3.0208701526
28;1996-5;3.1191098324
29;1996-6;3.2069587768
30;1996-7;3.3042538443
31;1996-8;3.4978993669
32;1996-9;3.6783203172
33;1996-10;3.8851904121
34;1996-11;4.1534603068
35;1996-12;4.3433273802
36;1997-1;4.4207855893
37;1997-2;4.6928339332
38;1997-3;4.7778490407
39;1997-4;4.8364150036
40;1997-5;5.1245217568
41;1997-6;5.4683606359
42;1997-7;6.5839477686
43;1997-8;7.2300625855
44;1997-9;7.5824029754
45;1997-10;7.9281310792
46;1997-11;8.3834342104
47;1997-12;9.2231945499
48;1998-1;9.2269729992
49;1998-2;9.2269729992
50;1998-3;9.242086796
51;1998-4;9.254366756
52;1998-5;9.2855389621
53;1998-6;9.2439760207
54;1998-7;9.4574584017
55;1998-8;9.7361190318
56;1998-9;10.2641573105
57;1998-10;10.5428179406
58;1998-11;10.8894906567
59;1998-12;11.0840807916
60;1999-1;11.7443647931
61;1999-2;12.1288220014
62;1999-3;13.5372389487
63;1999-4;15.0155572067
64;1999-5;15.8553175462
65;1999-6;17.3629187856
66;1999-7;20.5103669872
67;1999-8;22.6706953297
68;1999-9;24.1329551785
69;1999-10;25.1512472437
70;1999-11;27.4060368167
71;1999-12;30.6262201658
72;2000-1;31.3356240072
73;2000-2;32.6561920102
74;2000-3;33.8841880072
75;2000-4;33.8643511488
76;2000-5;34.1165626343
77;2000-6;34.5709211532
78;2000-7;34.7116683867
79;2000-8;34.5567519686
80;2000-9;34.7655112881
81;2000-10;35.1499684964
82;2000-11;35.5504841139
83;2000-12;36.1824297462
84;2001-1;36.6830742681
85;2001-2;36.8313784
86;2001-3;41.5704983363
87;2001-4;54.479570102
88;2001-5;60.3985108076
89;2001-6;63.3891533665
90;2001-7;65.583487752
91;2001-8;67.5841766149
92;2001-9;72.3544687572
93;2001-10;73.6910951693
94;2001-11;75.0636168491
95;2001-12;76.124416468
96;2002-1;77.5063842708
97;2002-2;78.6597558957
98;2002-3;81.3037257386
99;2002-4;84.1224488579
100;2002-5;86.7248557593
101;2002-6;89.136450975
102;2002-7;94.5670271188
103;2002-8;97.7692628341
104;2002-9;101.7611944368
105;2002-10;104.5789729438
106;2002-11;102.2297221402
107;2002-12;103.7533817889
108;2003-1;113.2882983996
109;2003-2;123.0316894757
110;2003-3;127.7509358133
111;2003-4;103.4894303259
112;2003-5;86.786429816
113;2003-6;87.3580214125
114;2003-7;89.64838524
115;2003-8;93.6955536439
116;2003-9;86.0871721735
117;2003-10;92.8852054819
118;2003-11;99.448144357
119;2003-12;96.53073386
120;2004-1;98.7095677002
121;2004-2;94.1843287904
122;2004-3;100.4823079597
123;2004-4;103.7165528409
124;2004-5;126.6685254403
125;2004-6;128.3894668758
126;2004-7;129.6919458127
127;2004-8;136.5794349516
128;2004-9;139.7708684208
129;2004-10;159.0538909959
130;2004-11;146.6077397015
131;2004-12;133.3393766503
132;2005-1;123.42
133;2005-2;128.73
134;2005-3;143.93
135;2005-4;158.43
136;2005-5;148.9
137;2005-6;162.7
138;2005-7;168.0
139;2005-8;175.31
140;2005-9;188.27
141;2005-10;188.92
142;2005-11;166.22
143;2005-12;162.19
144;2006-1;171.03
145;2006-2;173.25
146;2006-3;174.63
147;2006-4;192.13
148;2006-5;210.46
149;2006-6;238.36
150;2006-7;249.9
151;2006-8;234.49
152;2006-9;206.11
153;2006-10;191.42
154;2006-11;185.9
155;2006-12;189.99
156;2007-1;174.86
157;2007-2;174.92
158;2007-3;190.95
159;2007-4;200.45
160;2007-5;204.75
161;2007-6;203.02
162;2007-7;204.84
163;2007-8;207.98
164;2007-9;207.61
165;2007-10;208.1
166;2007-11;232.53
167;2007-12;229.12
168;2008-1;228.81
169;2008-2;234.19
170;2008-3;265.42
171;2008-4;296.29
172;2008-5;320.78
173;2008-6;337.61
174;2008-7;344.42
175;2008-8;298.32
176;2008-9;284.78
177;2008-10;265.94
178;2008-11;244.46
179;2008-12;188.81
180;2009-1;182.91
181;2009-2;190.98
182;2009-3;194.6
183;2009-4;204.89
184;2009-5;212.18
185;2009-6;244.53
186;2009-7;233.41
187;2009-8;249.61
188;2009-9;245.14
189;2009-10;246.53
190;2009-11;263.66
191;2009-12;262.11
192;2010-1;269.7
193;2010-2;267.45
194;2010-3;279.47
195;2010-4;284.52
196;2010-5;281.51
197;2010-6;273.79
198;2010-7;274.72
199;2010-8;273.5
200;2010-9;272.24
201;2010-10;275.32
202;2010-11;283.8
203;2010-12;308.54
204;2011-1;326.72
205;2011-2;344.99
206;2011-3;376.33
207;2011-4;376.55
208;2011-5;382.84
209;2011-6;385.74
210;2011-7;398.52
211;2011-8;418.82
212;2011-9;427.06
213;2011-10;431.64
214;2011-11;429.19
215;2011-12;431.92
216;2012-1;444.79
217;2012-2;443.32
218;2012-3;467.82
219;2012-4;471.65
220;2012-5;441.25
221;2012-6;410.18
222;2012-7;415.22
223;2012-8;442.71
224;2012-9;455.5
225;2012-10;448.52
226;2012-11;416.68
227;2012-12;414.3
228;2013-1;418.02
229;2013-2;435.8
230;2013-3;435.4
231;2013-4;411.81
232;2013-5;403.13
233;2013-6;421.51
234;2013-7;445.78
235;2013-8;456.29
236;2013-9;484.11
237;2013-10;465.14
238;2013-11;465.47
239;2013-12;482.55
240;2014-1;506.46
241;2014-2;522.04
242;2014-3;516.36
243;2014-4;498.86
244;2014-5;489.27
245;2014-6;497.69
246;2014-7;500.45
247;2014-8;490.42
248;2014-9;485.75
249;2014-10;458.34
250;2014-11;420.42
251;2014-12;357.84
252;2015-1;296.16
253;2015-2;344.79
254;2015-3;365.39
255;2015-4;379.41
256;2015-5;411.23
257;2015-6;411.39
258;2015-7;384.41
259;2015-8;350.79
260;2015-9;359.5
261;2015-10;347.11
262;2015-11;322.1
263;2015-12;290.71
264;2016-1;256.79
265;2016-2;250.18
266;2016-3;273.47
267;2016-4;280.11
268;2016-5;320.95
269;2016-6;338.95
270;2016-7;329.85
271;2016-8;323.02
