;Tarih;TP_BEKODTUFEYENI_BT88
0;2022-1;0.0
1;2022-2;0.0
2;2022-3;0.0
3;2022-4;2.3226
4;2022-5;1.1692
5;2022-6;0.7704
6;2022-7;0.7143
7;2022-8;0.4174
8;2022-9;0.0
9;2022-10;4.3818
10;2022-11;3.619
11;2022-12;4.8
12;2023-1;0.0
13;2023-2;2.7158
14;2023-3;0.9417
15;2023-4;1.5636
16;2023-5;2.0
17;2023-6;1.5524
18;2023-7;0.0
19;2023-8;3.16
20;2023-9;9.488
21;2023-10;3.67
22;2023-11;4.04
23;2023-12;5.2825
24;2024-1;4.9166
