;Tarih;TP_FG_J094
0;2003-1;94.19
1;2003-2;96.19
2;2003-3;96.38
3;2003-4;97.32
4;2003-5;98.05
5;2003-6;98.85
6;2003-7;99.71
7;2003-8;101.51
8;2003-9;102.68
9;2003-10;104.52
10;2003-11;105.21
11;2003-12;105.38
12;2004-1;106.73
13;2004-2;109.7
14;2004-3;112.18
15;2004-4;112.51
16;2004-5;115.67
17;2004-6;115.76
18;2004-7;116.12
19;2004-8;117.44
20;2004-9;119.33
21;2004-10;119.91
22;2004-11;120.38
23;2004-12;120.65
24;2005-1;129.86
25;2005-2;132.04
26;2005-3;132.85
27;2005-4;132.78
28;2005-5;133.31
29;2005-6;134.68
30;2005-7;134.96
31;2005-8;136.98
32;2005-9;140.19
33;2005-10;140.61
34;2005-11;140.75
35;2005-12;140.52
36;2006-1;140.64
37;2006-2;139.47
38;2006-3;139.16
39;2006-4;140.66
40;2006-5;143.67
41;2006-6;144.03
42;2006-7;144.06
43;2006-8;143.42
44;2006-9;146.57
45;2006-10;145.22
46;2006-11;145.88
47;2006-12;146.53
48;2007-1;147.55
49;2007-2;149.17
50;2007-3;146.71
51;2007-4;150.26
52;2007-5;151.54
53;2007-6;155.76
54;2007-7;156.0
55;2007-8;158.33
56;2007-9;158.43
57;2007-10;158.61
58;2007-11;160.35
59;2007-12;158.49
60;2008-1;156.19
61;2008-2;153.61
62;2008-3;159.61
63;2008-4;158.01
64;2008-5;160.46
65;2008-6;160.67
66;2008-7;160.35
67;2008-8;163.44
68;2008-9;161.56
69;2008-10;161.68
70;2008-11;163.44
71;2008-12;163.74
72;2009-1;165.78
73;2009-2;163.41
74;2009-3;158.47
75;2009-4;161.89
76;2009-5;159.71
77;2009-6;159.16
78;2009-7;159.34
79;2009-8;167.42
80;2009-9;185.15
81;2009-10;187.52
82;2009-11;181.71
83;2009-12;179.33
84;2010-1;180.44
85;2010-2;179.7
86;2010-3;182.31
87;2010-4;183.5
88;2010-5;180.51
89;2010-6;180.48
90;2010-7;180.77
91;2010-8;182.95
92;2010-9;188.26
93;2010-10;188.03
94;2010-11;185.01
95;2010-12;189.08
96;2011-1;192.61
97;2011-2;190.11
98;2011-3;190.53
99;2011-4;192.04
100;2011-5;191.94
101;2011-6;191.36
102;2011-7;191.39
103;2011-8;191.79
104;2011-9;195.01
105;2011-10;196.13
106;2011-11;194.62
107;2011-12;196.34
108;2012-1;204.59
109;2012-2;205.64
110;2012-3;206.23
111;2012-4;207.08
112;2012-5;207.38
113;2012-6;208.6
114;2012-7;208.69
115;2012-8;209.56
116;2012-9;213.52
117;2012-10;217.52
118;2012-11;214.57
119;2012-12;216.34
120;2013-1;218.73
121;2013-2;217.14
122;2013-3;218.8
123;2013-4;219.76
124;2013-5;221.46
125;2013-6;221.97
126;2013-7;222.31
127;2013-8;223.57
128;2013-9;228.43
129;2013-10;229.12
130;2013-11;229.03
131;2013-12;232.45
132;2014-1;234.57
133;2014-2;233.76
134;2014-3;235.12
135;2014-4;238.56
136;2014-5;237.63
137;2014-6;238.0
138;2014-7;238.87
139;2014-8;240.26
140;2014-9;244.8
141;2014-10;248.4
142;2014-11;248.7
143;2014-12;246.07
144;2015-1;254.85
145;2015-2;256.02
146;2015-3;256.05
147;2015-4;258.09
148;2015-5;258.88
149;2015-6;262.08
150;2015-7;262.74
151;2015-8;268.75
152;2015-9;270.48
153;2015-10;271.95
154;2015-11;273.91
155;2015-12;272.49
156;2016-1;278.45
157;2016-2;278.55
158;2016-3;280.11
159;2016-4;285.6
160;2016-5;284.17
161;2016-6;280.86
162;2016-7;282.85
163;2016-8;285.9
164;2016-9;289.29
165;2016-10;289.07
166;2016-11;292.41
167;2016-12;295.45
168;2017-1;298.1
169;2017-2;299.37
170;2017-3;302.01
171;2017-4;302.91
172;2017-5;304.81
173;2017-6;294.8
174;2017-7;295.7
175;2017-8;298.4
176;2017-9;303.49
177;2017-10;304.85
178;2017-11;304.97
179;2017-12;306.75
180;2018-1;314.59
181;2018-2;316.68
182;2018-3;317.8
183;2018-4;319.06
184;2018-5;319.09
185;2018-6;320.54
186;2018-7;323.03
