;Tarih;TP_TUFE1YI_T63
0;1994-1;1.1964107004
1;1994-2;1.3319016558
2;1994-3;1.4878440761
3;1994-4;2.1883067511
4;1994-5;2.4209421651
5;1994-6;2.4107164326
6;1994-7;2.5385380886
7;1994-8;2.7711735026
8;1994-9;3.0677197446
9;1994-10;3.3540402541
10;1994-11;3.8704397445
11;1994-12;4.0340514642
12;1995-1;4.1465345215
13;1995-2;4.3740570692
14;1995-3;4.8060942666
15;1995-4;4.7242884067
16;1995-5;4.8035378334
17;1995-6;4.9057951583
18;1995-7;4.9952703175
19;1995-8;5.0259475149
20;1995-9;5.1077533748
21;1995-10;5.32505019
22;1995-11;5.5295648397
23;1995-12;5.6906201263
24;1996-1;5.9846099351
25;1996-2;6.1788988523
26;1996-3;6.5495816548
27;1996-4;6.9892881515
28;1996-5;7.3523016546
29;1996-6;7.3829788521
30;1996-7;7.4750104444
31;1996-8;7.5491470049
32;1996-9;8.0246435653
33;1996-10;8.5154787245
34;1996-11;8.7711220365
35;1996-12;9.2977472594
36;1997-1;9.7706873867
37;1997-2;10.0595643293
38;1997-3;10.3228769407
39;1997-4;10.6577696795
40;1997-5;11.1000326093
41;1997-6;11.368458087
42;1997-7;11.6675607621
43;1997-8;12.1507266219
44;1997-9;12.8384071313
45;1997-10;13.4212738828
46;1997-11;13.7280458573
47;1997-12;14.2495582139
48;1998-1;14.8400942647
49;1998-2;15.6300320989
50;1998-3;15.5175490416
51;1998-4;16.4889936274
52;1998-5;16.5733559204
53;1998-6;16.839224965
54;1998-7;17.4272045827
55;1998-8;17.667509296
56;1998-9;17.9129268756
57;1998-10;18.833242799
58;1998-11;19.9529605058
59;1998-12;20.2264988497
60;1999-1;20.3415383401
61;1999-2;20.7045518432
62;1999-3;21.0317752827
63;1999-4;21.9214140086
64;1999-5;23.6137727344
65;1999-6;24.2324295496
66;1999-7;25.704935027
67;1999-8;26.7402904408
68;1999-9;28.0951999947
69;1999-10;31.8787210131
70;1999-11;34.2638731146
71;1999-12;35.4884045793
72;2000-1;38.3899561711
73;2000-2;39.8420101836
74;2000-3;40.6319480179
75;2000-4;42.1427999921
76;2000-5;43.2165019027
77;2000-6;42.5518292914
78;2000-7;42.9301813932
79;2000-8;43.0758980811
80;2000-9;43.4593630492
81;2000-10;44.0729069981
82;2000-11;43.9987704376
83;2000-12;44.5535164248
84;2001-1;44.9344249597
85;2001-2;46.2407622843
86;2001-3;58.174192091
87;2001-4;68.2286435541
88;2001-5;69.1310644457
89;2001-6;69.731826229
90;2001-7;71.5622323433
91;2001-8;75.1003357821
92;2001-9;74.7858945083
93;2001-10;79.2315317049
94;2001-11;79.466723552
95;2001-12;79.0193477559
96;2002-1;80.6094491569
97;2002-2;79.3031118323
98;2002-3;80.9954705581
99;2002-4;84.0529645703
100;2002-5;86.422778073
101;2002-6;88.0435566714
102;2002-7;90.7968351423
103;2002-8;93.9974894092
104;2002-9;95.1197635491
105;2002-10;95.8687984534
106;2002-11;95.4623255872
107;2002-12;95.1197635491
108;2003-1;98.448239472
109;2003-2;99.1097739647
110;2003-3;100.0249547975
111;2003-4;100.4972844391
112;2003-5;99.6851207901
113;2003-6;98.0447124079
114;2003-7;98.7023123962
115;2003-8;99.3294523072
116;2003-9;100.7224191085
117;2003-10;100.813616813
118;2003-11;101.693089037
119;2003-12;102.9290244661
120;2004-1;103.861596418
121;2004-2;105.3019382511
122;2004-3;106.1668949224
123;2004-4;107.6110723199
124;2004-5;109.3208875355
125;2004-6;110.6884493157
126;2004-7;112.2683009811
127;2004-8;115.1422773502
128;2004-9;116.9303852337
129;2004-10;118.5695272805
130;2004-11;120.2902681025
131;2004-12;120.4462013143
132;2005-1;121.56
133;2005-2;121.6
134;2005-3;120.54
135;2005-4;120.97
136;2005-5;122.73
137;2005-6;117.49
138;2005-7;118.1
139;2005-8;121.15
140;2005-9;123.97
141;2005-10;125.26
142;2005-11;126.16
143;2005-12;124.96
144;2006-1;124.38
145;2006-2;125.21
146;2006-3;124.83
147;2006-4;124.84
148;2006-5;127.38
149;2006-6;136.07
150;2006-7;137.57
151;2006-8;138.33
152;2006-9;139.82
153;2006-10;141.8
154;2006-11;141.72
155;2006-12;141.51
156;2007-1;140.95
157;2007-2;140.85
158;2007-3;141.7
159;2007-4;141.32
160;2007-5;141.59
161;2007-6;141.84
162;2007-7;141.14
163;2007-8;142.85
164;2007-9;144.91
165;2007-10;142.29
166;2007-11;141.62
167;2007-12;141.59
168;2008-1;142.29
169;2008-2;141.04
170;2008-3;143.53
171;2008-4;146.97
172;2008-5;147.98
173;2008-6;147.98
174;2008-7;150.56
175;2008-8;154.57
176;2008-9;154.25
177;2008-10;159.03
178;2008-11;158.34
179;2008-12;155.76
180;2009-1;154.97
181;2009-2;155.61
182;2009-3;156.78
183;2009-4;153.13
184;2009-5;152.2
185;2009-6;152.91
186;2009-7;155.08
187;2009-8;155.59
188;2009-9;157.42
189;2009-10;156.62
190;2009-11;156.3
191;2009-12;157.13
192;2010-1;156.92
193;2010-2;157.48
194;2010-3;158.91
195;2010-4;159.07
196;2010-5;158.42
197;2010-6;160.24
198;2010-7;161.28
199;2010-8;160.49
200;2010-9;161.19
201;2010-10;160.4
202;2010-11;160.62
203;2010-12;161.71
204;2011-1;164.96
205;2011-2;169.51
206;2011-3;173.18
207;2011-4;176.59
208;2011-5;181.0
209;2011-6;182.23
210;2011-7;182.94
211;2011-8;186.66
212;2011-9;189.31
213;2011-10;190.46
214;2011-11;190.87
215;2011-12;190.16
216;2012-1;188.58
217;2012-2;187.54
218;2012-3;189.08
219;2012-4;191.44
220;2012-5;191.92
221;2012-6;191.52
222;2012-7;189.24
223;2012-8;188.75
224;2012-9;191.36
225;2012-10;192.2
226;2012-11;190.21
227;2012-12;191.7
228;2013-1;193.09
229;2013-2;196.06
230;2013-3;196.59
231;2013-4;197.36
232;2013-5;197.71
233;2013-6;199.52
234;2013-7;201.04
235;2013-8;203.47
236;2013-9;208.54
237;2013-10;210.3
238;2013-11;210.88
239;2013-12;212.52
240;2014-1;220.33
241;2014-2;224.11
242;2014-3;227.44
243;2014-4;226.94
244;2014-5;226.06
245;2014-6;226.38
246;2014-7;227.45
247;2014-8;227.31
248;2014-9;228.41
249;2014-10;230.77
250;2014-11;231.1
251;2014-12;230.91
252;2015-1;229.95
253;2015-2;227.99
254;2015-3;228.23
255;2015-4;232.39
256;2015-5;237.52
257;2015-6;244.22
258;2015-7;244.71
259;2015-8;251.98
260;2015-9;255.31
261;2015-10;252.71
262;2015-11;249.32
263;2015-12;250.73
264;2016-1;250.22
265;2016-2;248.88
266;2016-3;249.12
267;2016-4;250.37
268;2016-5;252.26
269;2016-6;254.85
270;2016-7;256.29
271;2016-8;257.56
272;2016-9;258.29
273;2016-10;262.94
274;2016-11;268.62
275;2016-12;275.4
276;2017-1;284.11
277;2017-2;289.25
278;2017-3;294.5
279;2017-4;296.52
280;2017-5;298.6
281;2017-6;297.54
282;2017-7;299.05
283;2017-8;300.18
284;2017-9;300.21
285;2017-10;305.94
286;2017-11;315.23
287;2017-12;319.89
288;2018-1;324.68
289;2018-2;329.6
290;2018-3;334.41
291;2018-4;342.13
292;2018-5;356.07
293;2018-6;368.43
294;2018-7;376.23
295;2018-8;411.19
296;2018-9;449.09
297;2018-10;450.18
298;2018-11;433.55
299;2018-12;427.37
300;2019-1;430.71
301;2019-2;428.92
302;2019-3;431.8
303;2019-4;436.38
304;2019-5;445.47
305;2019-6;449.71
306;2019-7;446.07
307;2019-8;443.07
308;2019-9;444.68
309;2019-10;446.47
310;2019-11;443.01
311;2019-12;444.56
312;2020-1;448.52
313;2020-2;451.66
314;2020-3;459.73
315;2020-4;469.31
316;2020-5;478.43
317;2020-6;481.67
318;2020-7;483.52
319;2020-8;499.6
320;2020-9;514.92
321;2020-10;537.73
322;2020-11;557.47
323;2020-12;567.9
324;2021-1;577.71
325;2021-2;581.45
326;2021-3;610.79
327;2021-4;649.61
328;2021-5;677.43
329;2021-6;696.8
330;2021-7;701.15
331;2021-8;699.76
332;2021-9;705.56
333;2021-10;730.21
334;2021-11;799.97
335;2021-12;934.34
336;2022-1;1029.26
337;2022-2;1082.94
338;2022-3;1131.73
339;2022-4;1168.98
340;2022-5;1229.2
341;2022-6;1300.98
342;2022-7;1327.66
343;2022-8;1376.81
344;2022-9;1385.1
345;2022-10;1406.81
346;2022-11;1411.56
347;2022-12;1443.32
348;2023-1;1490.7
349;2023-2;1513.58
350;2023-3;1522.64
351;2023-4;1552.79
352;2023-5;1570.55
353;2023-6;1670.69
354;2023-7;1815.93
355;2023-8;1877.81
356;2023-9;1909.16
357;2023-10;1946.24
358;2023-11;1999.93
359;2023-12;2084.22
360;2024-1;2187.14
