;Tarih;TP_DB_B47
0;1989-Q4;2638.0
1;1990-Q1;2651.0
2;1990-Q2;2745.0
3;1990-Q3;2781.0
4;1990-Q4;2823.0
5;1991-Q1;2721.0
6;1991-Q2;2636.0
7;1991-Q3;2713.0
8;1991-Q4;2699.0
9;1992-Q1;2641.0
10;1992-Q2;2643.0
11;1992-Q3;2630.0
12;1992-Q4;2506.0
13;1993-Q1;2591.0
14;1993-Q2;2659.0
15;1993-Q3;2955.0
16;1993-Q4;2972.0
17;1994-Q1;2953.0
18;1994-Q2;2966.0
19;1994-Q3;2863.0
20;1994-Q4;2883.0
21;1995-Q1;2890.0
22;1995-Q2;2810.0
23;1995-Q3;2764.0
24;1995-Q4;2482.0
25;1996-Q1;2478.0
26;1996-Q2;2636.0
27;1996-Q3;2640.0
28;1996-Q4;2775.0
29;1997-Q1;2919.0
30;1997-Q2;3091.0
31;1997-Q3;3653.0
32;1997-Q4;4366.0
33;1998-Q1;4352.0
34;1998-Q2;5519.0
35;1998-Q3;5831.0
36;1998-Q4;5946.0
37;1999-Q1;6043.0
38;1999-Q2;6329.0
39;1999-Q3;6677.0
40;1999-Q4;6921.0
41;2000-Q1;6071.0
42;2000-Q2;5721.0
43;2000-Q3;5662.0
44;2000-Q4;5545.0
45;2001-Q1;4963.0
46;2001-Q2;4704.0
47;2001-Q3;4648.0
48;2001-Q4;3319.0
49;2002-Q1;3236.0
50;2002-Q2;3356.0
51;2002-Q3;3102.0
52;2002-Q4;3115.0
53;2003-Q1;2899.0
54;2003-Q2;2879.0
55;2003-Q3;2870.0
56;2003-Q4;2800.0
57;2004-Q1;2753.0
58;2004-Q2;2642.0
59;2004-Q3;2657.0
60;2004-Q4;2934.0
61;2005-Q1;3476.0
62;2005-Q2;3442.0
63;2005-Q3;3345.0
64;2005-Q4;3285.0
65;2006-Q1;3567.0
66;2006-Q2;4600.0
67;2006-Q3;5308.0
68;2006-Q4;5752.0
69;2007-Q1;6500.0
70;2007-Q2;6616.0
71;2007-Q3;7290.0
72;2007-Q4;7718.0
73;2008-Q1;8074.0
74;2008-Q2;8778.0
75;2008-Q3;9387.0
76;2008-Q4;9298.0
77;2009-Q1;9230.0
78;2009-Q2;9425.0
79;2009-Q3;9503.0
80;2009-Q4;9080.0
81;2010-Q1;8644.0
82;2010-Q2;8305.0
83;2010-Q3;8860.0
84;2010-Q4;9733.0
85;2011-Q1;10653.0
86;2011-Q2;10845.0
87;2011-Q3;10583.0
88;2011-Q4;10585.0
89;2012-Q1;11390.0
90;2012-Q2;12340.0
91;2012-Q3;12747.0
92;2012-Q4;12870.0
93;2013-Q1;13211.0
94;2013-Q2;13671.0
95;2013-Q3;13623.0
96;2013-Q4;13855.0
97;2014-Q1;14184.0
98;2014-Q2;13903.0
99;2014-Q3;13616.0
100;2014-Q4;13456.0
101;2015-Q1;13319.0
102;2015-Q2;14197.0
103;2015-Q3;15467.0
104;2015-Q4;16179.0
105;2016-Q1;16965.0
106;2016-Q2;18474.0
107;2016-Q3;18269.0
108;2016-Q4;17542.0
109;2017-Q1;17478.0
110;2017-Q2;17297.0
111;2017-Q3;17471.0
112;2017-Q4;18014.0
113;2018-Q1;18611.0
114;2018-Q2;17339.0
115;2018-Q3;17082.0
116;2018-Q4;17137.0
117;2019-Q1;17229.0
118;2019-Q2;17107.0
119;2019-Q3;17309.0
120;2019-Q4;17340.0
121;2020-Q1;17304.0
122;2020-Q2;16950.0
123;2020-Q3;16926.0
124;2020-Q4;18025.0
125;2021-Q1;18239.0
126;2021-Q2;18783.0
127;2021-Q3;18951.0
128;2021-Q4;19069.0
129;2022-Q1;18719.0
130;2022-Q2;18277.0
131;2022-Q3;18080.0
132;2022-Q4;19370.0
133;2023-Q1;20671.0
134;2023-Q2;20277.0
135;2023-Q3;20962.0
