;Tarih;TP_BEKODTUFEYENI_BT38
0;2022-1;0.1655
1;2022-2;0.68
2;2022-3;0.7
3;2022-4;0.7875
4;2022-5;7.1429
5;2022-6;1.1933
6;2022-7;2.6897
7;2022-8;0.0
8;2022-9;9.46
9;2022-10;9.6462
10;2022-11;9.176
11;2022-12;7.2261
12;2023-1;6.4609
13;2023-2;10.0273
14;2023-3;8.032
15;2023-4;6.6385
16;2023-5;3.528
17;2023-6;7.68
18;2023-7;8.2
19;2023-8;1.1857
20;2023-9;0.1143
21;2023-10;1.1805
22;2023-11;0.8651
23;2023-12;7.4883
24;2024-1;11.2769
