;Tarih;TP_DB_B24
0;1989-Q4;643.0
1;1990-Q1;650.0
2;1990-Q2;716.0
3;1990-Q3;767.0
4;1990-Q4;939.0
5;1991-Q1;854.0
6;1991-Q2;894.0
7;1991-Q3;958.0
8;1991-Q4;1050.0
9;1992-Q1;1013.0
10;1992-Q2;1106.0
11;1992-Q3;1134.0
12;1992-Q4;1440.0
13;1993-Q1;1606.0
14;1993-Q2;1691.0
15;1993-Q3;1853.0
16;1993-Q4;1843.0
17;1994-Q1;2127.0
18;1994-Q2;2280.0
19;1994-Q3;2423.0
20;1994-Q4;2480.0
21;1995-Q1;2764.0
22;1995-Q2;2774.0
23;1995-Q3;2680.0
24;1995-Q4;2577.0
25;1996-Q1;2511.0
26;1996-Q2;2426.0
27;1996-Q3;2522.0
28;1996-Q4;2561.0
29;1997-Q1;2488.0
30;1997-Q2;2569.0
31;1997-Q3;2476.0
32;1997-Q4;2208.0
33;1998-Q1;2067.0
34;1998-Q2;2176.0
35;1998-Q3;2179.0
36;1998-Q4;2311.0
37;1999-Q1;2173.0
38;1999-Q2;2181.0
39;1999-Q3;2164.0
40;1999-Q4;2186.0
41;2000-Q1;2129.0
42;2000-Q2;2108.0
43;2000-Q3;2110.0
44;2000-Q4;2123.0
45;2001-Q1;2034.0
46;2001-Q2;1839.0
47;2001-Q3;1811.0
48;2001-Q4;1709.0
49;2002-Q1;1609.0
50;2002-Q2;1579.0
51;2002-Q3;1492.0
52;2002-Q4;1459.0
53;2003-Q1;1412.0
54;2003-Q2;1342.0
55;2003-Q3;1300.0
56;2003-Q4;1280.0
57;2004-Q1;1228.0
58;2004-Q2;1168.0
59;2004-Q3;1122.0
60;2004-Q4;1112.0
61;2005-Q1;1039.0
62;2005-Q2;946.0
63;2005-Q3;889.0
64;2005-Q4;960.0
65;2006-Q1;956.0
66;2006-Q2;1008.0
67;2006-Q3;1006.0
68;2006-Q4;1030.0
69;2007-Q1;1089.0
70;2007-Q2;1154.0
71;2007-Q3;1301.0
72;2007-Q4;1505.0
73;2008-Q1;1736.0
74;2008-Q2;2073.0
75;2008-Q3;2166.0
76;2008-Q4;2494.0
77;2009-Q1;2552.0
78;2009-Q2;2700.0
79;2009-Q3;2917.0
80;2009-Q4;3024.0
81;2010-Q1;3200.0
82;2010-Q2;3142.0
83;2010-Q3;3537.0
84;2010-Q4;3618.0
85;2011-Q1;3819.0
86;2011-Q2;4033.0
87;2011-Q3;3984.0
88;2011-Q4;3788.0
89;2012-Q1;3934.0
90;2012-Q2;3674.0
91;2012-Q3;3823.0
92;2012-Q4;3767.0
93;2013-Q1;3664.0
94;2013-Q2;3595.0
95;2013-Q3;3681.0
96;2013-Q4;3660.0
97;2014-Q1;3603.0
98;2014-Q2;3466.0
99;2014-Q3;3252.0
100;2014-Q4;3049.0
101;2015-Q1;2782.0
102;2015-Q2;2748.0
103;2015-Q3;2783.0
104;2015-Q4;2707.0
105;2016-Q1;2774.0
106;2016-Q2;2694.0
107;2016-Q3;3009.0
108;2016-Q4;2911.0
109;2017-Q1;3002.0
110;2017-Q2;3213.0
111;2017-Q3;3274.0
112;2017-Q4;3234.0
113;2018-Q1;3519.0
114;2018-Q2;3309.0
115;2018-Q3;3326.0
116;2018-Q4;3279.0
117;2019-Q1;3240.0
118;2019-Q2;3205.0
119;2019-Q3;3012.0
120;2019-Q4;3308.0
121;2020-Q1;3223.0
122;2020-Q2;3346.0
123;2020-Q3;3498.0
124;2020-Q4;4267.0
125;2021-Q1;4015.0
126;2021-Q2;4052.0
127;2021-Q3;3896.0
128;2021-Q4;3931.0
129;2022-Q1;3754.0
130;2022-Q2;3862.0
131;2022-Q3;3522.0
132;2022-Q4;3858.0
133;2023-Q1;3754.0
134;2023-Q2;3775.0
135;2023-Q3;3660.0
