;Tarih;TP_TUFE1YI_T86
0;1994-1;1.2815115869
1;1994-2;1.3080989642
2;1994-3;1.5048455564
3;1994-4;2.1349663989
4;1994-5;2.3450066798
5;1994-6;2.6986187981
6;1994-7;2.8475081112
7;1994-8;3.1160406221
8;1994-9;3.3101284766
9;1994-10;3.6876692345
10;1994-11;3.7541376778
11;1994-12;3.9136619418
12;1995-1;4.1768769773
13;1995-2;4.3470361921
14;1995-3;4.5411240466
15;1995-4;4.745846852
16;1995-5;4.884101214
17;1995-6;5.0462842157
18;1995-7;5.1739036268
19;1995-8;5.3068405135
20;1995-9;5.4610473019
21;1995-10;5.7003336978
22;1995-11;5.9635487333
23;1995-12;6.2187875556
24;1996-1;6.4421215251
25;1996-2;6.4554152138
26;1996-3;6.5458122967
27;1996-4;6.6601380191
28;1996-5;6.8834719887
29;1996-6;6.9658928584
30;1996-7;7.3062112881
31;1996-8;7.4790292407
32;1996-9;7.8299826213
33;1996-10;8.0160942626
34;1996-11;8.1835947397
35;1996-12;8.4707384148
36;1997-1;8.9227238293
37;1997-2;9.1221291592
38;1997-3;9.4597888512
39;1997-4;9.5820907869
40;1997-5;10.0686397918
41;1997-6;10.4568155008
42;1997-7;10.8290387833
43;1997-8;11.060348966
44;1997-9;11.5336042823
45;1997-10;12.2674158964
46;1997-11;13.0437673142
47;1997-12;14.0620638656
48;1998-1;14.9846458587
49;1998-2;15.4738536014
50;1998-3;16.4841739397
51;1998-4;17.0212389616
52;1998-5;17.7683442643
53;1998-6;18.4782272388
54;1998-7;19.1030306059
55;1998-8;19.3237058377
56;1998-9;20.1824781252
57;1998-10;20.7062494584
58;1998-11;21.5862916478
59;1998-12;22.3360556883
60;1999-1;23.2081216645
61;1999-2;23.8010201787
62;1999-3;24.3965774308
63;1999-4;25.3324531125
64;1999-5;26.1912254
65;1999-6;27.1563471968
66;1999-7;27.7359520224
67;1999-8;28.732978672
68;1999-9;29.7167116329
69;1999-10;30.7456431353
70;1999-11;32.3408857746
71;1999-12;33.77660415
72;2000-1;34.5077570264
73;2000-2;34.9118851617
74;2000-3;35.2309336895
75;2000-4;36.6320884744
76;2000-5;37.5732816316
77;2000-6;38.0518544234
78;2000-7;38.8920155468
79;2000-8;39.6417795873
80;2000-9;40.8967037969
81;2000-10;41.7235712316
82;2000-11;42.6594469133
83;2000-12;43.5208779386
84;2001-1;44.8316356406
85;2001-2;46.1237821784
86;2001-3;52.6403483601
87;2001-4;56.2003981835
88;2001-5;60.2257271101
89;2001-6;64.0755793463
90;2001-7;65.8383224628
91;2001-8;69.837064012
92;2001-9;71.7513551792
93;2001-10;74.9577928843
94;2001-11;77.2416485963
95;2001-12;77.0661719059
96;2002-1;84.2527399961
97;2002-2;83.7289686629
98;2002-3;82.585711438
99;2002-4;83.2583720843
100;2002-5;85.316235089
101;2002-6;94.3639195917
102;2002-7;100.1546503725
103;2002-8;100.9655653808
104;2002-9;101.2500503182
105;2002-10;101.797750291
106;2002-11;102.2736643451
107;2002-12;104.6824807305
108;2003-1;105.1743472109
109;2003-2;104.845302567
110;2003-3;104.1310876139
111;2003-4;106.107332769
112;2003-5;101.2375232464
113;2003-6;100.0514511627
114;2003-7;96.6505589276
115;2003-8;95.9788394223
116;2003-9;94.5361179599
