;Tarih;TP_DB_B56
0;1989-Q4;5925.0
1;1990-Q1;5938.0
2;1990-Q2;5952.0
3;1990-Q3;5976.0
4;1990-Q4;6007.0
5;1991-Q1;5592.0
6;1991-Q2;5429.0
7;1991-Q3;5469.0
8;1991-Q4;5674.0
9;1992-Q1;5458.0
10;1992-Q2;5563.0
11;1992-Q3;5639.0
12;1992-Q4;5197.0
13;1993-Q1;5117.0
14;1993-Q2;4914.0
15;1993-Q3;4939.0
16;1993-Q4;4722.0
17;1994-Q1;4662.0
18;1994-Q2;4795.0
19;1994-Q3;4752.0
20;1994-Q4;4808.0
21;1995-Q1;4958.0
22;1995-Q2;4824.0
23;1995-Q3;4710.0
24;1995-Q4;4592.0
25;1996-Q1;4690.0
26;1996-Q2;4533.0
27;1996-Q3;4403.0
28;1996-Q4;4231.0
29;1997-Q1;4088.0
30;1997-Q2;4019.0
31;1997-Q3;3906.0
32;1997-Q4;3744.0
33;1998-Q1;3698.0
34;1998-Q2;3602.0
35;1998-Q3;3695.0
36;1998-Q4;3604.0
37;1999-Q1;3408.0
38;1999-Q2;3246.0
39;1999-Q3;3171.0
40;1999-Q4;2997.0
41;2000-Q1;2864.0
42;2000-Q2;2789.0
43;2000-Q3;2741.0
44;2000-Q4;2689.0
45;2001-Q1;2573.0
46;2001-Q2;2423.0
47;2001-Q3;2672.0
48;2001-Q4;2536.0
49;2002-Q1;2415.0
50;2002-Q2;2440.0
51;2002-Q3;2490.0
52;2002-Q4;2446.0
53;2003-Q1;2346.0
54;2003-Q2;2305.0
55;2003-Q3;2192.0
56;2003-Q4;2177.0
57;2004-Q1;2043.0
58;2004-Q2;1942.0
59;2004-Q3;1842.0
60;2004-Q4;1831.0
61;2005-Q1;1677.0
62;2005-Q2;1554.0
63;2005-Q3;1445.0
64;2005-Q4;1369.0
65;2006-Q1;1276.0
66;2006-Q2;1245.0
67;2006-Q3;1194.0
68;2006-Q4;1138.0
69;2007-Q1;913.0
70;2007-Q2;844.0
71;2007-Q3;854.0
72;2007-Q4;812.0
73;2008-Q1;838.0
74;2008-Q2;775.0
75;2008-Q3;711.0
76;2008-Q4;634.0
77;2009-Q1;584.0
78;2009-Q2;562.0
79;2009-Q3;560.0
80;2009-Q4;497.0
81;2010-Q1;459.0
82;2010-Q2;393.0
83;2010-Q3;409.0
84;2010-Q4;364.0
85;2011-Q1;366.0
86;2011-Q2;345.0
87;2011-Q3;315.0
88;2011-Q4;276.0
89;2012-Q1;267.0
90;2012-Q2;238.0
91;2012-Q3;229.0
92;2012-Q4;213.0
93;2013-Q1;195.0
94;2013-Q2;185.0
95;2013-Q3;175.0
96;2013-Q4;162.0
97;2014-Q1;148.0
98;2014-Q2;137.0
99;2014-Q3;125.0
100;2014-Q4;109.0
101;2015-Q1;97.0
102;2015-Q2;92.0
103;2015-Q3;93.0
104;2015-Q4;81.0
105;2016-Q1;84.0
106;2016-Q2;75.0
107;2016-Q3;76.0
108;2016-Q4;63.0
109;2017-Q1;64.0
110;2017-Q2;61.0
111;2017-Q3;63.0
112;2017-Q4;56.0
113;2018-Q1;57.0
114;2018-Q2;48.0
115;2018-Q3;48.0
116;2018-Q4;40.0
117;2019-Q1;39.0
118;2019-Q2;35.0
119;2019-Q3;34.0
120;2019-Q4;29.0
121;2020-Q1;29.0
122;2020-Q2;25.0
123;2020-Q3;26.0
124;2020-Q4;22.0
125;2021-Q1;21.0
126;2021-Q2;18.0
127;2021-Q3;18.0
128;2021-Q4;14.0
129;2022-Q1;14.0
130;2022-Q2;11.0
131;2022-Q3;10.0
132;2022-Q4;10.0
133;2023-Q1;10.0
134;2023-Q2;9.0
135;2023-Q3;8.0
