;Tarih;TP_BEKODTUFEYENI_BT81
0;2022-1;2.2222
1;2022-2;7.2069
2;2022-3;3.0344
3;2022-4;4.6903
4;2022-5;4.0615
5;2022-6;6.7185
6;2022-7;1.9571
7;2022-8;5.9652
8;2022-9;3.44
9;2022-10;7.8364
10;2022-11;14.8
11;2022-12;10.86
12;2023-1;2.4
13;2023-2;4.8211
14;2023-3;7.8833
15;2023-4;6.8
16;2023-5;6.9652
17;2023-6;2.8857
18;2023-7;5.7083
19;2023-8;7.352
20;2023-9;4.944
21;2023-10;9.84
22;2023-11;6.02
23;2023-12;5.045
24;2024-1;4.0277
