;Tarih;TP_FG_J082
0;2003-1;105.72
1;2003-2;105.72
2;2003-3;106.19
3;2003-4;106.19
4;2003-5;103.61
5;2003-6;100.94
6;2003-7;98.03
7;2003-8;95.26
8;2003-9;93.64
9;2003-10;94.34
10;2003-11;95.13
11;2003-12;95.24
12;2004-1;95.47
13;2004-2;94.0
14;2004-3;90.04
15;2004-4;89.11
16;2004-5;85.52
17;2004-6;77.66
18;2004-7;77.15
19;2004-8;73.84
20;2004-9;79.82
21;2004-10;89.33
22;2004-11;88.81
23;2004-12;88.81
24;2005-1;87.78
25;2005-2;89.47
26;2005-3;91.92
27;2005-4;89.61
28;2005-5;92.61
29;2005-6;86.51
30;2005-7;84.74
31;2005-8;86.41
32;2005-9;91.02
33;2005-10;91.5
34;2005-11;90.2
35;2005-12;88.28
36;2006-1;88.48
37;2006-2;85.54
38;2006-3;79.94
39;2006-4;78.88
40;2006-5;83.08
41;2006-6;89.98
42;2006-7;90.15
43;2006-8;85.97
44;2006-9;85.64
45;2006-10;83.91
46;2006-11;82.73
47;2006-12;81.64
48;2007-1;80.12
49;2007-2;74.99
50;2007-3;70.94
51;2007-4;67.65
52;2007-5;65.96
53;2007-6;62.7
54;2007-7;61.88
55;2007-8;60.86
56;2007-9;56.92
57;2007-10;51.81
58;2007-11;50.9
59;2007-12;50.31
60;2008-1;49.56
61;2008-2;48.42
62;2008-3;49.89
63;2008-4;49.47
64;2008-5;48.69
65;2008-6;47.15
66;2008-7;47.34
67;2008-8;45.8
68;2008-9;44.78
69;2008-10;44.56
70;2008-11;44.73
71;2008-12;43.89
72;2009-1;44.01
73;2009-2;43.79
74;2009-3;44.63
75;2009-4;45.1
76;2009-5;44.77
77;2009-6;44.95
78;2009-7;45.88
79;2009-8;46.96
80;2009-9;47.65
81;2009-10;47.34
82;2009-11;46.93
83;2009-12;46.72
84;2010-1;45.56
85;2010-2;46.1
86;2010-3;45.85
87;2010-4;45.99
88;2010-5;46.71
89;2010-6;46.35
90;2010-7;45.79
91;2010-8;45.99
92;2010-9;44.98
93;2010-10;44.13
94;2010-11;45.56
95;2010-12;46.47
96;2011-1;46.61
97;2011-2;46.79
98;2011-3;47.54
99;2011-4;47.23
100;2011-5;47.1
101;2011-6;47.32
102;2011-7;46.65
103;2011-8;46.2
104;2011-9;47.08
105;2011-10;49.93
106;2011-11;54.28
107;2011-12;54.1
108;2012-1;54.04
109;2012-2;53.02
110;2012-3;51.04
111;2012-4;50.65
112;2012-5;49.61
113;2012-6;50.04
114;2012-7;51.62
115;2012-8;50.47
116;2012-9;52.08
117;2012-10;51.47
118;2012-11;50.42
119;2012-12;51.71
120;2013-1;50.97
121;2013-2;50.82
122;2013-3;50.81
123;2013-4;50.21
124;2013-5;49.32
125;2013-6;48.17
126;2013-7;48.19
127;2013-8;47.84
128;2013-9;47.07
129;2013-10;46.7
130;2013-11;44.53
131;2013-12;43.92
132;2014-1;42.91
133;2014-2;43.31
134;2014-3;43.88
135;2014-4;44.38
136;2014-5;43.85
137;2014-6;44.22
138;2014-7;43.71
139;2014-8;43.36
140;2014-9;43.13
141;2014-10;42.14
142;2014-11;41.55
143;2014-12;41.04
144;2015-1;40.43
145;2015-2;40.41
146;2015-3;40.62
147;2015-4;40.01
148;2015-5;39.49
149;2015-6;39.64
150;2015-7;39.36
151;2015-8;40.15
152;2015-9;40.76
153;2015-10;40.49
154;2015-11;40.92
155;2015-12;40.18
156;2016-1;40.32
157;2016-2;39.14
158;2016-3;38.86
159;2016-4;39.32
160;2016-5;39.22
161;2016-6;38.42
162;2016-7;38.63
163;2016-8;38.93
164;2016-9;39.21
165;2016-10;39.02
166;2016-11;39.19
167;2016-12;38.78
168;2017-1;39.03
169;2017-2;39.8
170;2017-3;39.83
171;2017-4;39.9
172;2017-5;39.44
173;2017-6;38.52
174;2017-7;38.74
175;2017-8;39.16
176;2017-9;38.58
177;2017-10;38.57
178;2017-11;38.89
179;2017-12;38.52
180;2018-1;38.6
181;2018-2;38.4
182;2018-3;38.34
183;2018-4;38.28
184;2018-5;37.73
185;2018-6;38.25
186;2018-7;39.51
187;2018-8;40.9
188;2018-9;43.13
189;2018-10;43.24
190;2018-11;41.94
191;2018-12;41.72
192;2019-1;41.41
193;2019-2;40.46
194;2019-3;39.71
195;2019-4;39.14
196;2019-5;38.88
197;2019-6;38.84
198;2019-7;39.67
199;2019-8;39.34
200;2019-9;39.34
201;2019-10;38.39
202;2019-11;37.75
203;2019-12;37.63
204;2020-1;37.33
205;2020-2;36.73
206;2020-3;36.54
207;2020-4;35.32
208;2020-5;37.12
209;2020-6;39.57
210;2020-7;40.96
211;2020-8;41.3
212;2020-9;41.01
213;2020-10;40.94
214;2020-11;40.99
215;2020-12;40.91
216;2021-1;41.27
217;2021-2;40.85
218;2021-3;40.45
219;2021-4;40.65
220;2021-5;40.32
221;2021-6;40.51
222;2021-7;40.54
223;2021-8;40.66
224;2021-9;40.93
225;2021-10;41.23
226;2021-11;41.48
227;2021-12;47.53
228;2022-1;48.25
229;2022-2;49.49
230;2022-3;53.15
231;2022-4;54.67
232;2022-5;55.11
233;2022-6;57.78
234;2022-7;58.73
235;2022-8;60.22
236;2022-9;62.79
237;2022-10;64.33
238;2022-11;64.98
239;2022-12;66.0
240;2023-1;67.73
241;2023-2;67.23
242;2023-3;67.0
243;2023-4;68.08
244;2023-5;67.38
245;2023-6;71.75
246;2023-7;80.13
247;2023-8;82.16
248;2023-9;81.95
249;2023-10;81.58
250;2023-11;81.02
251;2023-12;83.56
252;2024-1;87.05
