;Tarih;TP_FG_J10
0;2003-1;92.9
1;2003-2;92.9
2;2003-3;92.91
3;2003-4;92.92
4;2003-5;92.96
5;2003-6;93.1
6;2003-7;93.17
7;2003-8;104.14
8;2003-9;111.13
9;2003-10;111.24
10;2003-11;111.28
11;2003-12;111.36
12;2004-1;111.55
13;2004-2;111.76
14;2004-3;111.8
15;2004-4;111.8
16;2004-5;111.82
17;2004-6;111.98
18;2004-7;112.26
19;2004-8;124.75
20;2004-9;130.75
21;2004-10;131.09
22;2004-11;131.19
23;2004-12;131.22
24;2005-1;130.87
25;2005-2;130.31
26;2005-3;130.18
27;2005-4;130.06
28;2005-5;130.53
29;2005-6;134.76
30;2005-7;135.98
31;2005-8;136.93
32;2005-9;140.37
33;2005-10;140.49
34;2005-11;140.69
35;2005-12;140.69
36;2006-1;140.73
37;2006-2;140.7
38;2006-3;140.91
39;2006-4;141.07
40;2006-5;141.47
41;2006-6;144.24
42;2006-7;145.8
43;2006-8;146.39
44;2006-9;151.74
45;2006-10;151.67
46;2006-11;151.51
47;2006-12;151.56
48;2007-1;151.56
49;2007-2;151.68
50;2007-3;151.53
51;2007-4;152.06
52;2007-5;152.68
53;2007-6;156.07
54;2007-7;157.19
55;2007-8;157.6
56;2007-9;161.19
57;2007-10;160.88
58;2007-11;160.68
59;2007-12;160.6
60;2008-1;160.64
61;2008-2;160.59
62;2008-3;161.22
63;2008-4;161.42
64;2008-5;162.89
65;2008-6;166.78
66;2008-7;168.22
67;2008-8;169.07
68;2008-9;172.52
69;2008-10;172.14
70;2008-11;172.5
71;2008-12;172.36
72;2009-1;172.35
73;2009-2;171.76
74;2009-3;171.94
75;2009-4;172.11
76;2009-5;173.31
77;2009-6;174.92
78;2009-7;176.54
79;2009-8;176.91
80;2009-9;181.33
81;2009-10;181.64
82;2009-11;181.79
83;2009-12;181.79
84;2010-1;181.91
85;2010-2;181.94
86;2010-3;182.59
87;2010-4;182.43
88;2010-5;183.53
89;2010-6;185.44
90;2010-7;187.08
91;2010-8;187.34
