;Tarih;TP_DB_B57
0;1989-Q4;1964.0
1;1990-Q1;2003.0
2;1990-Q2;2125.0
3;1990-Q3;2413.0
4;1990-Q4;2884.0
5;1991-Q1;2757.0
6;1991-Q2;3109.0
7;1991-Q3;3299.0
8;1991-Q4;3602.0
9;1992-Q1;3404.0
10;1992-Q2;3675.0
11;1992-Q3;3857.0
12;1992-Q4;3607.0
13;1993-Q1;3752.0
14;1993-Q2;3891.0
15;1993-Q3;4044.0
16;1993-Q4;3823.0
17;1994-Q1;4058.0
18;1994-Q2;4262.0
19;1994-Q3;4383.0
20;1994-Q4;4465.0
21;1995-Q1;5010.0
22;1995-Q2;5152.0
23;1995-Q3;4633.0
24;1995-Q4;4500.0
25;1996-Q1;4362.0
26;1996-Q2;4267.0
27;1996-Q3;4248.0
28;1996-Q4;4132.0
29;1997-Q1;3970.0
30;1997-Q2;4174.0
31;1997-Q3;4072.0
32;1997-Q4;4030.0
33;1998-Q1;3993.0
34;1998-Q2;4004.0
35;1998-Q3;4324.0
36;1998-Q4;4737.0
37;1999-Q1;4601.0
38;1999-Q2;4556.0
39;1999-Q3;4870.0
40;1999-Q4;4835.0
41;2000-Q1;4869.0
42;2000-Q2;4809.0
43;2000-Q3;4683.0
44;2000-Q4;4581.0
45;2001-Q1;4287.0
46;2001-Q2;4173.0
47;2001-Q3;4305.0
48;2001-Q4;4874.0
49;2002-Q1;4174.0
50;2002-Q2;4757.0
51;2002-Q3;5681.0
52;2002-Q4;5884.0
53;2003-Q1;5873.0
54;2003-Q2;5961.0
55;2003-Q3;6086.0
56;2003-Q4;6198.0
57;2004-Q1;6143.0
58;2004-Q2;5880.0
59;2004-Q3;5776.0
60;2004-Q4;5925.0
61;2005-Q1;5644.0
62;2005-Q2;5323.0
63;2005-Q3;5179.0
64;2005-Q4;4975.0
65;2006-Q1;4920.0
66;2006-Q2;4808.0
67;2006-Q3;4728.0
68;2006-Q4;4811.0
69;2007-Q1;4833.0
70;2007-Q2;4856.0
71;2007-Q3;5121.0
72;2007-Q4;5255.0
73;2008-Q1;5802.0
74;2008-Q2;5562.0
75;2008-Q3;5540.0
76;2008-Q4;5866.0
77;2009-Q1;5632.0
78;2009-Q2;5668.0
79;2009-Q3;5890.0
80;2009-Q4;5924.0
81;2010-Q1;6331.0
82;2010-Q2;6298.0
83;2010-Q3;6874.0
84;2010-Q4;6988.0
85;2011-Q1;7130.0
86;2011-Q2;7121.0
87;2011-Q3;7236.0
88;2011-Q4;6995.0
89;2012-Q1;7068.0
90;2012-Q2;7156.0
91;2012-Q3;7847.0
92;2012-Q4;8032.0
93;2013-Q1;8034.0
94;2013-Q2;8436.0
95;2013-Q3;9081.0
96;2013-Q4;9454.0
97;2014-Q1;9615.0
98;2014-Q2;9712.0
99;2014-Q3;9606.0
100;2014-Q4;9614.0
101;2015-Q1;9422.0
102;2015-Q2;9688.0
103;2015-Q3;10063.0
104;2015-Q4;10573.0
105;2016-Q1;11017.0
106;2016-Q2;11343.0
107;2016-Q3;11649.0
108;2016-Q4;11513.0
109;2017-Q1;11810.0
110;2017-Q2;12313.0
111;2017-Q3;12852.0
112;2017-Q4;13794.0
113;2018-Q1;14317.0
114;2018-Q2;14219.0
115;2018-Q3;14204.0
116;2018-Q4;14614.0
117;2019-Q1;14765.0
118;2019-Q2;14718.0
119;2019-Q3;14211.0
120;2019-Q4;14577.0
121;2020-Q1;14680.0
122;2020-Q2;14476.0
123;2020-Q3;14486.0
124;2020-Q4;14518.0
125;2021-Q1;14842.0
126;2021-Q2;14770.0
127;2021-Q3;14727.0
128;2021-Q4;14311.0
129;2022-Q1;13989.0
130;2022-Q2;13389.0
131;2022-Q3;12898.0
132;2022-Q4;13076.0
133;2023-Q1;12726.0
134;2023-Q2;11390.0
135;2023-Q3;11549.0
