;Tarih;TP_DB_B50
0;1989-Q4;6.0
1;1990-Q1;6.0
2;1990-Q2;7.0
3;1990-Q3;7.0
4;1990-Q4;27.0
5;1991-Q1;40.0
6;1991-Q2;40.0
7;1991-Q3;45.0
8;1991-Q4;46.0
9;1992-Q1;71.0
10;1992-Q2;145.0
11;1992-Q3;279.0
12;1992-Q4;358.0
13;1993-Q1;484.0
14;1993-Q2;727.0
15;1993-Q3;994.0
16;1993-Q4;1219.0
17;1994-Q1;1374.0
18;1994-Q2;1432.0
19;1994-Q3;1522.0
20;1994-Q4;1564.0
21;1995-Q1;1598.0
22;1995-Q2;1677.0
23;1995-Q3;1740.0
24;1995-Q4;1757.0
25;1996-Q1;1796.0
26;1996-Q2;1877.0
27;1996-Q3;2404.0
28;1996-Q4;2842.0
29;1997-Q1;3183.0
30;1997-Q2;3507.0
31;1997-Q3;3681.0
32;1997-Q4;4009.0
33;1998-Q1;3798.0
34;1998-Q2;4088.0
35;1998-Q3;4537.0
36;1998-Q4;4619.0
37;1999-Q1;4978.0
38;1999-Q2;4741.0
39;1999-Q3;5059.0
40;1999-Q4;5154.0
41;2000-Q1;5246.0
42;2000-Q2;5660.0
43;2000-Q3;5602.0
44;2000-Q4;5855.0
45;2001-Q1;5937.0
46;2001-Q2;5956.0
47;2001-Q3;5942.0
48;2001-Q4;1751.0
49;2002-Q1;5063.0
50;2002-Q2;5866.0
51;2002-Q3;6248.0
52;2002-Q4;6723.0
53;2003-Q1;6014.0
54;2003-Q2;6276.0
55;2003-Q3;6675.0
56;2003-Q4;7283.0
57;2004-Q1;8192.0
58;2004-Q2;8818.0
59;2004-Q3;9112.0
60;2004-Q4;10077.0
61;2005-Q1;10863.0
62;2005-Q2;12532.0
63;2005-Q3;13592.0
64;2005-Q4;15202.0
65;2006-Q1;19071.0
66;2006-Q2;20557.0
67;2006-Q3;21480.0
68;2006-Q4;23106.0
69;2007-Q1;24940.0
70;2007-Q2;27529.0
71;2007-Q3;30409.0
72;2007-Q4;35395.0
73;2008-Q1;39817.0
74;2008-Q2;44443.0
75;2008-Q3;46537.0
76;2008-Q4;45316.0
77;2009-Q1;42726.0
78;2009-Q2;42385.0
79;2009-Q3;40067.0
80;2009-Q4;39113.0
81;2010-Q1;37303.0
82;2010-Q2;33668.0
83;2010-Q3;33523.0
84;2010-Q4;32761.0
85;2011-Q1;33004.0
86;2011-Q2;32170.0
87;2011-Q3;30491.0
88;2011-Q4;28923.0
89;2012-Q1;28838.0
90;2012-Q2;27470.0
91;2012-Q3;27232.0
92;2012-Q4;27758.0
93;2013-Q1;27004.0
94;2013-Q2;26778.0
95;2013-Q3;27924.0
96;2013-Q4;27853.0
97;2014-Q1;28471.0
98;2014-Q2;29469.0
99;2014-Q3;27752.0
100;2014-Q4;27774.0
101;2015-Q1;26738.0
102;2015-Q2;27746.0
103;2015-Q3;28654.0
104;2015-Q4;30464.0
105;2016-Q1;31477.0
106;2016-Q2;31859.0
107;2016-Q3;32093.0
108;2016-Q4;32052.0
109;2017-Q1;31749.0
110;2017-Q2;32317.0
111;2017-Q3;32910.0
112;2017-Q4;33932.0
113;2018-Q1;36195.0
114;2018-Q2;35154.0
115;2018-Q3;35330.0
116;2018-Q4;35862.0
117;2019-Q1;35094.0
118;2019-Q2;35010.0
119;2019-Q3;34531.0
120;2019-Q4;33494.0
121;2020-Q1;33044.0
122;2020-Q2;32393.0
123;2020-Q3;32046.0
124;2020-Q4;32576.0
125;2021-Q1;31324.0
126;2021-Q2;34643.0
127;2021-Q3;33324.0
128;2021-Q4;33001.0
129;2022-Q1;32379.0
130;2022-Q2;30948.0
131;2022-Q3;29217.0
132;2022-Q4;29756.0
133;2023-Q1;29562.0
134;2023-Q2;29018.0
135;2023-Q3;27727.0
