;Tarih;TP_FG_J062
0;2003-1;83.69
1;2003-2;91.48
2;2003-3;98.17
3;2003-4;98.4
4;2003-5;100.05
5;2003-6;100.47
6;2003-7;102.91
7;2003-8;104.1
8;2003-9;104.85
9;2003-10;105.23
10;2003-11;105.25
11;2003-12;105.39
12;2004-1;108.65
13;2004-2;120.22
14;2004-3;121.19
15;2004-4;121.67
16;2004-5;121.84
17;2004-6;122.14
18;2004-7;124.37
19;2004-8;125.15
20;2004-9;125.66
21;2004-10;126.49
22;2004-11;126.96
23;2004-12;127.32
24;2005-1;129.26
25;2005-2;126.52
26;2005-3;125.98
27;2005-4;128.11
28;2005-5;128.43
29;2005-6;128.91
30;2005-7;130.0
31;2005-8;130.9
32;2005-9;131.34
33;2005-10;131.62
34;2005-11;131.9
35;2005-12;131.98
36;2006-1;133.48
37;2006-2;134.69
38;2006-3;135.53
39;2006-4;135.98
40;2006-5;141.77
41;2006-6;142.56
42;2006-7;143.68
43;2006-8;144.5
44;2006-9;145.54
45;2006-10;146.02
46;2006-11;146.38
47;2006-12;146.51
48;2007-1;148.06
49;2007-2;149.24
50;2007-3;149.71
51;2007-4;150.4
52;2007-5;150.61
53;2007-6;150.77
54;2007-7;151.05
55;2007-8;151.38
56;2007-9;151.61
57;2007-10;151.77
58;2007-11;151.87
59;2007-12;152.1
60;2008-1;152.51
61;2008-2;152.69
62;2008-3;152.81
63;2008-4;152.87
64;2008-5;152.91
65;2008-6;152.96
66;2008-7;153.05
67;2008-8;153.09
68;2008-9;153.18
69;2008-10;153.25
70;2008-11;153.35
71;2008-12;153.37
72;2009-1;153.67
73;2009-2;153.86
74;2009-3;153.92
75;2009-4;154.01
76;2009-5;154.0
77;2009-6;153.98
78;2009-7;154.03
79;2009-8;154.17
80;2009-9;154.32
81;2009-10;154.42
82;2009-11;154.44
83;2009-12;154.52
84;2010-1;154.96
85;2010-2;155.15
86;2010-3;155.23
87;2010-4;154.84
88;2010-5;154.82
89;2010-6;154.82
90;2010-7;154.89
91;2010-8;155.11
92;2010-9;155.14
93;2010-10;155.22
94;2010-11;155.27
95;2010-12;155.3
96;2011-1;156.11
97;2011-2;156.36
98;2011-3;156.52
99;2011-4;156.65
100;2011-5;156.74
101;2011-6;156.83
102;2011-7;156.93
103;2011-8;157.12
104;2011-9;157.14
105;2011-10;157.19
106;2011-11;157.55
107;2011-12;157.48
108;2012-1;158.13
109;2012-2;158.54
110;2012-3;158.71
111;2012-4;158.89
112;2012-5;159.05
113;2012-6;159.35
114;2012-7;159.41
115;2012-8;159.52
116;2012-9;159.66
117;2012-10;159.72
118;2012-11;159.83
119;2012-12;159.89
120;2013-1;161.36
121;2013-2;162.52
122;2013-3;163.88
123;2013-4;164.95
124;2013-5;165.28
125;2013-6;165.74
126;2013-7;166.17
127;2013-8;166.68
128;2013-9;166.8
129;2013-10;166.88
130;2013-11;167.77
131;2013-12;168.49
132;2014-1;171.88
133;2014-2;173.34
134;2014-3;175.6
135;2014-4;176.37
136;2014-5;177.33
137;2014-6;177.94
138;2014-7;178.18
139;2014-8;178.44
140;2014-9;179.35
141;2014-10;180.27
142;2014-11;180.66
143;2014-12;180.95
144;2015-1;184.35
145;2015-2;185.39
146;2015-3;186.61
147;2015-4;187.38
148;2015-5;187.91
149;2015-6;188.42
150;2015-7;189.27
151;2015-8;189.8
152;2015-9;190.57
153;2015-10;191.41
154;2015-11;191.68
155;2015-12;192.21
156;2016-1;198.74
157;2016-2;201.02
158;2016-3;201.85
159;2016-4;202.53
160;2016-5;202.89
161;2016-6;203.26
162;2016-7;203.76
163;2016-8;204.69
164;2016-9;204.74
165;2016-10;205.14
166;2016-11;205.32
167;2016-12;205.88
168;2017-1;220.23
169;2017-2;223.09
170;2017-3;224.79
171;2017-4;225.8
172;2017-5;226.4
173;2017-6;226.83
174;2017-7;228.2
175;2017-8;228.6
176;2017-9;229.1
177;2017-10;230.43
178;2017-11;231.23
179;2017-12;232.32
180;2018-1;239.13
181;2018-2;241.9
182;2018-3;242.92
183;2018-4;243.9
184;2018-5;244.91
185;2018-6;246.23
186;2018-7;248.3
187;2018-8;250.95
188;2018-9;256.78
189;2018-10;260.17
190;2018-11;261.14
191;2018-12;261.89
192;2019-1;273.06
193;2019-2;275.93
194;2019-3;277.22
195;2019-4;279.24
196;2019-5;278.97
197;2019-6;281.31
198;2019-7;282.11
199;2019-8;283.44
200;2019-9;284.8
201;2019-10;286.04
202;2019-11;286.89
203;2019-12;288.43
204;2020-1;304.99
205;2020-2;310.31
206;2020-3;313.94
207;2020-4;314.59
208;2020-5;315.85
209;2020-6;321.11
210;2020-7;324.06
211;2020-8;327.04
212;2020-9;330.86
213;2020-10;334.1
214;2020-11;336.08
215;2020-12;337.81
216;2021-1;356.27
217;2021-2;363.42
218;2021-3;368.15
219;2021-4;370.87
220;2021-5;372.4
221;2021-6;375.36
222;2021-7;377.29
223;2021-8;378.8
224;2021-9;381.08
225;2021-10;382.76
226;2021-11;385.61
227;2021-12;397.52
228;2022-1;457.2
229;2022-2;470.26
230;2022-3;477.64
231;2022-4;482.6
232;2022-5;491.17
233;2022-6;501.57
234;2022-7;522.16
235;2022-8;541.96
236;2022-9;553.41
237;2022-10;564.3
238;2022-11;571.82
239;2022-12;577.8
240;2023-1;679.12
241;2023-2;697.21
242;2023-3;706.14
243;2023-4;713.34
244;2023-5;724.42
245;2023-6;736.67
246;2023-7;831.5
247;2023-8;877.77
248;2023-9;907.03
249;2023-10;933.24
250;2023-11;951.09
251;2023-12;962.33
252;2024-1;1152.18
