;Tarih;TP_FG_J01
0;2003-1;93.6
1;2003-2;96.24
2;2003-3;100.96
3;2003-4;102.39
4;2003-5;103.37
5;2003-6;100.98
6;2003-7;99.1
7;2003-8;97.7
8;2003-9;98.84
9;2003-10;100.25
10;2003-11;102.81
11;2003-12;103.77
12;2004-1;104.83
13;2004-2;106.16
14;2004-3;107.82
15;2004-4;108.13
16;2004-5;106.61
17;2004-6;103.94
18;2004-7;104.23
19;2004-8;105.07
20;2004-9;105.6
21;2004-10;108.64
22;2004-11;110.11
23;2004-12;110.64
24;2005-1;111.95
25;2005-2;112.92
26;2005-3;113.03
27;2005-4;111.94
28;2005-5;111.95
29;2005-6;110.12
30;2005-7;108.85
31;2005-8;108.77
32;2005-9;110.23
33;2005-10;112.71
34;2005-11;116.39
35;2005-12;116.08
36;2006-1;117.61
37;2006-2;120.44
38;2006-3;122.0
39;2006-4;122.75
40;2006-5;123.63
41;2006-6;120.27
42;2006-7;121.97
43;2006-8;120.5
44;2006-9;123.95
45;2006-10;124.89
46;2006-11;128.28
47;2006-12;129.05
48;2007-1;134.78
49;2007-2;136.94
50;2007-3;137.79
51;2007-4;139.09
52;2007-5;136.78
53;2007-6;134.13
54;2007-7;133.18
55;2007-8;135.43
56;2007-9;138.53
57;2007-10;143.26
58;2007-11;144.05
59;2007-12;144.57
60;2008-1;147.21
61;2008-2;154.65
62;2008-3;156.26
63;2008-4;157.84
64;2008-5;158.24
65;2008-6;152.86
66;2008-7;153.53
67;2008-8;153.48
68;2008-9;153.87
69;2008-10;159.88
70;2008-11;161.01
71;2008-12;161.78
72;2009-1;164.15
73;2009-2;164.18
74;2009-3;170.6
75;2009-4;170.0
76;2009-5;170.32
77;2009-6;167.66
78;2009-7;166.59
79;2009-8;163.97
80;2009-9;164.32
81;2009-10;169.18
82;2009-11;172.92
83;2009-12;176.76
84;2010-1;179.55
85;2010-2;188.55
86;2010-3;189.72
87;2010-4;189.99
88;2010-5;181.66
89;2010-6;177.08
90;2010-7;175.78
91;2010-8;180.97
92;2010-9;189.51
93;2010-10;198.08
94;2010-11;194.34
95;2010-12;189.17
96;2011-1;192.22
97;2011-2;197.1
98;2011-3;196.3
99;2011-4;195.36
100;2011-5;204.57
101;2011-6;191.47
102;2011-7;189.22
103;2011-8;191.83
104;2011-9;193.73
105;2011-10;201.56
106;2011-11;208.16
107;2011-12;212.26
108;2012-1;214.65
109;2012-2;219.12
110;2012-3;218.39
111;2012-4;218.12
112;2012-5;212.89
113;2012-6;205.61
114;2012-7;206.36
115;2012-8;209.37
116;2012-9;213.86
117;2012-10;217.42
118;2012-11;217.16
119;2012-12;220.53
120;2013-1;229.35
121;2013-2;231.38
122;2013-3;236.09
123;2013-4;233.02
124;2013-5;227.94
125;2013-6;232.09
126;2013-7;232.61
127;2013-8;230.82
128;2013-9;232.52
129;2013-10;241.62
130;2013-11;238.38
131;2013-12;241.85
132;2014-1;254.32
133;2014-2;254.64
134;2014-3;259.98
135;2014-4;263.67
136;2014-5;260.11
137;2014-6;261.04
138;2014-7;261.82
139;2014-8;264.14
140;2014-9;264.95
141;2014-10;271.97
142;2014-11;272.63
143;2014-12;272.64
144;2015-1;282.23
145;2015-2;289.53
146;2015-3;296.69
147;2015-4;301.53
148;2015-5;293.44
149;2015-6;285.26
150;2015-7;286.05
151;2015-8;289.79
152;2015-9;293.38
153;2015-10;295.6
154;2015-11;298.57
155;2015-12;302.27
156;2016-1;315.22
157;2016-2;315.1
158;2016-3;310.29
159;2016-4;305.7
160;2016-5;300.69
161;2016-6;304.18
162;2016-7;313.76
163;2016-8;307.73
164;2016-9;305.58
165;2016-10;310.96
166;2016-11;309.17
167;2016-12;319.35
168;2017-1;339.7
169;2017-2;342.57
170;2017-3;349.18
171;2017-4;353.47
172;2017-5;351.53
173;2017-6;347.81
174;2017-7;345.34
175;2017-8;344.57
176;2017-9;343.79
177;2017-10;350.57
178;2017-11;357.95
179;2017-12;363.38
180;2018-1;369.45
181;2018-2;377.74
182;2018-3;385.4
183;2018-4;384.6
184;2018-5;390.19
185;2018-6;413.51
186;2018-7;412.35
187;2018-8;412.61
188;2018-9;439.01
189;2018-10;453.16
190;2018-11;449.8
191;2018-12;454.64
192;2019-1;483.87
193;2019-2;488.24
194;2019-3;500.14
195;2019-4;507.12
196;2019-5;501.16
197;2019-6;492.9
198;2019-7;487.44
199;2019-8;483.68
200;2019-9;480.79
201;2019-10;488.73
202;2019-11;489.8
203;2019-12;504.14
204;2020-1;527.59
205;2020-2;539.88
206;2020-3;550.42
207;2020-4;564.32
208;2020-5;565.68
209;2020-6;556.61
210;2020-7;549.48
211;2020-8;549.04
212;2020-9;552.66
213;2020-10;569.4
214;2020-11;593.07
215;2020-12;608.06
216;2021-1;623.16
217;2021-2;639.2
218;2021-3;646.41
219;2021-4;660.16
220;2021-5;662.08
221;2021-6;667.88
222;2021-7;686.41
223;2021-8;708.25
224;2021-9;711.76
225;2021-10;725.45
226;2021-11;753.88
227;2021-12;874.42
228;2022-1;969.71
229;2022-2;1051.29
230;2022-3;1101.0
231;2022-4;1248.33
232;2022-5;1268.74
233;2022-6;1295.25
234;2022-7;1336.07
235;2022-8;1347.48
236;2022-9;1374.05
237;2022-10;1443.99
