;Tarih;TP_FG_J071
125;2013-6;134.85
126;2013-7;138.11
127;2013-8;139.2
128;2013-9;142.3
129;2013-10;144.18
130;2013-11;143.45
131;2013-12;143.25
132;2014-1;151.68
133;2014-2;161.1
134;2014-3;166.94
135;2014-4;167.83
136;2014-5;166.66
137;2014-6;164.96
138;2014-7;164.87
139;2014-8;164.79
140;2014-9;164.83
141;2014-10;164.74
142;2014-11;163.84
143;2014-12;162.89
144;2015-1;166.79
145;2015-2;170.74
146;2015-3;171.23
147;2015-4;171.46
148;2015-5;173.65
149;2015-6;174.15
150;2015-7;176.27
151;2015-8;176.9
152;2015-9;183.8
153;2015-10;187.45
154;2015-11;186.92
155;2015-12;185.87
156;2016-1;188.76
157;2016-2;194.28
158;2016-3;194.79
159;2016-4;194.82
160;2016-5;195.09
161;2016-6;197.42
162;2016-7;197.36
163;2016-8;199.71
164;2016-9;200.23
165;2016-10;202.96
166;2016-11;206.1
167;2016-12;209.43
168;2017-1;213.34
169;2017-2;223.43
170;2017-3;232.01
171;2017-4;236.01
172;2017-5;235.32
173;2017-6;231.73
174;2017-7;234.39
175;2017-8;239.66
176;2017-9;241.58
177;2017-10;250.09
178;2017-11;256.56
179;2017-12;265.56
180;2018-1;268.55
181;2018-2;273.28
182;2018-3;277.24
183;2018-4;289.99
184;2018-5;296.08
185;2018-6;307.72
186;2018-7;312.05
187;2018-8;330.34
188;2018-9;375.35
189;2018-10;364.56
190;2018-11;316.8
191;2018-12;313.82
192;2019-1;311.52
193;2019-2;311.41
194;2019-3;307.04
195;2019-4;310.25
196;2019-5;321.85
197;2019-6;325.18
198;2019-7;358.13
199;2019-8;348.48
200;2019-9;345.8
201;2019-10;348.34
202;2019-11;348.83
203;2019-12;352.18
204;2020-1;354.12
205;2020-2;353.58
206;2020-3;359.25
207;2020-4;371.05
208;2020-5;380.98
209;2020-6;395.43
210;2020-7;404.73
211;2020-8;410.3
212;2020-9;426.84
213;2020-10;439.53
214;2020-11;481.33
215;2020-12;499.86
216;2021-1;500.92
217;2021-2;503.36
218;2021-3;505.77
219;2021-4;523.13
220;2021-5;530.18
221;2021-6;537.71
222;2021-7;539.91
223;2021-8;525.08
224;2021-9;526.75
225;2021-10;527.76
226;2021-11;556.01
227;2021-12;785.99
228;2022-1;796.83
229;2022-2;797.25
230;2022-3;856.34
231;2022-4;891.52
232;2022-5;912.88
233;2022-6;943.61
234;2022-7;984.48
235;2022-8;1009.22
236;2022-9;1013.81
237;2022-10;1027.64
238;2022-11;1050.44
239;2022-12;1033.59
240;2023-1;1071.56
241;2023-2;1113.87
242;2023-3;1128.48
243;2023-4;1175.67
244;2023-5;1248.13
245;2023-6;1374.11
246;2023-7;1593.81
247;2023-8;1733.03
248;2023-9;1738.81
249;2023-10;1732.51
250;2023-11;1745.49
251;2023-12;1768.2
252;2024-1;1818.15
