;Tarih;TP_TUFE1YI_T91
0;1994-1;1.4186007733
1;1994-2;1.4300595841
2;1994-3;1.5308971189
3;1994-4;2.0465436035
4;1994-5;2.2207175272
5;1994-6;2.5576065639
6;1994-7;2.6355264771
7;1994-8;2.6561523365
8;1994-9;2.6446935257
9;1994-10;2.7203216768
10;1994-11;2.7844910171
11;1994-12;2.8555356439
12;1995-1;3.1763823455
13;1995-2;3.258885783
14;1995-3;3.3688903664
15;1995-4;3.5774407224
16;1995-5;3.6232759655
17;1995-6;3.6622359221
18;1995-7;3.9555814778
19;1995-8;4.1320471637
20;1995-9;4.2947622766
21;1995-10;4.6316513133
22;1995-11;4.8447851936
23;1995-12;4.954789777
24;1996-1;5.5139797426
25;1996-2;5.6560689961
26;1996-3;5.9723321734
27;1996-4;6.249635394
28;1996-5;6.5338139011
29;1996-6;6.5498562362
30;1996-7;6.5498562362
31;1996-8;6.6461102467
32;1996-9;6.9211217052
33;1996-10;7.3313471307
34;1996-11;7.6499020701
35;1996-12;7.856160664
36;1997-1;8.2526355167
37;1997-2;8.2640943274
38;1997-3;8.8026584336
39;1997-4;8.9080794927
40;1997-5;8.9676653087
41;1997-6;9.581857566
42;1997-7;9.6735280522
43;1997-8;10.4206425144
44;1997-9;10.7598233132
45;1997-10;11.1860910738
46;1997-11;11.5046460133
47;1997-12;12.0248760222
48;1998-1;13.0195007971
49;1998-2;13.2784699205
50;1998-3;13.5122296602
51;1998-4;14.431226284
52;1998-5;14.7108212668
53;1998-6;15.9621234029
54;1998-7;17.2409266848
55;1998-8;17.7015708778
56;1998-9;18.2974290378
57;1998-10;20.2133421986
58;1998-11;20.7175298725
59;1998-12;21.602150064
60;1999-1;22.5303137364
61;1999-2;23.0047085022
62;1999-3;23.5043126518
63;1999-4;25.7479478006
64;1999-5;26.4492270198
65;1999-6;27.0015416989
66;1999-7;29.4078919606
67;1999-8;30.3681403032
68;1999-9;32.0571690107
69;1999-10;33.0976290287
70;1999-11;33.9593315986
71;1999-12;35.6666944033
72;2000-1;37.626151045
73;2000-2;41.8292428356
74;2000-3;42.4548939036
75;2000-4;42.6519854489
76;2000-5;45.0239592783
77;2000-6;45.2348013965
78;2000-7;45.6129421519
79;2000-8;45.9842076208
80;2000-9;49.4172673276
81;2000-10;50.4118921025
82;2000-11;56.489645335
83;2000-12;56.4804782864
84;2001-1;58.0503353619
85;2001-2;55.1420891884
86;2001-3;63.0990873872
87;2001-4;67.5015624852
88;2001-5;71.619859076
89;2001-6;78.5432725433
90;2001-7;78.8091169532
91;2001-8;85.5262718267
92;2001-9;85.7141963233
93;2001-10;87.7974081214
94;2001-11;87.6782364894
95;2001-12;87.9303303263
96;2002-1;87.7424058297
97;2002-2;87.6621941543
98;2002-3;87.6965705866
99;2002-4;92.8553271953
100;2002-5;93.0157505461
101;2002-6;93.3595148692
102;2002-7;93.6895286194
103;2002-8;103.2805532341
104;2002-9;103.6197340329
105;2002-10;103.651818703
106;2002-11;108.8174505983
107;2002-12;108.7899494524
108;2003-1;119.1212132428
109;2003-2;119.42336282
110;2003-3;110.2610783974
111;2003-4;106.9848902049
112;2003-5;104.8255119091
113;2003-6;101.1477565278
114;2003-7;96.1490772054
115;2003-8;89.7078851959
116;2003-9;87.0898503709
117;2003-10;86.884601456
118;2003-11;90.1105104291
119;2003-12;88.29426224
120;2004-1;98.7424361552
121;2004-2;104.058267032
122;2004-3;103.9190561659
123;2004-4;103.7444078182
124;2004-5;103.7501849636
125;2004-6;93.8185627607
126;2004-7;92.7735266969
127;2004-8;91.8222814899
128;2004-9;92.8532950235
129;2004-10;92.9792005342
130;2004-11;93.2873246635
131;2004-12;90.0420800778
132;2005-1;89.22
133;2005-2;82.97
134;2005-3;80.75
135;2005-4;80.81
136;2005-5;84.6
137;2005-6;83.86
138;2005-7;82.82
139;2005-8;83.42
140;2005-9;79.31
141;2005-10;78.36
142;2005-11;79.44
143;2005-12;79.27
144;2006-1;79.46
145;2006-2;79.52
146;2006-3;79.13
147;2006-4;80.07
148;2006-5;87.16
149;2006-6;94.59
150;2006-7;94.71
151;2006-8;95.79
152;2006-9;94.14
153;2006-10;93.72
154;2006-11;93.54
155;2006-12;93.33
156;2007-1;94.55
157;2007-2;95.2
158;2007-3;94.61
159;2007-4;95.73
160;2007-5;94.05
161;2007-6;92.28
162;2007-7;91.6
163;2007-8;89.6
164;2007-9;90.99
165;2007-10;90.64
166;2007-11;88.12
167;2007-12;87.74
168;2008-1;87.43
169;2008-2;85.54
170;2008-3;85.81
171;2008-4;85.95
172;2008-5;91.42
173;2008-6;89.0
174;2008-7;88.88
175;2008-8;83.19
176;2008-9;84.28
177;2008-10;91.76
178;2008-11;96.87
179;2008-12;96.6
180;2009-1;95.13
181;2009-2;99.05
182;2009-3;99.39
183;2009-4;96.83
184;2009-5;97.26
185;2009-6;99.1
186;2009-7;98.5
187;2009-8;97.04
188;2009-9;97.25
189;2009-10;97.35
190;2009-11;100.03
191;2009-12;100.32
192;2010-1;97.82
193;2010-2;98.18
194;2010-3;99.78
195;2010-4;96.94
196;2010-5;95.47
197;2010-6;96.08
198;2010-7;95.89
199;2010-8;93.05
200;2010-9;92.82
201;2010-10;91.86
202;2010-11;89.13
203;2010-12;91.36
204;2011-1;92.67
205;2011-2;96.01
206;2011-3;94.03
207;2011-4;90.51
208;2011-5;91.91
209;2011-6;95.83
210;2011-7;99.43
211;2011-8;98.12
212;2011-9;98.98
213;2011-10;101.61
214;2011-11;101.09
215;2011-12;103.33
216;2012-1;102.29
217;2012-2;103.58
218;2012-3;104.09
219;2012-4;106.98
