;Tarih;TP_DB_B14
0;1989-Q4;799.0
1;1990-Q1;809.0
2;1990-Q2;828.0
3;1990-Q3;841.0
4;1990-Q4;855.0
5;1991-Q1;602.0
6;1991-Q2;515.0
7;1991-Q3;539.0
8;1991-Q4;557.0
9;1992-Q1;524.0
10;1992-Q2;570.0
11;1992-Q3;609.0
12;1992-Q4;572.0
13;1993-Q1;617.0
14;1993-Q2;633.0
15;1993-Q3;689.0
16;1993-Q4;667.0
17;1994-Q1;730.0
18;1994-Q2;779.0
19;1994-Q3;824.0
20;1994-Q4;828.0
21;1995-Q1;949.0
22;1995-Q2;978.0
23;1995-Q3;987.0
24;1995-Q4;993.0
25;1996-Q1;997.0
26;1996-Q2;980.0
27;1996-Q3;1015.0
28;1996-Q4;984.0
29;1997-Q1;917.0
30;1997-Q2;896.0
31;1997-Q3;903.0
32;1997-Q4;889.0
33;1998-Q1;882.0
34;1998-Q2;894.0
35;1998-Q3;935.0
36;1998-Q4;905.0
37;1999-Q1;838.0
38;1999-Q2;778.0
39;1999-Q3;748.0
40;1999-Q4;686.0
41;2000-Q1;680.0
42;2000-Q2;683.0
43;2000-Q3;625.0
44;2000-Q4;653.0
45;2001-Q1;608.0
46;2001-Q2;581.0
47;2001-Q3;632.0
48;2001-Q4;752.0
49;2002-Q1;955.0
50;2002-Q2;1197.0
51;2002-Q3;1500.0
52;2002-Q4;1655.0
53;2003-Q1;1772.0
54;2003-Q2;2010.0
55;2003-Q3;2504.0
56;2003-Q4;2860.0
57;2004-Q1;2883.0
58;2004-Q2;2902.0
59;2004-Q3;3014.0
60;2004-Q4;3287.0
61;2005-Q1;3110.0
62;2005-Q2;2875.0
63;2005-Q3;2855.0
64;2005-Q4;2763.0
65;2006-Q1;2753.0
66;2006-Q2;2774.0
67;2006-Q3;2597.0
68;2006-Q4;2563.0
69;2007-Q1;2495.0
70;2007-Q2;2429.0
71;2007-Q3;2331.0
72;2007-Q4;2282.0
73;2008-Q1;2357.0
74;2008-Q2;2273.0
75;2008-Q3;1980.0
76;2008-Q4;1874.0
77;2009-Q1;1721.0
78;2009-Q2;1798.0
79;2009-Q3;1807.0
80;2009-Q4;1764.0
81;2010-Q1;1654.0
82;2010-Q2;1494.0
83;2010-Q3;1613.0
84;2010-Q4;1553.0
85;2011-Q1;1613.0
86;2011-Q2;1596.0
87;2011-Q3;1379.0
88;2011-Q4;1239.0
89;2012-Q1;1243.0
90;2012-Q2;1127.0
91;2012-Q3;1071.0
92;2012-Q4;1036.0
93;2013-Q1;980.0
94;2013-Q2;963.0
95;2013-Q3;905.0
96;2013-Q4;833.0
97;2014-Q1;762.0
98;2014-Q2;661.0
99;2014-Q3;417.0
100;2014-Q4;342.0
101;2015-Q1;290.0
102;2015-Q2;270.0
103;2015-Q3;208.0
104;2015-Q4;176.0
105;2016-Q1;173.0
106;2016-Q2;157.0
107;2016-Q3;131.0
108;2016-Q4;399.0
109;2017-Q1;1382.0
110;2017-Q2;1390.0
111;2017-Q3;1298.0
112;2017-Q4;1753.0
113;2018-Q1;1437.0
114;2018-Q2;1826.0
115;2018-Q3;6706.0
116;2018-Q4;5914.0
117;2019-Q1;5896.0
118;2019-Q2;6491.0
119;2019-Q3;6394.0
120;2019-Q4;8452.0
121;2020-Q1;8383.0
122;2020-Q2;19617.0
123;2020-Q3;20989.0
124;2020-Q4;21344.0
125;2021-Q1;22616.0
126;2021-Q2;25824.0
127;2021-Q3;25850.0
128;2021-Q4;26052.0
129;2022-Q1;29812.0
130;2022-Q2;29428.0
131;2022-Q3;31975.0
132;2022-Q4;32790.0
133;2023-Q1;39321.0
134;2023-Q2;46234.0
135;2023-Q3;45714.0
