;Tarih;TP_TUFE1YI_T6
0;1994-1;0.3557364687
1;1994-2;0.4199925324
2;1994-3;0.4805236069
3;1994-4;0.5969295194
4;1994-5;1.0122658153
5;1994-6;1.1603341361
6;1994-7;1.1510216631
7;1994-8;1.1994465227
8;1994-9;1.1109780292
9;1994-10;1.1482279212
10;1994-11;1.1389154482
11;1994-12;1.3996646922
12;1995-1;1.3223711663
13;1995-2;1.6818326242
14;1995-3;1.8718070735
15;1995-4;1.8345571815
16;1995-5;2.1204501026
17;1995-6;2.0282566199
18;1995-7;1.8746008154
19;1995-8;1.7572636555
20;1995-9;1.7451574406
21;1995-10;1.9276819115
22;1995-11;1.9844879968
23;1995-12;2.2433747463
24;1996-1;2.5693113014
25;1996-2;2.5730362906
26;1996-3;2.7350733208
27;1996-4;3.2034907129
28;1996-5;3.6076520412
29;1996-6;3.3273466038
30;1996-7;3.3385215714
31;1996-8;3.5610896762
32;1996-9;3.873988769
33;1996-10;4.438324633
34;1996-11;5.1125476784
35;1996-12;4.9458544116
36;1997-1;5.517640254
37;1997-2;5.8584767659
38;1997-3;5.2876221708
39;1997-4;5.0669165607
40;1997-5;4.7605361989
41;1997-6;5.5157777594
42;1997-7;5.3285970521
43;1997-8;6.035413753
44;1997-9;6.6258245413
45;1997-10;6.6928743469
46;1997-11;7.8671771926
47;1997-12;8.0254892336
48;1998-1;7.536584401
49;1998-2;7.0914481915
50;1998-3;6.5531872519
51;1998-4;6.1322634722
52;1998-5;6.569018456
53;1998-6;7.347541199
54;1998-7;6.0978073221
55;1998-8;6.004682592
56;1998-9;6.1331947195
57;1998-10;7.4388034344
58;1998-11;7.2646601893
59;1998-12;6.2021070197
60;1999-1;5.9618452162
61;1999-2;7.6399528513
62;1999-3;7.2590727055
63;1999-4;9.788340373
64;1999-5;12.9396812371
65;1999-6;13.3354613397
66;1999-7;13.3727112317
67;1999-8;17.1023566693
68;1999-9;19.1501694826
69;1999-10;22.5045222581
70;1999-11;23.3333323553
71;1999-12;27.8787504279
72;2000-1;31.7695016484
73;2000-2;33.0341354822
74;2000-3;36.7544684467
75;2000-4;37.0524675828
76;2000-5;33.1635788569
77;2000-6;39.000636935
78;2000-7;41.6900791381
79;2000-8;41.1089808228
80;2000-9;42.0514030906
81;2000-10;47.8232738576
82;2000-11;46.6824959148
83;2000-12;46.968388836
84;2001-1;41.1797556176
85;2001-2;40.4468639923
86;2001-3;47.5085122702
87;2001-4;54.0784619735
88;2001-5;68.5221076006
89;2001-6;70.6611826493
90;2001-7;73.6104428492
91;2001-8;71.1444999981
92;2001-9;79.1308768452
93;2001-10;84.7388480874
94;2001-11;70.4320958134
95;2001-12;59.8521952351
96;2002-1;58.1685001163
97;2002-2;61.2742098626
98;2002-3;58.4022431886
99;2002-4;71.1454312454
100;2002-5;78.4678287674
101;2002-6;79.2882576389
102;2002-7;84.6885607332
103;2002-8;94.538363428
104;2002-9;99.8371605665
