;Tarih;TP_BEKODTUFEYENI_BT21
0;2022-1;6.6552
1;2022-2;3.8267
2;2022-3;3.14
3;2022-4;1.3438
4;2022-5;2.9286
5;2022-6;3.9333
6;2022-7;0.0
7;2022-8;0.0
8;2022-9;2.74
9;2022-10;0.0
10;2022-11;0.0
11;2022-12;0.0
12;2023-1;2.9391
13;2023-2;2.2182
14;2023-3;0.992
15;2023-4;0.4
16;2023-5;0.52
17;2023-6;0.8
18;2023-7;0.0
19;2023-8;0.0
20;2023-9;0.0
21;2023-10;0.0
22;2023-11;0.0
23;2023-12;0.0
24;2024-1;0.0
