;Tarih;YEARWEEK;TP_BS02_CARI
254;11-11-2016;2016-46;21232.4
255;18-11-2016;2016-47;21331.7
256;25-11-2016;2016-48;21344.6
257;02-12-2016;2016-49;21238.4
258;09-12-2016;2016-50;21666.5
259;16-12-2016;2016-51;20971.3
260;23-12-2016;2016-52;21334.2
261;30-12-2016;2016-53;21358.9
262;06-01-2017;2017-1;21665.5
263;13-01-2017;2017-2;21188.6
264;20-01-2017;2017-3;21522.0
265;27-01-2017;2017-4;22007.9
266;03-02-2017;2017-5;22200.3
267;10-02-2017;2017-6;22236.8
268;17-02-2017;2017-7;21440.4
269;24-02-2017;2017-8;21820.3
270;03-03-2017;2017-9;21587.9
271;10-03-2017;2017-10;21296.6
272;17-03-2017;2017-11;21555.9
273;24-03-2017;2017-12;22075.2
274;31-03-2017;2017-13;21997.1
275;07-04-2017;2017-14;22485.9
276;14-04-2017;2017-15;22580.5
277;21-04-2017;2017-16;22607.5
278;28-04-2017;2017-17;22743.9
279;05-05-2017;2017-18;22624.2
280;12-05-2017;2017-19;22655.0
281;19-05-2017;2017-20;23008.1
282;26-05-2017;2017-21;23151.9
283;02-06-2017;2017-22;23319.6
284;09-06-2017;2017-23;22902.1
285;16-06-2017;2017-24;23139.0
286;23-06-2017;2017-25;22930.5
287;30-06-2017;2017-26;22955.2
288;07-07-2017;2017-27;22557.8
289;14-07-2017;2017-28;22476.8
290;21-07-2017;2017-29;22819.0
291;28-07-2017;2017-30;22589.9
292;04-08-2017;2017-31;22363.7
293;11-08-2017;2017-32;22300.8
294;18-08-2017;2017-33;22231.1
295;25-08-2017;2017-34;22298.6
296;01-09-2017;2017-35;22671.5
297;08-09-2017;2017-36;22626.3
298;15-09-2017;2017-37;22377.6
299;22-09-2017;2017-38;22177.7
300;29-09-2017;2017-39;21956.6
301;06-10-2017;2017-40;22247.6
302;13-10-2017;2017-41;22094.6
303;20-10-2017;2017-42;22087.5
304;27-10-2017;2017-43;21887.3
305;03-11-2017;2017-44;21853.6
306;10-11-2017;2017-45;21614.3
307;17-11-2017;2017-46;21890.3
308;24-11-2017;2017-47;21991.1
309;01-12-2017;2017-48;21880.6
310;08-12-2017;2017-49;21863.1
311;15-12-2017;2017-50;22556.7
312;22-12-2017;2017-51;22427.6
313;29-12-2017;2017-52;22438.9
314;05-01-2018;2018-1;22658.9
315;12-01-2018;2018-2;22525.9
316;19-01-2018;2018-3;22916.3
317;26-01-2018;2018-4;22984.3
318;02-02-2018;2018-5;22748.2
319;09-02-2018;2018-6;22327.8
320;16-02-2018;2018-7;22390.6
321;23-02-2018;2018-8;22335.6
322;02-03-2018;2018-9;22416.3
323;09-03-2018;2018-10;22456.2
324;16-03-2018;2018-11;22412.7
325;23-03-2018;2018-12;22663.4
326;30-03-2018;2018-13;22009.2
327;06-04-2018;2018-14;21642.6
328;13-04-2018;2018-15;21465.2
329;20-04-2018;2018-16;21877.1
330;27-04-2018;2018-17;21645.0
331;04-05-2018;2018-18;21379.3
332;11-05-2018;2018-19;21162.4
333;18-05-2018;2018-20;20553.2
334;25-05-2018;2018-21;20903.8
335;01-06-2018;2018-22;21026.8
336;08-06-2018;2018-23;20535.4
337;15-06-2018;2018-24;20489.7
338;22-06-2018;2018-25;20460.3
339;29-06-2018;2018-26;20513.4
340;06-07-2018;2018-27;20678.9
341;13-07-2018;2018-28;20369.1
342;20-07-2018;2018-29;20380.3
343;27-07-2018;2018-30;20419.8
344;03-08-2018;2018-31;20127.4
345;10-08-2018;2018-32;18942.9
346;17-08-2018;2018-33;19101.4
347;24-08-2018;2018-34;18904.0
348;31-08-2018;2018-35;18951.2
349;07-09-2018;2018-36;18757.0
350;14-09-2018;2018-37;20243.9
351;21-09-2018;2018-38;20667.0
352;28-09-2018;2018-39;20843.3
353;05-10-2018;2018-40;20159.7
354;12-10-2018;2018-41;19687.8
355;19-10-2018;2018-42;19772.4
356;26-10-2018;2018-43;19721.2
357;02-11-2018;2018-44;19802.2
358;09-11-2018;2018-45;20001.9
359;16-11-2018;2018-46;20105.6
360;23-11-2018;2018-47;19935.6
361;30-11-2018;2018-48;20057.5
362;07-12-2018;2018-49;20201.7
363;14-12-2018;2018-50;20388.3
364;21-12-2018;2018-51;20861.7
365;28-12-2018;2018-52;21025.9
366;04-01-2019;2019-1;20918.9
367;11-01-2019;2019-2;20657.3
368;18-01-2019;2019-3;21400.4
369;25-01-2019;2019-4;21023.7
370;01-02-2019;2019-5;21910.0
371;08-02-2019;2019-6;21836.7
372;15-02-2019;2019-7;21732.7
373;22-02-2019;2019-8;21769.9
374;01-03-2019;2019-9;22434.1
375;08-03-2019;2019-10;22220.5
376;15-03-2019;2019-11;22064.9
377;22-03-2019;2019-12;21710.1
378;29-03-2019;2019-13;21769.2
379;05-04-2019;2019-14;21554.2
380;12-04-2019;2019-15;21266.7
381;19-04-2019;2019-16;21606.3
382;26-04-2019;2019-17;21516.1
383;03-05-2019;2019-18;21919.8
384;10-05-2019;2019-19;21413.0
385;17-05-2019;2019-20;21878.8
386;24-05-2019;2019-21;21511.8
387;31-05-2019;2019-22;21723.4
388;07-06-2019;2019-23;21997.2
389;14-06-2019;2019-24;21991.4
390;21-06-2019;2019-25;22374.4
391;28-06-2019;2019-26;22900.5
392;05-07-2019;2019-27;23094.2
393;12-07-2019;2019-28;22868.6
394;19-07-2019;2019-29;23313.7
395;26-07-2019;2019-30;23574.8
396;02-08-2019;2019-31;23506.5
397;09-08-2019;2019-32;23849.2
398;16-08-2019;2019-33;24177.6
399;23-08-2019;2019-34;23457.5
400;30-08-2019;2019-35;23484.6
401;06-09-2019;2019-36;24296.2
402;13-09-2019;2019-37;24100.2
403;20-09-2019;2019-38;24468.5
404;27-09-2019;2019-39;24861.9
405;04-10-2019;2019-40;25366.8
406;11-10-2019;2019-41;24630.4
407;18-10-2019;2019-42;24810.7
408;25-10-2019;2019-43;25631.0
409;01-11-2019;2019-44;25326.0
410;08-11-2019;2019-45;25077.7
411;15-11-2019;2019-46;25902.3
412;22-11-2019;2019-47;25870.8
413;29-11-2019;2019-48;25735.2
414;06-12-2019;2019-49;26053.1
415;13-12-2019;2019-50;26222.8
416;20-12-2019;2019-51;26426.1
417;27-12-2019;2019-52;26623.9
418;03-01-2020;2020-1;27195.6
419;10-01-2020;2020-2;27461.4
420;17-01-2020;2020-3;28152.1
421;24-01-2020;2020-4;28877.4
422;31-01-2020;2020-5;29705.6
423;07-02-2020;2020-6;29907.5
424;14-02-2020;2020-7;29780.1
425;21-02-2020;2020-8;29446.1
426;28-02-2020;2020-9;28883.4
427;06-03-2020;2020-10;29706.2
428;13-03-2020;2020-11;28911.7
429;20-03-2020;2020-12;27338.5
430;27-03-2020;2020-13;28505.9
431;03-04-2020;2020-14;26559.3
432;10-04-2020;2020-15;28004.9
433;17-04-2020;2020-16;27702.7
434;24-04-2020;2020-17;28902.3
435;01-05-2020;2020-18;29779.1
436;08-05-2020;2020-19;29220.2
437;15-05-2020;2020-20;29863.5
438;22-05-2020;2020-21;29829.1
439;29-05-2020;2020-22;29460.8
440;05-06-2020;2020-23;30262.9
441;12-06-2020;2020-24;29867.2
442;19-06-2020;2020-25;30180.1
443;26-06-2020;2020-26;29702.1
444;03-07-2020;2020-27;29775.2
445;10-07-2020;2020-28;29627.6
446;17-07-2020;2020-29;29780.0
447;24-07-2020;2020-30;30347.0
448;31-07-2020;2020-31;29235.6
449;07-08-2020;2020-32;29161.6
450;14-08-2020;2020-33;29806.0
451;21-08-2020;2020-34;29992.3
452;28-08-2020;2020-35;30557.2
453;04-09-2020;2020-36;30570.9
454;11-09-2020;2020-37;30492.3
455;18-09-2020;2020-38;30377.3
456;25-09-2020;2020-39;30241.3
457;02-10-2020;2020-40;30568.4
458;09-10-2020;2020-41;30598.5
459;16-10-2020;2020-42;30939.3
460;23-10-2020;2020-43;31182.0
461;30-10-2020;2020-44;30807.9
462;06-11-2020;2020-45;31046.3
463;13-11-2020;2020-46;32898.0
464;20-11-2020;2020-47;33398.2
465;27-11-2020;2020-48;33260.2
466;04-12-2020;2020-49;33833.4
467;11-12-2020;2020-50;33449.0
468;18-12-2020;2020-51;34121.4
469;25-12-2020;2020-52;34035.6
470;01-01-2021;2021-1;34472.1
471;08-01-2021;2021-2;34115.8
472;15-01-2021;2021-3;33511.2
473;22-01-2021;2021-4;33776.8
474;29-01-2021;2021-5;34355.8
475;05-02-2021;2021-6;34396.3
476;12-02-2021;2021-7;34174.1
477;19-02-2021;2021-8;34081.7
478;26-02-2021;2021-9;33629.0
479;05-03-2021;2021-10;33231.8
480;12-03-2021;2021-11;33643.9
481;19-03-2021;2021-12;33547.8
482;26-03-2021;2021-13;32008.9
483;02-04-2021;2021-14;31310.0
484;09-04-2021;2021-15;31959.5
485;16-04-2021;2021-16;32754.1
486;23-04-2021;2021-17;32679.7
487;30-04-2021;2021-18;32732.8
488;07-05-2021;2021-19;33412.8
489;14-05-2021;2021-20;33383.8
490;21-05-2021;2021-21;33509.8
491;28-05-2021;2021-22;33770.8
492;04-06-2021;2021-23;33901.5
493;11-06-2021;2021-24;34243.3
494;18-06-2021;2021-25;34054.8
495;25-06-2021;2021-26;35018.4
496;02-07-2021;2021-27;34911.8
497;09-07-2021;2021-28;35712.9
498;16-07-2021;2021-29;36192.9
499;23-07-2021;2021-30;36216.0
500;30-07-2021;2021-31;36520.9
501;06-08-2021;2021-32;36539.7
