;Tarih;TP_FG_J105
0;2003-1;96.3
1;2003-2;96.34
2;2003-3;96.39
3;2003-4;96.6
4;2003-5;97.02
5;2003-6;97.75
6;2003-7;98.07
7;2003-8;99.23
8;2003-9;103.94
9;2003-10;105.31
10;2003-11;105.99
11;2003-12;107.06
12;2004-1;109.81
13;2004-2;112.71
14;2004-3;113.16
15;2004-4;113.16
16;2004-5;113.38
17;2004-6;115.33
18;2004-7;118.96
19;2004-8;122.53
20;2004-9;124.39
21;2004-10;128.88
22;2004-11;128.96
23;2004-12;129.0
24;2005-1;129.64
25;2005-2;125.29
26;2005-3;124.32
27;2005-4;123.27
28;2005-5;123.64
29;2005-6;123.44
30;2005-7;124.12
31;2005-8;126.44
32;2005-9;127.71
33;2005-10;130.56
34;2005-11;132.38
35;2005-12;132.5
36;2006-1;132.62
37;2006-2;132.97
38;2006-3;133.97
39;2006-4;134.51
40;2006-5;134.75
41;2006-6;135.67
42;2006-7;135.23
43;2006-8;135.61
44;2006-9;138.44
45;2006-10;138.89
46;2006-11;139.73
47;2006-12;140.07
48;2007-1;140.23
49;2007-2;141.2
50;2007-3;141.56
51;2007-4;141.5
52;2007-5;141.52
53;2007-6;142.63
54;2007-7;142.4
55;2007-8;142.16
56;2007-9;143.63
57;2007-10;144.98
58;2007-11;144.95
59;2007-12;145.4
60;2008-1;146.03
61;2008-2;146.18
62;2008-3;146.44
63;2008-4;146.73
64;2008-5;147.66
65;2008-6;149.78
66;2008-7;149.14
67;2008-8;149.08
68;2008-9;150.06
69;2008-10;152.44
70;2008-11;153.02
71;2008-12;153.28
72;2009-1;153.27
73;2009-2;152.88
74;2009-3;154.1
75;2009-4;153.55
76;2009-5;153.38
77;2009-6;149.75
78;2009-7;150.2
79;2009-8;148.59
80;2009-9;152.48
81;2009-10;155.24
82;2009-11;156.45
83;2009-12;156.17
84;2010-1;156.3
85;2010-2;155.49
86;2010-3;156.0
87;2010-4;155.11
88;2010-5;155.35
89;2010-6;153.62
90;2010-7;153.65
91;2010-8;153.31
92;2010-9;154.34
93;2010-10;155.99
94;2010-11;155.94
95;2010-12;156.26
96;2011-1;156.55
97;2011-2;156.82
98;2011-3;157.53
99;2011-4;157.58
100;2011-5;158.05
101;2011-6;158.18
102;2011-7;157.57
103;2011-8;158.45
104;2011-9;163.57
105;2011-10;165.03
106;2011-11;165.48
107;2011-12;165.31
108;2012-1;165.27
109;2012-2;166.03
110;2012-3;166.73
111;2012-4;168.07
112;2012-5;167.21
113;2012-6;167.56
114;2012-7;168.34
115;2012-8;168.86
116;2012-9;170.53
117;2012-10;171.3
118;2012-11;171.99
119;2012-12;172.13
120;2013-1;172.25
121;2013-2;173.16
122;2013-3;173.34
123;2013-4;173.0
124;2013-5;174.06
125;2013-6;175.72
126;2013-7;176.28
127;2013-8;179.3
128;2013-9;184.03
129;2013-10;184.67
130;2013-11;184.97
131;2013-12;185.05
132;2014-1;185.02
133;2014-2;184.79
134;2014-3;185.22
135;2014-4;185.49
136;2014-5;186.87
137;2014-6;188.11
138;2014-7;188.25
139;2014-8;190.13
140;2014-9;191.07
141;2014-10;194.89
142;2014-11;195.5
143;2014-12;194.89
144;2015-1;195.32
145;2015-2;195.33
146;2015-3;195.7
147;2015-4;196.25
148;2015-5;196.21
149;2015-6;197.16
