;Tarih;TP_FG_J121
0;2003-1;95.01
1;2003-2;96.21
2;2003-3;97.18
3;2003-4;98.04
4;2003-5;99.02
5;2003-6;100.0
6;2003-7;100.65
7;2003-8;101.33
8;2003-9;102.29
9;2003-10;103.06
10;2003-11;103.46
11;2003-12;103.73
12;2004-1;105.12
13;2004-2;106.29
14;2004-3;106.76
15;2004-4;107.02
16;2004-5;107.29
17;2004-6;107.56
18;2004-7;108.5
19;2004-8;109.21
20;2004-9;109.82
21;2004-10;110.28
22;2004-11;110.72
23;2004-12;111.41
24;2005-1;112.81
25;2005-2;113.91
26;2005-3;115.35
27;2005-4;116.16
28;2005-5;116.16
29;2005-6;116.76
30;2005-7;116.99
31;2005-8;117.28
32;2005-9;117.31
33;2005-10;117.85
34;2005-11;118.15
35;2005-12;118.4
36;2006-1;118.74
37;2006-2;119.24
38;2006-3;119.01
39;2006-4;119.16
40;2006-5;119.0
41;2006-6;119.21
42;2006-7;120.75
43;2006-8;122.87
44;2006-9;124.2
45;2006-10;124.71
46;2006-11;123.35
47;2006-12;123.79
48;2007-1;124.15
49;2007-2;125.17
50;2007-3;125.66
51;2007-4;125.68
52;2007-5;125.4
53;2007-6;125.06
54;2007-7;125.06
55;2007-8;125.4
56;2007-9;125.94
57;2007-10;127.14
58;2007-11;128.33
59;2007-12;128.3
60;2008-1;128.58
61;2008-2;129.51
62;2008-3;130.0
63;2008-4;131.07
64;2008-5;132.76
65;2008-6;134.07
66;2008-7;134.46
67;2008-8;135.83
68;2008-9;135.95
69;2008-10;136.65
70;2008-11;137.12
71;2008-12;137.96
72;2009-1;139.87
73;2009-2;140.55
74;2009-3;141.21
75;2009-4;141.32
76;2009-5;141.59
77;2009-6;142.28
78;2009-7;143.24
79;2009-8;143.09
80;2009-9;143.42
81;2009-10;143.8
82;2009-11;143.69
83;2009-12;143.22
84;2010-1;142.88
85;2010-2;143.43
86;2010-3;142.97
87;2010-4;143.23
88;2010-5;143.6
89;2010-6;142.37
90;2010-7;142.34
91;2010-8;142.57
92;2010-9;143.27
93;2010-10;144.26
94;2010-11;145.0
95;2010-12;145.79
96;2011-1;146.44
97;2011-2;148.14
98;2011-3;148.81
99;2011-4;149.45
100;2011-5;150.17
101;2011-6;150.68
102;2011-7;151.27
103;2011-8;152.1
104;2011-9;153.51
105;2011-10;154.71
106;2011-11;157.92
107;2011-12;159.17
108;2012-1;161.08
109;2012-2;162.26
110;2012-3;164.56
111;2012-4;166.04
112;2012-5;167.76
113;2012-6;169.36
114;2012-7;170.95
115;2012-8;171.77
116;2012-9;173.05
117;2012-10;174.03
118;2012-11;174.82
119;2012-12;175.85
120;2013-1;176.82
121;2013-2;177.44
122;2013-3;178.46
123;2013-4;179.21
124;2013-5;180.23
125;2013-6;180.98
126;2013-7;181.0
127;2013-8;181.15
128;2013-9;181.61
129;2013-10;182.03
130;2013-11;183.42
131;2013-12;184.58
132;2014-1;186.2
133;2014-2;188.06
134;2014-3;189.72
135;2014-4;191.74
136;2014-5;194.07
137;2014-6;196.17
138;2014-7;197.23
139;2014-8;198.97
140;2014-9;200.93
141;2014-10;202.51
142;2014-11;203.88
143;2014-12;204.88
144;2015-1;206.51
145;2015-2;206.5
146;2015-3;207.27
147;2015-4;209.09
148;2015-5;209.78
149;2015-6;211.6
150;2015-7;213.0
151;2015-8;214.04
152;2015-9;215.42
153;2015-10;217.01
154;2015-11;218.58
155;2015-12;219.76
156;2016-1;221.99
157;2016-2;222.99
158;2016-3;223.91
159;2016-4;225.13
160;2016-5;225.62
161;2016-6;226.96
162;2016-7;228.12
163;2016-8;228.88
164;2016-9;229.67
165;2016-10;231.05
166;2016-11;233.28
167;2016-12;236.16
168;2017-1;240.28
169;2017-2;244.99
170;2017-3;247.49
171;2017-4;250.93
172;2017-5;252.36
173;2017-6;254.57
174;2017-7;257.02
175;2017-8;257.71
176;2017-9;260.67
177;2017-10;261.58
178;2017-11;262.77
179;2017-12;266.01
180;2018-1;269.28
181;2018-2;272.17
182;2018-3;272.35
183;2018-4;277.61
184;2018-5;280.09
185;2018-6;284.23
186;2018-7;288.32
187;2018-8;294.48
188;2018-9;318.22
189;2018-10;337.41
190;2018-11;344.87
191;2018-12;347.64
192;2019-1;351.95
193;2019-2;349.39
194;2019-3;348.81
195;2019-4;354.36
196;2019-5;354.97
197;2019-6;365.13
198;2019-7;367.18
199;2019-8;363.88
200;2019-9;372.34
201;2019-10;372.77
202;2019-11;374.3
203;2019-12;373.72
204;2020-1;379.38
205;2020-2;376.81
206;2020-3;379.04
207;2020-4;384.89
208;2020-5;390.16
209;2020-6;400.01
210;2020-7;402.79
211;2020-8;405.94
212;2020-9;408.83
213;2020-10;412.07
214;2020-11;420.7
215;2020-12;422.96
216;2021-1;436.57
217;2021-2;426.7
218;2021-3;436.71
219;2021-4;442.11
220;2021-5;443.79
221;2021-6;460.0
222;2021-7;464.42
223;2021-8;477.62
224;2021-9;485.52
225;2021-10;488.7
226;2021-11;500.64
227;2021-12;552.84
228;2022-1;611.72
229;2022-2;662.14
230;2022-3;688.48
231;2022-4;685.27
232;2022-5;711.98
233;2022-6;737.36
234;2022-7;759.17
235;2022-8;789.45
236;2022-9;824.69
237;2022-10;856.64
238;2022-11;883.79
239;2022-12;905.11
240;2023-1;940.91
241;2023-2;959.45
242;2023-3;983.91
243;2023-4;992.96
244;2023-5;1003.8
245;2023-6;1027.11
246;2023-7;1111.89
247;2023-8;1226.82
248;2023-9;1265.19
249;2023-10;1296.87
250;2023-11;1334.6
251;2023-12;1360.8
252;2024-1;1444.79
