;Tarih;TP_FG_J123
153;2015-10;540.11
154;2015-11;517.21
155;2015-12;517.05
156;2016-1;533.53
157;2016-2;554.44
158;2016-3;565.61
159;2016-4;558.73
160;2016-5;579.21
161;2016-6;579.59
162;2016-7;603.58
163;2016-8;610.13
164;2016-9;608.31
165;2016-10;609.24
166;2016-11;627.06
167;2016-12;623.98
168;2017-1;675.23
169;2017-2;683.35
170;2017-3;684.33
171;2017-4;701.29
172;2017-5;681.37
173;2017-6;683.21
174;2017-7;677.38
175;2017-8;688.25
176;2017-9;701.56
177;2017-10;716.99
178;2017-11;750.66
179;2017-12;739.11
180;2018-1;755.22
181;2018-2;760.58
182;2018-3;773.02
183;2018-4;806.15
184;2018-5;845.52
185;2018-6;869.56
186;2018-7;864.54
187;2018-8;986.99
188;2018-9;1075.8
189;2018-10;1032.55
190;2018-11;971.17
191;2018-12;982.16
192;2019-1;1006.04
193;2019-2;1002.49
194;2019-3;1019.78
195;2019-4;1050.87
196;2019-5;1093.05
197;2019-6;1107.57
198;2019-7;1116.6
199;2019-8;1156.65
200;2019-9;1179.87
201;2019-10;1184.83
202;2019-11;1163.88
203;2019-12;1181.41
204;2020-1;1238.21
205;2020-2;1279.86
206;2020-3;1314.77
207;2020-4;1461.06
208;2020-5;1512.95
209;2020-6;1507.56
210;2020-7;1589.18
211;2020-8;1777.28
212;2020-9;1781.83
213;2020-10;1846.83
214;2020-11;1858.25
215;2020-12;1800.26
216;2021-1;1760.74
217;2021-2;1689.42
218;2021-3;1730.96
219;2021-4;1820.12
220;2021-5;1917.1
221;2021-6;1964.17
222;2021-7;1935.45
223;2021-8;1904.36
224;2021-9;1919.37
225;2021-10;2011.68
226;2021-11;2268.75
227;2021-12;2799.74
228;2022-1;2831.5
229;2022-2;2933.26
230;2022-3;3191.99
231;2022-4;3256.99
232;2022-5;3320.87
233;2022-6;3475.75
234;2022-7;3464.16
235;2022-8;3639.36
236;2022-9;3595.38
237;2022-10;3606.94
238;2022-11;3698.47
239;2022-12;3810.45
240;2023-1;3975.44
241;2023-2;3982.27
242;2023-3;4044.7
243;2023-4;4220.59
244;2023-5;4339.57
245;2023-6;4529.18
246;2023-7;5089.15
247;2023-8;5292.25
248;2023-9;5396.1
249;2023-10;5552.8
250;2023-11;5679.83
251;2023-12;5879.22
252;2024-1;6104.46
