;Tarih;TP_DB_B35
0;1989-Q4;841.0
1;1990-Q1;744.0
2;1990-Q2;755.0
3;1990-Q3;904.0
4;1990-Q4;906.0
5;1991-Q1;847.0
6;1991-Q2;870.0
7;1991-Q3;1003.0
8;1991-Q4;1099.0
9;1992-Q1;1161.0
10;1992-Q2;1173.0
11;1992-Q3;1066.0
12;1992-Q4;1005.0
13;1993-Q1;998.0
14;1993-Q2;1173.0
15;1993-Q3;1371.0
16;1993-Q4;1294.0
17;1994-Q1;1286.0
18;1994-Q2;1259.0
19;1994-Q3;1139.0
20;1994-Q4;1062.0
21;1995-Q1;1086.0
22;1995-Q2;1017.0
23;1995-Q3;930.0
24;1995-Q4;1126.0
25;1996-Q1;1055.0
26;1996-Q2;1029.0
27;1996-Q3;1505.0
28;1996-Q4;2270.0
29;1997-Q1;2397.0
30;1997-Q2;2729.0
31;1997-Q3;3151.0
32;1997-Q4;3756.0
33;1998-Q1;3710.0
34;1998-Q2;4085.0
35;1998-Q3;4535.0
36;1998-Q4;4214.0
37;1999-Q1;3975.0
38;1999-Q2;3950.0
39;1999-Q3;3904.0
40;1999-Q4;4640.0
41;2000-Q1;4107.0
42;2000-Q2;4616.0
43;2000-Q3;4673.0
44;2000-Q4;4552.0
45;2001-Q1;3990.0
46;2001-Q2;3939.0
47;2001-Q3;3566.0
48;2001-Q4;3211.0
49;2002-Q1;3800.0
50;2002-Q2;4011.0
51;2002-Q3;3074.0
52;2002-Q4;3108.0
53;2003-Q1;3037.0
54;2003-Q2;2965.0
55;2003-Q3;2915.0
56;2003-Q4;3289.0
57;2004-Q1;3553.0
58;2004-Q2;4208.0
59;2004-Q3;4575.0
60;2004-Q4;6175.0
61;2005-Q1;6164.0
62;2005-Q2;10257.0
63;2005-Q3;11366.0
64;2005-Q4;12823.0
65;2006-Q1;14166.0
66;2006-Q2;16968.0
67;2006-Q3;17734.0
68;2006-Q4;22520.0
69;2007-Q1;24823.0
70;2007-Q2;27670.0
71;2007-Q3;30226.0
72;2007-Q4;31512.0
73;2008-Q1;33574.0
74;2008-Q2;34537.0
75;2008-Q3;35005.0
76;2008-Q4;30827.0
77;2009-Q1;28998.0
78;2009-Q2;28538.0
79;2009-Q3;28682.0
80;2009-Q4;28835.0
81;2010-Q1;27683.0
82;2010-Q2;27345.0
83;2010-Q3;29133.0
84;2010-Q4;29564.0
85;2011-Q1;32141.0
86;2011-Q2;34309.0
87;2011-Q3;35456.0
88;2011-Q4;36408.0
89;2012-Q1;37381.0
90;2012-Q2;38015.0
91;2012-Q3;39684.0
92;2012-Q4;44526.0
93;2013-Q1;45590.0
94;2013-Q2;49617.0
95;2013-Q3;52188.0
96;2013-Q4;58082.0
97;2014-Q1;59131.0
98;2014-Q2;63582.0
99;2014-Q3;65210.0
100;2014-Q4;69083.0
101;2015-Q1;71622.0
102;2015-Q2;78482.0
103;2015-Q3;85294.0
104;2015-Q4;89367.0
105;2016-Q1;91246.0
106;2016-Q2;93606.0
107;2016-Q3;91650.0
108;2016-Q4;93156.0
109;2017-Q1;91779.0
110;2017-Q2;95697.0
111;2017-Q3;95872.0
112;2017-Q4;99899.0
113;2018-Q1;100915.0
114;2018-Q2;98233.0
115;2018-Q3;92116.0
116;2018-Q4;88065.0
117;2019-Q1;88792.0
118;2019-Q2;84194.0
119;2019-Q3;79745.0
120;2019-Q4;66243.0
121;2020-Q1;65036.0
122;2020-Q2;63074.0
123;2020-Q3;63926.0
124;2020-Q4;63277.0
125;2021-Q1;62121.0
126;2021-Q2;59850.0
127;2021-Q3;58496.0
128;2021-Q4;57779.0
129;2022-Q1;55130.0
130;2022-Q2;52306.0
131;2022-Q3;50453.0
132;2022-Q4;46263.0
133;2023-Q1;44248.0
134;2023-Q2;44204.0
135;2023-Q3;47207.0
