;Tarih;TP_FG_J073
0;2003-1;91.14
1;2003-2;92.84
2;2003-3;93.59
3;2003-4;95.97
4;2003-5;100.02
5;2003-6;101.07
6;2003-7;102.08
7;2003-8;102.6
8;2003-9;104.64
9;2003-10;105.21
10;2003-11;105.38
11;2003-12;105.45
12;2004-1;106.61
13;2004-2;106.75
14;2004-3;106.66
15;2004-4;106.64
16;2004-5;107.04
17;2004-6;107.13
18;2004-7;108.07
19;2004-8;108.82
20;2004-9;112.21
21;2004-10;114.13
22;2004-11;115.2
23;2004-12;115.78
24;2005-1;123.8
25;2005-2;124.22
26;2005-3;124.89
27;2005-4;125.28
28;2005-5;126.51
29;2005-6;127.44
30;2005-7;129.79
31;2005-8;132.83
32;2005-9;135.09
33;2005-10;135.82
34;2005-11;136.44
35;2005-12;136.59
36;2006-1;137.71
37;2006-2;138.22
38;2006-3;138.32
39;2006-4;138.68
40;2006-5;139.22
41;2006-6;140.2
42;2006-7;143.37
43;2006-8;146.76
44;2006-9;148.98
45;2006-10;150.45
46;2006-11;150.76
47;2006-12;154.19
48;2007-1;154.7
49;2007-2;154.45
50;2007-3;154.35
51;2007-4;155.19
52;2007-5;155.23
53;2007-6;156.98
54;2007-7;158.38
55;2007-8;158.98
56;2007-9;160.28
57;2007-10;161.84
58;2007-11;161.47
59;2007-12;163.34
60;2008-1;166.9
61;2008-2;167.56
62;2008-3;170.03
63;2008-4;172.95
64;2008-5;176.05
65;2008-6;180.19
66;2008-7;182.92
67;2008-8;185.05
68;2008-9;188.03
69;2008-10;189.56
70;2008-11;189.98
71;2008-12;190.92
72;2009-1;189.46
73;2009-2;189.05
74;2009-3;188.45
75;2009-4;188.27
76;2009-5;188.7
77;2009-6;191.15
78;2009-7;192.48
79;2009-8;192.87
80;2009-9;193.34
81;2009-10;194.48
82;2009-11;194.42
83;2009-12;195.75
84;2010-1;198.68
85;2010-2;199.93
86;2010-3;200.53
87;2010-4;200.94
88;2010-5;202.03
89;2010-6;203.17
90;2010-7;205.54
91;2010-8;206.18
92;2010-9;206.89
93;2010-10;207.73
94;2010-11;209.44
95;2010-12;209.53
96;2011-1;211.8
97;2011-2;213.16
98;2011-3;214.31
99;2011-4;215.2
100;2011-5;216.38
101;2011-6;218.8
102;2011-7;220.49
103;2011-8;221.8
104;2011-9;225.51
105;2011-10;228.03
106;2011-11;229.25
107;2011-12;229.4
108;2012-1;233.4
109;2012-2;233.95
110;2012-3;234.27
111;2012-4;236.4
112;2012-5;239.1
113;2012-6;238.47
114;2012-7;242.4
115;2012-8;242.81
116;2012-9;246.12
117;2012-10;248.24
118;2012-11;248.13
119;2012-12;248.11
120;2013-1;250.25
121;2013-2;251.58
122;2013-3;252.77
123;2013-4;253.95
124;2013-5;256.02
125;2013-6;258.68
126;2013-7;260.43
127;2013-8;261.74
128;2013-9;265.49
129;2013-10;267.28
130;2013-11;266.66
131;2013-12;265.98
132;2014-1;266.04
133;2014-2;268.25
134;2014-3;269.29
135;2014-4;270.7
136;2014-5;272.7
137;2014-6;276.51
138;2014-7;279.75
139;2014-8;282.72
140;2014-9;287.71
141;2014-10;290.44
142;2014-11;286.65
143;2014-12;286.62
144;2015-1;286.42
145;2015-2;287.34
146;2015-3;286.9
147;2015-4;287.91
148;2015-5;291.14
149;2015-6;292.8
150;2015-7;293.92
151;2015-8;295.1
152;2015-9;296.92
153;2015-10;300.78
154;2015-11;298.5
155;2015-12;298.58
156;2016-1;299.77
157;2016-2;302.59
158;2016-3;302.97
159;2016-4;306.09
160;2016-5;306.85
161;2016-6;307.85
162;2016-7;312.27
163;2016-8;313.2
164;2016-9;321.63
165;2016-10;323.16
166;2016-11;320.03
167;2016-12;318.39
168;2017-1;325.2
169;2017-2;328.99
170;2017-3;330.85
171;2017-4;337.93
172;2017-5;339.41
173;2017-6;342.14
174;2017-7;348.34
175;2017-8;349.42
176;2017-9;356.49
177;2017-10;360.3
178;2017-11;355.73
179;2017-12;358.07
180;2018-1;360.13
181;2018-2;361.69
182;2018-3;362.3
183;2018-4;364.98
184;2018-5;370.59
185;2018-6;378.55
186;2018-7;381.55
187;2018-8;386.36
188;2018-9;407.01
189;2018-10;404.3
190;2018-11;398.47
191;2018-12;399.96
192;2019-1;403.35
193;2019-2;401.3
194;2019-3;401.07
195;2019-4;404.72
196;2019-5;408.74
197;2019-6;420.76
198;2019-7;425.23
199;2019-8;430.34
200;2019-9;458.61
201;2019-10;461.96
202;2019-11;459.6
203;2019-12;460.07
204;2020-1;463.54
205;2020-2;467.19
206;2020-3;467.88
207;2020-4;468.11
208;2020-5;476.73
209;2020-6;503.64
210;2020-7;499.08
211;2020-8;501.09
212;2020-9;498.14
213;2020-10;498.43
214;2020-11;498.11
215;2020-12;499.89
216;2021-1;511.64
217;2021-2;513.11
218;2021-3;514.5
219;2021-4;516.1
220;2021-5;542.13
221;2021-6;555.43
222;2021-7;556.12
223;2021-8;558.25
224;2021-9;573.9
225;2021-10;572.98
226;2021-11;576.48
227;2021-12;609.83
228;2022-1;712.76
229;2022-2;753.62
230;2022-3;825.01
231;2022-4;918.68
232;2022-5;965.86
233;2022-6;1009.96
234;2022-7;1060.61
235;2022-8;1062.3
236;2022-9;1136.18
237;2022-10;1158.57
238;2022-11;1156.77
239;2022-12;1150.72
240;2023-1;1268.46
241;2023-2;1283.22
242;2023-3;1296.24
243;2023-4;1336.17
244;2023-5;1345.79
245;2023-6;1376.04
246;2023-7;1514.09
247;2023-8;1932.31
248;2023-9;2226.61
249;2023-10;2257.17
250;2023-11;2260.34
251;2023-12;2214.5
252;2024-1;2468.73
