;Tarih;TP_BEKODTUFEYENI_BT43
0;2022-1;0.0
1;2022-2;1.7067
2;2022-3;0.0
3;2022-4;0.0
4;2022-5;0.9
5;2022-6;4.12
6;2022-7;3.8621
7;2022-8;2.464
8;2022-9;0.75
9;2022-10;3.9308
10;2022-11;3.328
11;2022-12;3.2696
12;2023-1;0.0
13;2023-2;0.0
14;2023-3;0.0
15;2023-4;0.0
16;2023-5;0.0
17;2023-6;0.0
18;2023-7;2.1786
19;2023-8;0.1857
20;2023-9;5.3643
21;2023-10;5.4049
22;2023-11;11.2697
23;2023-12;11.1023
24;2024-1;4.5923
