;Tarih;TP_FG_J021
0;2003-1;91.52
1;2003-2;91.93
2;2003-3;92.19
3;2003-4;92.76
4;2003-5;93.1
5;2003-6;98.42
6;2003-7;101.94
7;2003-8;105.29
8;2003-9;106.02
9;2003-10;107.37
10;2003-11;109.28
11;2003-12;110.17
12;2004-1;111.05
13;2004-2;111.43
14;2004-3;130.08
15;2004-4;131.39
16;2004-5;131.83
17;2004-6;132.45
18;2004-7;132.73
19;2004-8;133.57
20;2004-9;134.06
21;2004-10;134.29
22;2004-11;134.44
23;2004-12;134.21
24;2005-1;134.46
25;2005-2;157.07
26;2005-3;160.2
27;2005-4;161.32
28;2005-5;161.36
29;2005-6;162.77
30;2005-7;162.91
31;2005-8;162.88
32;2005-9;162.83
33;2005-10;163.04
34;2005-11;163.15
35;2005-12;163.33
36;2006-1;163.54
37;2006-2;163.64
38;2006-3;167.45
39;2006-4;168.03
40;2006-5;168.05
41;2006-6;168.04
42;2006-7;168.41
43;2006-8;168.26
44;2006-9;172.71
45;2006-10;172.8
46;2006-11;173.14
47;2006-12;173.42
48;2007-1;173.56
49;2007-2;175.8
50;2007-3;179.06
51;2007-4;179.89
52;2007-5;180.23
53;2007-6;180.74
54;2007-7;181.67
55;2007-8;181.76
56;2007-9;182.29
57;2007-10;182.4
58;2007-11;186.56
59;2007-12;186.77
60;2008-1;186.44
61;2008-2;187.02
62;2008-3;193.37
63;2008-4;194.24
64;2008-5;194.37
65;2008-6;194.51
66;2008-7;196.21
67;2008-8;196.62
68;2008-9;196.93
69;2008-10;197.25
70;2008-11;196.46
71;2008-12;196.38
72;2009-1;196.72
73;2009-2;199.82
74;2009-3;200.36
75;2009-4;201.0
76;2009-5;202.37
77;2009-6;202.78
78;2009-7;203.08
79;2009-8;203.08
80;2009-9;203.16
81;2009-10;208.51
82;2009-11;207.96
83;2009-12;206.1
84;2010-1;226.62
85;2010-2;227.24
86;2010-3;228.1
87;2010-4;229.12
88;2010-5;228.66
89;2010-6;228.15
90;2010-7;228.7
91;2010-8;229.01
92;2010-9;229.04
93;2010-10;229.38
94;2010-11;266.55
95;2010-12;269.26
96;2011-1;269.28
97;2011-2;269.86
98;2011-3;271.55
99;2011-4;271.39
100;2011-5;270.85
101;2011-6;270.97
102;2011-7;271.4
103;2011-8;271.8
104;2011-9;277.48
105;2011-10;301.47
106;2011-11;314.45
107;2011-12;313.9
108;2012-1;315.14
109;2012-2;315.13
110;2012-3;315.05
111;2012-4;317.61
112;2012-5;324.9
113;2012-6;324.74
114;2012-7;324.75
115;2012-8;324.65
116;2012-9;340.29
117;2012-10;366.22
118;2012-11;366.82
119;2012-12;367.21
120;2013-1;374.94
121;2013-2;375.72
122;2013-3;375.48
123;2013-4;375.14
124;2013-5;375.36
125;2013-6;374.88
126;2013-7;380.27
127;2013-8;381.23
128;2013-9;382.15
129;2013-10;386.49
130;2013-11;386.39
131;2013-12;386.2
132;2014-1;416.54
133;2014-2;418.08
134;2014-3;416.81
135;2014-4;418.41
136;2014-5;417.0
137;2014-6;416.71
138;2014-7;425.72
139;2014-8;435.12
140;2014-9;435.04
141;2014-10;434.9
142;2014-11;435.12
143;2014-12;434.26
144;2015-1;466.86
145;2015-2;468.68
146;2015-3;468.26
147;2015-4;469.34
148;2015-5;469.73
149;2015-6;469.27
150;2015-7;484.45
151;2015-8;488.26
152;2015-9;488.65
153;2015-10;488.16
154;2015-11;488.41
155;2015-12;488.72
156;2016-1;541.07
157;2016-2;546.36
158;2016-3;546.57
159;2016-4;551.15
160;2016-5;548.74
161;2016-6;548.59
162;2016-7;563.86
163;2016-8;567.26
164;2016-9;567.95
165;2016-10;567.51
166;2016-11;568.14
167;2016-12;608.49
168;2017-1;610.03
169;2017-2;612.47
170;2017-3;612.32
171;2017-4;613.26
172;2017-5;613.39
173;2017-6;614.04
174;2017-7;651.02
175;2017-8;655.32
176;2017-9;656.15
177;2017-10;656.16
178;2017-11;657.37
179;2017-12;656.8
180;2018-1;694.48
181;2018-2;697.53
182;2018-3;697.76
183;2018-4;698.48
184;2018-5;713.37
185;2018-6;715.38
186;2018-7;788.8
187;2018-8;799.34
188;2018-9;806.07
189;2018-10;823.97
190;2018-11;841.11
191;2018-12;856.77
192;2019-1;919.72
193;2019-2;931.2
194;2019-3;932.07
195;2019-4;932.36
196;2019-5;933.13
197;2019-6;936.35
198;2019-7;1015.36
199;2019-8;1018.8
200;2019-9;1019.54
201;2019-10;1019.92
202;2019-11;1020.34
203;2019-12;1020.27
204;2020-1;1016.07
205;2020-2;1013.75
206;2020-3;1020.15
207;2020-4;1024.12
208;2020-5;1025.29
209;2020-6;1025.51
210;2020-7;1062.57
211;2020-8;1090.03
212;2020-9;1092.51
213;2020-10;1091.01
214;2020-11;1091.62
215;2020-12;1089.14
216;2021-1;1203.82
217;2021-2;1224.5
218;2021-3;1228.37
219;2021-4;1227.54
220;2021-5;1225.05
221;2021-6;1223.5
222;2021-7;1227.82
223;2021-8;1259.64
224;2021-9;1267.63
225;2021-10;1267.68
226;2021-11;1273.25
227;2021-12;1287.44
228;2022-1;1729.43
229;2022-2;1842.65
230;2022-3;1839.49
231;2022-4;1862.28
232;2022-5;1910.41
233;2022-6;2379.43
234;2022-7;2386.76
235;2022-8;2415.38
236;2022-9;2424.11
237;2022-10;2477.0
238;2022-11;2492.61
239;2022-12;2516.63
240;2023-1;2929.56
241;2023-2;3110.4
242;2023-3;3128.21
243;2023-4;3132.1
244;2023-5;3223.77
245;2023-6;3238.41
246;2023-7;3644.66
247;2023-8;3865.02
248;2023-9;3854.36
249;2023-10;3897.81
250;2023-11;3889.43
251;2023-12;3896.28
252;2024-1;4809.4
