;Tarih;TP_BEKODTUFEYENI_BT48
0;2022-1;0.0
1;2022-2;0.0
2;2022-3;0.0
3;2022-4;0.0
4;2022-5;0.0
5;2022-6;1.1467
6;2022-7;4.3517
7;2022-8;3.216
8;2022-9;0.0
9;2022-10;0.4923
10;2022-11;0.8
11;2022-12;0.0
12;2023-1;0.0
13;2023-2;0.0
14;2023-3;0.0
15;2023-4;0.0
16;2023-5;0.0
17;2023-6;0.0
18;2023-7;0.0
19;2023-8;2.7286
20;2023-9;1.65
21;2023-10;8.0293
22;2023-11;6.6232
23;2023-12;0.4604
24;2024-1;0.5128
