;Tarih;YEARWEEK;TP_BS05_CARI
102;13-12-2013;2013-50;1739.44
103;20-12-2013;2013-51;1724.1
104;27-12-2013;2013-52;1721.4
105;03-01-2014;2014-1;1693.3
106;10-01-2014;2014-2;1705.6
107;17-01-2014;2014-3;1665.9
108;24-01-2014;2014-4;1667.1
109;31-01-2014;2014-5;1654.2
110;07-02-2014;2014-6;1700.2
111;14-02-2014;2014-7;1593.5
112;21-02-2014;2014-8;2112.1
113;28-02-2014;2014-9;2111.6
114;07-03-2014;2014-10;1960.9
115;14-03-2014;2014-11;1934.6
116;21-03-2014;2014-12;1907.6
117;28-03-2014;2014-13;1620.4
118;04-04-2014;2014-14;1624.4
119;11-04-2014;2014-15;1677.3
120;18-04-2014;2014-16;1669.3
121;25-04-2014;2014-17;1662.0
122;02-05-2014;2014-18;1696.9
123;09-05-2014;2014-19;1728.0
124;16-05-2014;2014-20;1725.8
125;23-05-2014;2014-21;1708.8
126;30-05-2014;2014-22;1726.3
127;06-06-2014;2014-23;1708.4
128;13-06-2014;2014-24;1723.02
129;20-06-2014;2014-25;1729.2
130;27-06-2014;2014-26;1737.1
131;04-07-2014;2014-27;1723.7
132;11-07-2014;2014-28;1739.4
133;18-07-2014;2014-29;1740.7
134;25-07-2014;2014-30;1758.2
135;01-08-2014;2014-31;1734.9
136;08-08-2014;2014-32;1708.6
137;15-08-2014;2014-33;1733.8
138;22-08-2014;2014-34;1723.2
139;29-08-2014;2014-35;1748.0
140;05-09-2014;2014-36;1744.3
141;12-09-2014;2014-37;1719.9
142;19-09-2014;2014-38;1701.6
143;26-09-2014;2014-39;1687.5
144;03-10-2014;2014-40;1673.1
145;10-10-2014;2014-41;1694.9
146;17-10-2014;2014-42;1687.0
147;24-10-2014;2014-43;1709.2
148;31-10-2014;2014-44;1713.0
149;07-11-2014;2014-45;1714.8
150;14-11-2014;2014-46;1707.1
151;21-11-2014;2014-47;1700.0
152;28-11-2014;2014-48;1726.0
153;05-12-2014;2014-49;1724.0
154;12-12-2014;2014-50;1705.2
155;19-12-2014;2014-51;1675.3
156;26-12-2014;2014-52;1685.7
157;02-01-2015;2015-1;1686.1
158;09-01-2015;2015-2;1670.9
159;16-01-2015;2015-3;1717.7
160;23-01-2015;2015-4;1683.2
161;30-01-2015;2015-5;1709.4
162;06-02-2015;2015-6;1670.5
163;13-02-2015;2015-7;1633.8
164;20-02-2015;2015-8;1662.0
165;27-02-2015;2015-9;1664.8
166;06-03-2015;2015-10;1621.1
167;13-03-2015;2015-11;1676.7
168;20-03-2015;2015-12;1591.2
169;27-03-2015;2015-13;1653.6
170;03-04-2015;2015-14;1594.9
171;10-04-2015;2015-15;1611.2
172;17-04-2015;2015-16;1587.7
173;24-04-2015;2015-17;1619.3
174;01-05-2015;2015-18;1589.8
175;08-05-2015;2015-19;1585.5
176;15-05-2015;2015-20;1598.3
177;22-05-2015;2015-21;1628.7
178;29-05-2015;2015-22;1608.3
179;05-06-2015;2015-23;1575.7
180;12-06-2015;2015-24;1567.4
181;19-06-2015;2015-25;1592.5
182;26-06-2015;2015-26;1599.5
183;03-07-2015;2015-27;1585.6
184;10-07-2015;2015-28;1599.6
185;17-07-2015;2015-29;1602.7
186;24-07-2015;2015-30;1598.9
187;31-07-2015;2015-31;1575.7
188;07-08-2015;2015-32;1563.8
189;14-08-2015;2015-33;1653.7
190;21-08-2015;2015-34;1531.3
191;28-08-2015;2015-35;1565.1
192;04-09-2015;2015-36;1563.7
193;11-09-2015;2015-37;1533.0
194;18-09-2015;2015-38;1563.7
195;25-09-2015;2015-39;1543.3
196;02-10-2015;2015-40;1542.1
197;09-10-2015;2015-41;1585.2
198;16-10-2015;2015-42;1622.5
199;23-10-2015;2015-43;1619.9
200;30-10-2015;2015-44;1613.4
201;06-11-2015;2015-45;1600.5
202;13-11-2015;2015-46;1581.4
203;20-11-2015;2015-47;1599.7
204;27-11-2015;2015-48;1592.5
205;04-12-2015;2015-49;1593.9
206;11-12-2015;2015-50;1598.0
207;18-12-2015;2015-51;1594.7
208;25-12-2015;2015-52;1609.5
209;01-01-2016;2016-1;1610.4
210;08-01-2016;2016-2;1573.7
211;15-01-2016;2016-3;1591.9
212;22-01-2016;2016-4;1583.8
213;29-01-2016;2016-5;1612.7
214;05-02-2016;2016-6;1631.8
215;12-02-2016;2016-7;1634.5
216;19-02-2016;2016-8;1620.3
217;26-02-2016;2016-9;1640.0
218;04-03-2016;2016-10;1613.9
219;11-03-2016;2016-11;1636.5
220;18-03-2016;2016-12;1665.7
221;25-03-2016;2016-13;1642.7
222;01-04-2016;2016-14;1664.6
223;08-04-2016;2016-15;1658.5
224;15-04-2016;2016-16;1664.5
225;22-04-2016;2016-17;1662.9
226;29-04-2016;2016-18;1648.9
227;06-05-2016;2016-19;1627.9
228;13-05-2016;2016-20;1643.5
229;20-05-2016;2016-21;1617.5
230;27-05-2016;2016-22;1631.1
231;03-06-2016;2016-23;1642.5
232;10-06-2016;2016-24;1662.2
233;17-06-2016;2016-25;1651.9
234;24-06-2016;2016-26;1663.5
235;01-07-2016;2016-27;1675.0
236;08-07-2016;2016-28;1698.6
237;15-07-2016;2016-29;1654.5
238;22-07-2016;2016-30;1552.8
239;29-07-2016;2016-31;1575.0
240;05-08-2016;2016-32;1583.3
241;12-08-2016;2016-33;1611.9
242;19-08-2016;2016-34;1615.3
243;26-08-2016;2016-35;1619.4
244;02-09-2016;2016-36;1608.3
245;09-09-2016;2016-37;1613.3
246;16-09-2016;2016-38;1576.8
247;23-09-2016;2016-39;1631.7
248;30-09-2016;2016-40;1591.3
249;07-10-2016;2016-41;1593.6
250;14-10-2016;2016-42;1572.0
251;21-10-2016;2016-43;1575.8
252;28-10-2016;2016-44;1570.9
253;04-11-2016;2016-45;1571.4
254;11-11-2016;2016-46;1461.9
255;18-11-2016;2016-47;1492.1
256;25-11-2016;2016-48;1492.6
257;02-12-2016;2016-49;1486.8
258;09-12-2016;2016-50;1523.4
259;16-12-2016;2016-51;1475.0
260;23-12-2016;2016-52;1511.0
261;30-12-2016;2016-53;1516.6
262;06-01-2017;2017-1;1528.8
263;13-01-2017;2017-2;1488.8
264;20-01-2017;2017-3;1513.1
265;27-01-2017;2017-4;1536.1
266;03-02-2017;2017-5;1550.1
267;10-02-2017;2017-6;1547.5
268;17-02-2017;2017-7;1453.8
269;24-02-2017;2017-8;1471.1
270;03-03-2017;2017-9;1457.4
271;10-03-2017;2017-10;1448.1
272;17-03-2017;2017-11;1455.8
273;24-03-2017;2017-12;1514.4
274;31-03-2017;2017-13;1493.5
275;07-04-2017;2017-14;1510.4
276;14-04-2017;2017-15;1505.9
277;21-04-2017;2017-16;1508.2
278;28-04-2017;2017-17;1519.9
279;05-05-2017;2017-18;1511.3
280;12-05-2017;2017-19;1498.6
281;19-05-2017;2017-20;1516.7
282;26-05-2017;2017-21;1532.9
283;02-06-2017;2017-22;1530.7
284;09-06-2017;2017-23;1515.8
285;16-06-2017;2017-24;1535.4
286;23-06-2017;2017-25;1525.8
287;30-06-2017;2017-26;1522.0
288;07-07-2017;2017-27;1485.5
289;14-07-2017;2017-28;1503.8
290;21-07-2017;2017-29;1540.0
291;28-07-2017;2017-30;1536.4
292;04-08-2017;2017-31;1537.3
293;11-08-2017;2017-32;1538.2
294;18-08-2017;2017-33;1556.0
295;25-08-2017;2017-34;1562.6
296;01-09-2017;2017-35;1589.3
297;08-09-2017;2017-36;1579.5
298;15-09-2017;2017-37;1556.6
299;22-09-2017;2017-38;1541.4
300;29-09-2017;2017-39;1540.3
301;06-10-2017;2017-40;1565.1
302;13-10-2017;2017-41;1551.8
303;20-10-2017;2017-42;1553.2
304;27-10-2017;2017-43;1531.9
305;03-11-2017;2017-44;1523.6
306;10-11-2017;2017-45;1489.4
307;17-11-2017;2017-46;1513.8
308;24-11-2017;2017-47;1520.6
309;01-12-2017;2017-48;1518.5
310;08-12-2017;2017-49;1522.9
311;15-12-2017;2017-50;1548.4
312;22-12-2017;2017-51;1538.2
313;29-12-2017;2017-52;1542.3
314;05-01-2018;2018-1;1551.9
315;12-01-2018;2018-2;1538.3
316;19-01-2018;2018-3;1538.9
317;26-01-2018;2018-4;1553.8
318;02-02-2018;2018-5;1535.7
319;09-02-2018;2018-6;1521.0
320;16-02-2018;2018-7;1524.9
321;23-02-2018;2018-8;1522.3
322;02-03-2018;2018-9;1540.9
323;09-03-2018;2018-10;1543.8
324;16-03-2018;2018-11;1544.5
325;23-03-2018;2018-12;1559.0
326;30-03-2018;2018-13;1543.2
327;06-04-2018;2018-14;1544.0
328;13-04-2018;2018-15;1534.3
329;20-04-2018;2018-16;1560.0
330;27-04-2018;2018-17;1540.1
331;04-05-2018;2018-18;1517.1
332;11-05-2018;2018-19;1500.7
333;18-05-2018;2018-20;1457.4
334;25-05-2018;2018-21;1487.3
335;01-06-2018;2018-22;1488.5
336;08-06-2018;2018-23;1451.3
337;15-06-2018;2018-24;1448.9
338;22-06-2018;2018-25;1453.3
339;29-06-2018;2018-26;1466.9
340;06-07-2018;2018-27;1484.0
341;13-07-2018;2018-28;1462.5
342;20-07-2018;2018-29;1478.2
343;27-07-2018;2018-30;1486.9
344;03-08-2018;2018-31;1471.2
345;10-08-2018;2018-32;1386.2
346;17-08-2018;2018-33;1402.2
347;24-08-2018;2018-34;1387.6
348;31-08-2018;2018-35;1357.0
349;07-09-2018;2018-36;1321.3
350;14-09-2018;2018-37;1466.3
351;21-09-2018;2018-38;1474.9
352;28-09-2018;2018-39;1495.3
353;05-10-2018;2018-40;1450.8
354;12-10-2018;2018-41;1256.9
355;19-10-2018;2018-42;1260.1
356;26-10-2018;2018-43;1257.5
357;02-11-2018;2018-44;1261.8
358;09-11-2018;2018-45;1281.8
359;16-11-2018;2018-46;1501.6
360;23-11-2018;2018-47;1489.6
361;30-11-2018;2018-48;1496.4
362;07-12-2018;2018-49;1513.9
363;14-12-2018;2018-50;1536.6
364;21-12-2018;2018-51;1579.9
365;28-12-2018;2018-52;1579.6
366;04-01-2019;2019-1;1574.4
367;11-01-2019;2019-2;1562.6
368;18-01-2019;2019-3;1601.7
369;25-01-2019;2019-4;1543.4
370;01-02-2019;2019-5;1631.6
371;08-02-2019;2019-6;1608.6
372;15-02-2019;2019-7;1611.4
373;22-02-2019;2019-8;1606.6
374;01-03-2019;2019-9;1618.7
375;08-03-2019;2019-10;1603.0
376;15-03-2019;2019-11;1618.7
377;22-03-2019;2019-12;1586.3
378;29-03-2019;2019-13;1575.0
379;05-04-2019;2019-14;1565.1
380;12-04-2019;2019-15;1532.4
381;19-04-2019;2019-16;1545.7
382;26-04-2019;2019-17;1546.4
383;03-05-2019;2019-18;1588.6
384;10-05-2019;2019-19;1553.6
385;17-05-2019;2019-20;1606.6
386;24-05-2019;2019-21;1585.3
387;31-05-2019;2019-22;1610.2
388;07-06-2019;2019-23;1640.3
389;14-06-2019;2019-24;1647.6
390;21-06-2019;2019-25;1682.2
391;28-06-2019;2019-26;1728.9
392;05-07-2019;2019-27;1737.1
393;12-07-2019;2019-28;1689.3
394;19-07-2019;2019-29;1743.5
395;26-07-2019;2019-30;1763.3
396;02-08-2019;2019-31;1752.2
397;09-08-2019;2019-32;1783.5
398;16-08-2019;2019-33;1750.3
399;23-08-2019;2019-34;1753.1
400;30-08-2019;2019-35;1764.7
401;06-09-2019;2019-36;1801.2
402;13-09-2019;2019-37;1794.5
403;20-09-2019;2019-38;1823.3
404;27-09-2019;2019-39;1851.1
405;04-10-2019;2019-40;1895.0
406;11-10-2019;2019-41;1852.8
407;18-10-2019;2019-42;1861.2
408;25-10-2019;2019-43;1930.7
409;01-11-2019;2019-44;1922.3
410;08-11-2019;2019-45;1915.4
411;15-11-2019;2019-46;1939.2
412;22-11-2019;2019-47;1935.8
413;29-11-2019;2019-48;1905.2
414;06-12-2019;2019-49;1945.6
415;13-12-2019;2019-50;1964.0
416;20-12-2019;2019-51;1965.6
417;27-12-2019;2019-52;1977.4
418;03-01-2020;2020-1;1996.8
419;10-01-2020;2020-2;2015.4
420;17-01-2020;2020-3;2063.1
421;24-01-2020;2020-4;2084.1
422;31-01-2020;2020-5;2123.2
423;07-02-2020;2020-6;2130.1
424;14-02-2020;2020-7;2088.9
425;21-02-2020;2020-8;2086.4
426;28-02-2020;2020-9;2091.7
427;06-03-2020;2020-10;2172.5
428;13-03-2020;2020-11;2076.2
429;20-03-2020;2020-12;1942.9
430;27-03-2020;2020-13;2052.7
431;03-04-2020;2020-14;1949.0
432;10-04-2020;2020-15;2086.1
433;17-04-2020;2020-16;2082.5
434;24-04-2020;2020-17;2173.0
435;01-05-2020;2020-18;2259.9
436;08-05-2020;2020-19;2269.7
437;15-05-2020;2020-20;2389.5
438;22-05-2020;2020-21;2457.3
439;29-05-2020;2020-22;2209.6
440;05-06-2020;2020-23;2506.4
441;12-06-2020;2020-24;2536.3
442;19-06-2020;2020-25;2602.5
443;26-06-2020;2020-26;2628.8
444;03-07-2020;2020-27;2660.5
445;10-07-2020;2020-28;2697.2
446;17-07-2020;2020-29;2726.5
447;24-07-2020;2020-30;2824.0
448;31-07-2020;2020-31;2769.3
449;07-08-2020;2020-32;2815.9
450;14-08-2020;2020-33;2917.8
451;21-08-2020;2020-34;2962.4
452;28-08-2020;2020-35;3006.2
453;04-09-2020;2020-36;3032.5
454;11-09-2020;2020-37;3036.6
455;18-09-2020;2020-38;3044.5
456;25-09-2020;2020-39;3046.9
457;02-10-2020;2020-40;3100.4
458;09-10-2020;2020-41;3158.7
459;16-10-2020;2020-42;3196.1
460;23-10-2020;2020-43;3256.6
461;30-10-2020;2020-44;3229.7
462;06-11-2020;2020-45;3286.9
463;13-11-2020;2020-46;3397.5
464;20-11-2020;2020-47;3408.4
465;27-11-2020;2020-48;3424.0
466;04-12-2020;2020-49;3475.7
467;11-12-2020;2020-50;3424.5
468;18-12-2020;2020-51;3455.1
469;25-12-2020;2020-52;3476.5
470;01-01-2021;2021-1;3542.5
471;08-01-2021;2021-2;3501.1
472;15-01-2021;2021-3;3395.2
473;22-01-2021;2021-4;3403.6
474;29-01-2021;2021-5;3429.4
475;05-02-2021;2021-6;3458.5
476;12-02-2021;2021-7;3448.8
477;19-02-2021;2021-8;3468.4
478;26-02-2021;2021-9;3402.0
479;05-03-2021;2021-10;3356.6
480;12-03-2021;2021-11;3408.2
481;19-03-2021;2021-12;3406.4
482;26-03-2021;2021-13;3318.8
483;02-04-2021;2021-14;3255.9
484;09-04-2021;2021-15;3361.9
485;16-04-2021;2021-16;3459.4
486;23-04-2021;2021-17;3474.9
487;30-04-2021;2021-18;3468.9
488;07-05-2021;2021-19;3560.1
489;14-05-2021;2021-20;3574.4
490;21-05-2021;2021-21;3606.3
491;28-05-2021;2021-22;3671.7
492;04-06-2021;2021-23;3703.8
493;11-06-2021;2021-24;3750.9
494;18-06-2021;2021-25;3745.6
495;25-06-2021;2021-26;3777.7
496;02-07-2021;2021-27;3782.3
497;09-07-2021;2021-28;3828.2
498;16-07-2021;2021-29;3886.1
499;23-07-2021;2021-30;3887.6
500;30-07-2021;2021-31;4038.8
501;06-08-2021;2021-32;4058.9
