;Tarih;TP_DB_B51
0;1989-Q4;6949.0
1;1990-Q1;7005.0
2;1990-Q2;7071.0
3;1990-Q3;7447.0
4;1990-Q4;7652.0
5;1991-Q1;6368.0
6;1991-Q2;6188.0
7;1991-Q3;6693.0
8;1991-Q4;7254.0
9;1992-Q1;6861.0
10;1992-Q2;7405.0
11;1992-Q3;7871.0
12;1992-Q4;7267.0
13;1993-Q1;7548.0
14;1993-Q2;7631.0
15;1993-Q3;8220.0
16;1993-Q4;7946.0
17;1994-Q1;8485.0
18;1994-Q2;9081.0
19;1994-Q3;9723.0
20;1994-Q4;10032.0
21;1995-Q1;11410.0
22;1995-Q2;11638.0
23;1995-Q3;11855.0
24;1995-Q4;11990.0
25;1996-Q1;11926.0
26;1996-Q2;11852.0
27;1996-Q3;12368.0
28;1996-Q4;12452.0
29;1997-Q1;11895.0
30;1997-Q2;11799.0
31;1997-Q3;12030.0
32;1997-Q4;12106.0
33;1998-Q1;12177.0
34;1998-Q2;12922.0
35;1998-Q3;14380.0
36;1998-Q4;14561.0
37;1999-Q1;14005.0
38;1999-Q2;13544.0
39;1999-Q3;14015.0
40;1999-Q4;13813.0
41;2000-Q1;13695.0
42;2000-Q2;14016.0
43;2000-Q3;13329.0
44;2000-Q4;13931.0
45;2001-Q1;14833.0
46;2001-Q2;14655.0
47;2001-Q3;15768.0
48;2001-Q4;13891.0
49;2002-Q1;13802.0
50;2002-Q2;15406.0
51;2002-Q3;15507.0
52;2002-Q4;16501.0
53;2003-Q1;16866.0
54;2003-Q2;17482.0
55;2003-Q3;17243.0
56;2003-Q4;17991.0
57;2004-Q1;17649.0
58;2004-Q2;17151.0
59;2004-Q3;17454.0
60;2004-Q4;18698.0
61;2005-Q1;17903.0
62;2005-Q2;16654.0
63;2005-Q3;16153.0
64;2005-Q4;17336.0
65;2006-Q1;17706.0
66;2006-Q2;17909.0
67;2006-Q3;17978.0
68;2006-Q4;18957.0
69;2007-Q1;19502.0
70;2007-Q2;19661.0
71;2007-Q3;20528.0
72;2007-Q4;21191.0
73;2008-Q1;22236.0
74;2008-Q2;23024.0
75;2008-Q3;21549.0
76;2008-Q4;21491.0
77;2009-Q1;20180.0
78;2009-Q2;21244.0
79;2009-Q3;21397.0
80;2009-Q4;20980.0
81;2010-Q1;20189.0
82;2010-Q2;19101.0
83;2010-Q3;20456.0
84;2010-Q4;19921.0
85;2011-Q1;20488.0
86;2011-Q2;20907.0
87;2011-Q3;19090.0
88;2011-Q4;17703.0
89;2012-Q1;18360.0
90;2012-Q2;17206.0
91;2012-Q3;16843.0
92;2012-Q4;16644.0
93;2013-Q1;16371.0
94;2013-Q2;16046.0
95;2013-Q3;15076.0
96;2013-Q4;14922.0
97;2014-Q1;14810.0
98;2014-Q2;14339.0
99;2014-Q3;11758.0
100;2014-Q4;11442.0
101;2015-Q1;10520.0
102;2015-Q2;11092.0
103;2015-Q3;10708.0
104;2015-Q4;10698.0
105;2016-Q1;11304.0
106;2016-Q2;11376.0
107;2016-Q3;12308.0
108;2016-Q4;11674.0
109;2017-Q1;10839.0
110;2017-Q2;11471.0
111;2017-Q3;11997.0
112;2017-Q4;11885.0
113;2018-Q1;11460.0
114;2018-Q2;11367.0
115;2018-Q3;11056.0
116;2018-Q4;11013.0
117;2019-Q1;11121.0
118;2019-Q2;10922.0
119;2019-Q3;10635.0
120;2019-Q4;10579.0
121;2020-Q1;10560.0
122;2020-Q2;10336.0
123;2020-Q3;10149.0
124;2020-Q4;10189.0
125;2021-Q1;9496.0
126;2021-Q2;9247.0
127;2021-Q3;9155.0
128;2021-Q4;9138.0
129;2022-Q1;9360.0
130;2022-Q2;9484.0
131;2022-Q3;9249.0
132;2022-Q4;9758.0
133;2023-Q1;10329.0
134;2023-Q2;10390.0
135;2023-Q3;10281.0
