;Tarih;TP_DB_B52
0;1989-Q4;17824.0
1;1990-Q1;17566.0
2;1990-Q2;18185.0
3;1990-Q3;18976.0
4;1990-Q4;19758.0
5;1991-Q1;18713.0
6;1991-Q2;18683.0
7;1991-Q3;19197.0
8;1991-Q4;20608.0
9;1992-Q1;19736.0
10;1992-Q2;20684.0
11;1992-Q3;21258.0
12;1992-Q4;19541.0
13;1993-Q1;19607.0
14;1993-Q2;19644.0
15;1993-Q3;19968.0
16;1993-Q4;19001.0
17;1994-Q1;19326.0
18;1994-Q2;19909.0
19;1994-Q3;20194.0
20;1994-Q4;20229.0
21;1995-Q1;21635.0
22;1995-Q2;21815.0
23;1995-Q3;20557.0
24;1995-Q4;20203.0
25;1996-Q1;19826.0
26;1996-Q2;19207.0
27;1996-Q3;18981.0
28;1996-Q4;18569.0
29;1997-Q1;17558.0
30;1997-Q2;17678.0
31;1997-Q3;17277.0
32;1997-Q4;17140.0
33;1998-Q1;16671.0
34;1998-Q2;16686.0
35;1998-Q3;17329.0
36;1998-Q4;17830.0
37;1999-Q1;16871.0
38;1999-Q2;16281.0
39;1999-Q3;16542.0
40;1999-Q4;17091.0
41;2000-Q1;16769.0
42;2000-Q2;17153.0
43;2000-Q3;17078.0
44;2000-Q4;20257.0
45;2001-Q1;20975.0
46;2001-Q2;24232.0
47;2001-Q3;29531.0
48;2001-Q4;30541.0
49;2002-Q1;32764.0
50;2002-Q2;35986.0
51;2002-Q3;39394.0
52;2002-Q4;40483.0
53;2003-Q1;40366.0
54;2003-Q2;41708.0
55;2003-Q3;41960.0
56;2003-Q4;43247.0
57;2004-Q1;41844.0
58;2004-Q2;41275.0
59;2004-Q3;41246.0
60;2004-Q4;41849.0
61;2005-Q1;39586.0
62;2005-Q2;36955.0
63;2005-Q3;34345.0
64;2005-Q4;32932.0
65;2006-Q1;31255.0
66;2006-Q2;29977.0
67;2006-Q3;30840.0
68;2006-Q4;30428.0
69;2007-Q1;28474.0
70;2007-Q2;28753.0
71;2007-Q3;29458.0
72;2007-Q4;30518.0
73;2008-Q1;31870.0
74;2008-Q2;35055.0
75;2008-Q3;35060.0
76;2008-Q4;35165.0
77;2009-Q1;33862.0
78;2009-Q2;35625.0
79;2009-Q3;39495.0
80;2009-Q4;40086.0
81;2010-Q1;39587.0
82;2010-Q2;39215.0
83;2010-Q3;42833.0
84;2010-Q4;42876.0
85;2011-Q1;44841.0
86;2011-Q2;46297.0
87;2011-Q3;45049.0
88;2011-Q4;44708.0
89;2012-Q1;45422.0
90;2012-Q2;44120.0
91;2012-Q3;46184.0
92;2012-Q4;47280.0
93;2013-Q1;46444.0
94;2013-Q2;47038.0
95;2013-Q3;49980.0
96;2013-Q4;51548.0
97;2014-Q1;51655.0
98;2014-Q2;51549.0
99;2014-Q3;50187.0
100;2014-Q4;50577.0
101;2015-Q1;47842.0
102;2015-Q2;48944.0
103;2015-Q3;50047.0
104;2015-Q4;50477.0
105;2016-Q1;51765.0
106;2016-Q2;52451.0
107;2016-Q3;53990.0
108;2016-Q4;51864.0
109;2017-Q1;53444.0
110;2017-Q2;55880.0
111;2017-Q3;57063.0
112;2017-Q4;58798.0
113;2018-Q1;60615.0
114;2018-Q2;58629.0
115;2018-Q3;58156.0
116;2018-Q4;57915.0
117;2019-Q1;57250.0
118;2019-Q2;58388.0
119;2019-Q3;56040.0
120;2019-Q4;57525.0
121;2020-Q1;56908.0
122;2020-Q2;56667.0
123;2020-Q3;56945.0
124;2020-Q4;57343.0
125;2021-Q1;56094.0
126;2021-Q2;54319.0
127;2021-Q3;60426.0
128;2021-Q4;58979.0
129;2022-Q1;58029.0
130;2022-Q2;56499.0
131;2022-Q3;53735.0
132;2022-Q4;57626.0
133;2023-Q1;58309.0
134;2023-Q2;55071.0
135;2023-Q3;54843.0
