;Tarih;TP_TUFE1YI_T32
0;1994-1;1.0243606268
1;1994-2;1.185886554
2;1994-3;1.3208322653
3;1994-4;1.8135885748
4;1994-5;2.1448189572
5;1994-6;2.2286488687
6;1994-7;2.2674968765
7;1994-8;2.2736307725
8;1994-9;2.3370143642
9;1994-10;2.4740047075
10;1994-11;2.6702893785
11;1994-12;2.7950119299
12;1995-1;3.1303315762
13;1995-2;3.2591433915
14;1995-3;3.4104461588
15;1995-4;3.5535703981
16;1995-5;3.5985523018
17;1995-6;3.6537573656
18;1995-7;3.7028285333
19;1995-8;3.7232748532
20;1995-9;3.8336849807
21;1995-10;3.9011578363
22;1995-11;3.9768092199
23;1995-12;4.1424244111
24;1996-1;4.4388960496
25;1996-2;4.5922434488
26;1996-3;4.7435462161
27;1996-4;4.962321839
28;1996-5;5.2015437818
29;1996-6;5.5348187961
30;1996-7;5.7270142031
31;1996-8;5.8783169704
32;1996-9;6.0684677454
33;1996-10;6.3608501199
34;1996-11;6.749330198
35;1996-12;7.1030515322
36;1997-1;7.3708983228
37;1997-2;7.6469236415
38;1997-3;8.1519477429
39;1997-4;8.4606871734
40;1997-5;8.9473095869
41;1997-6;9.3725930408
42;1997-7;9.6629307833
43;1997-8;10.0882142372
44;1997-9;10.6872914102
45;1997-10;11.3681538627
46;1997-11;11.8343299564
47;1997-12;12.3822913296
48;1998-1;12.5826652646
49;1998-2;13.1326712698
50;1998-3;13.7624179227
51;1998-4;14.2183708564
52;1998-5;14.8746977251
53;1998-6;15.488087322
54;1998-7;15.890879824
55;1998-8;16.1566819826
56;1998-9;16.4633767811
57;1998-10;16.7843840035
58;1998-11;17.3671041205
59;1998-12;17.6962898709
60;1999-1;18.1808676524
61;1999-2;18.5468567786
62;1999-3;19.0273452962
63;1999-4;19.9883223313
64;1999-5;20.8184429192
65;1999-6;21.4890822118
66;1999-7;22.1617661364
67;1999-8;22.6545224459
68;1999-9;23.6154994811
69;1999-10;24.3965489012
70;1999-11;25.9197997335
71;1999-12;27.0586597518
72;2000-1;28.4633219287
73;2000-2;29.6941903865
74;2000-3;30.8023809249
75;2000-4;31.6938404724
76;2000-5;32.8633699705
77;2000-6;33.564678743
78;2000-7;34.2271395077
79;2000-8;34.7730562489
80;2000-9;35.7994615078
81;2000-10;36.9096966782
82;2000-11;37.6559873544
83;2000-12;38.2080379916
84;2001-1;38.8500524364
85;2001-2;41.0316747694
86;2001-3;46.7177963328
87;2001-4;53.8780975608
88;2001-5;56.6342614829
89;2001-6;58.7116075844
90;2001-7;61.6845024975
91;2001-8;66.2133623547
92;2001-9;69.721950849
93;2001-10;74.2446768102
94;2001-11;75.0584403422
95;2001-12;76.1155150808
96;2002-1;78.2337538222
97;2002-2;78.6917513879
98;2002-3;79.9655571175
99;2002-4;80.3356355076
100;2002-5;80.9776499524
101;2002-6;82.3495980175
102;2002-7;86.2650682777
103;2002-8;88.2585844677
104;2002-9;90.8634456226
105;2002-10;92.0329751207
106;2002-11;93.173879771
107;2002-12;93.4049231858
108;2003-1;96.3042113472
109;2003-2;96.6819202632
110;2003-3;98.2211633213
111;2003-4;99.8575409669
112;2003-5;99.0679072674
113;2003-6;98.9646711127
114;2003-7;98.5776007968
115;2003-8;99.4616933913
116;2003-9;100.2540159926
117;2003-10;102.3507529488
118;2003-11;105.0609757752
119;2003-12;105.1975468159
120;2004-1;105.9109305856
121;2004-2;107.3534746904
122;2004-3;103.584017538
123;2004-4;105.5486819727
124;2004-5;112.4069430276
125;2004-6;112.0734255541
126;2004-7;110.3310709834
127;2004-8;113.2339343892
128;2004-9;113.4073065642
129;2004-10;117.4388546026
130;2004-11;117.8548893814
131;2004-12;113.2180040776
132;2005-1;112.94
133;2005-2;109.92
134;2005-3;107.88
135;2005-4;109.9
136;2005-5;111.41
137;2005-6;107.33
138;2005-7;103.59
139;2005-8;105.47
140;2005-9;105.34
141;2005-10;104.76
142;2005-11;104.54
143;2005-12;102.67
144;2006-1;103.34
145;2006-2;102.29
146;2006-3;103.24
147;2006-4;102.81
148;2006-5;106.27
149;2006-6;113.98
150;2006-7;115.61
151;2006-8;114.23
152;2006-9;114.01
153;2006-10;114.28
154;2006-11;114.88
155;2006-12;115.07
156;2007-1;115.43
157;2007-2;117.28
158;2007-3;114.95
159;2007-4;114.29
160;2007-5;116.38
161;2007-6;115.3
162;2007-7;108.51
163;2007-8;108.43
164;2007-9;111.53
165;2007-10;109.26
166;2007-11;107.28
167;2007-12;109.51
168;2008-1;109.54
169;2008-2;110.63
170;2008-3;115.31
171;2008-4;120.16
172;2008-5;118.85
173;2008-6;120.23
174;2008-7;120.09
175;2008-8;116.23
176;2008-9;116.83
177;2008-10;121.31
178;2008-11;129.67
179;2008-12;131.23
180;2009-1;134.52
181;2009-2;132.2
182;2009-3;135.8
183;2009-4;134.31
184;2009-5;128.64
185;2009-6;131.64
186;2009-7;135.84
187;2009-8;132.26
188;2009-9;134.97
189;2009-10;134.47
190;2009-11;135.04
191;2009-12;134.97
192;2010-1;134.04
193;2010-2;133.38
194;2010-3;135.13
195;2010-4;131.64
196;2010-5;130.59
197;2010-6;132.66
198;2010-7;133.8
199;2010-8;136.02
200;2010-9;136.54
201;2010-10;138.52
202;2010-11;142.24
203;2010-12;144.62
204;2011-1;148.87
205;2011-2;151.61
206;2011-3;156.14
207;2011-4;158.92
208;2011-5;161.79
209;2011-6;163.13
210;2011-7;162.75
211;2011-8;167.15
212;2011-9;167.78
213;2011-10;168.87
214;2011-11;166.16
215;2011-12;166.77
216;2012-1;166.54
217;2012-2;165.68
218;2012-3;167.34
219;2012-4;166.82
220;2012-5;164.55
221;2012-6;166.53
222;2012-7;165.12
223;2012-8;164.87
224;2012-9;165.72
225;2012-10;170.31
226;2012-11;166.03
227;2012-12;167.86
228;2013-1;167.48
229;2013-2;166.03
230;2013-3;171.45
231;2013-4;166.02
232;2013-5;168.26
233;2013-6;174.47
234;2013-7;177.88
235;2013-8;181.57
236;2013-9;183.89
237;2013-10;180.96
238;2013-11;183.51
239;2013-12;182.52
240;2014-1;188.87
241;2014-2;191.66
242;2014-3;193.41
243;2014-4;192.11
244;2014-5;190.71
245;2014-6;188.95
246;2014-7;191.28
247;2014-8;191.01
248;2014-9;189.34
249;2014-10;189.26
250;2014-11;185.58
251;2014-12;183.31
252;2015-1;184.75
253;2015-2;188.67
254;2015-3;191.25
255;2015-4;192.93
256;2015-5;199.4
257;2015-6;202.84
258;2015-7;203.14
259;2015-8;207.32
260;2015-9;215.57
261;2015-10;216.64
262;2015-11;215.38
263;2015-12;213.66
264;2016-1;217.25
265;2016-2;217.46
266;2016-3;219.57
267;2016-4;217.21
268;2016-5;219.31
269;2016-6;219.01
270;2016-7;221.86
271;2016-8;227.15
272;2016-9;225.89
273;2016-10;229.33
274;2016-11;235.23
275;2016-12;242.69
276;2017-1;255.18
277;2017-2;256.72
278;2017-3;260.67
279;2017-4;264.45
280;2017-5;267.91
281;2017-6;268.84
282;2017-7;271.5
283;2017-8;274.59
284;2017-9;272.59
285;2017-10;276.44
286;2017-11;280.87
287;2017-12;284.6
288;2018-1;289.73
289;2018-2;289.58
290;2018-3;293.1
291;2018-4;298.68
292;2018-5;310.89
293;2018-6;318.95
294;2018-7;327.28
295;2018-8;356.25
296;2018-9;394.47
297;2018-10;391.54
298;2018-11;380.45
299;2018-12;374.3
300;2019-1;381.49
301;2019-2;379.59
302;2019-3;382.32
303;2019-4;396.84
304;2019-5;408.75
305;2019-6;405.31
306;2019-7;400.52
307;2019-8;398.69
308;2019-9;400.33
309;2019-10;403.63
310;2019-11;404.39
311;2019-12;404.75
312;2020-1;405.15
313;2020-2;412.83
314;2020-3;423.93
315;2020-4;440.99
316;2020-5;462.17
317;2020-6;452.51
318;2020-7;458.71
319;2020-8;471.72
320;2020-9;484.76
321;2020-10;504.44
322;2020-11;513.63
323;2020-12;511.03
324;2021-1;494.44
325;2021-2;494.12
326;2021-3;513.28
327;2021-4;541.87
328;2021-5;561.58
329;2021-6;574.02
330;2021-7;578.24
331;2021-8;583.56
332;2021-9;587.1
333;2021-10;618.35
334;2021-11;696.34
335;2021-12;876.42
336;2022-1;936.74
337;2022-2;979.51
338;2022-3;1040.42
339;2022-4;1068.35
340;2022-5;1122.0
341;2022-6;1243.94
342;2022-7;1278.28
343;2022-8;1339.58
344;2022-9;1394.34
345;2022-10;1465.97
346;2022-11;1478.13
347;2022-12;1482.9
348;2023-1;1491.68
349;2023-2;1532.26
350;2023-3;1522.83
351;2023-4;1565.44
352;2023-5;1574.03
353;2023-6;1718.16
354;2023-7;1937.43
355;2023-8;2003.62
356;2023-9;2034.62
357;2023-10;2035.86
358;2023-11;2099.41
359;2023-12;2122.26
360;2024-1;2197.63
