;Tarih;TP_BEKODTUFEYENI_BT84
0;2022-1;0.7407
1;2022-2;0.5241
2;2022-3;7.7585
3;2022-4;2.729
4;2022-5;4.4308
5;2022-6;8.3704
6;2022-7;10.0286
7;2022-8;8.713
8;2022-9;10.16
9;2022-10;4.3818
10;2022-11;9.7905
11;2022-12;2.54
12;2023-1;3.0
13;2023-2;7.0526
14;2023-3;2.8833
15;2023-4;2.9091
16;2023-5;5.5565
17;2023-6;0.9429
18;2023-7;10.275
19;2023-8;9.176
20;2023-9;12.816
21;2023-10;9.29
22;2023-11;5.49
23;2023-12;8.83
24;2024-1;12.8694
