;Tarih;TP_TUFE1YI_T107
0;2014-1;103.46
1;2014-2;104.03
2;2014-3;105.29
3;2014-4;104.94
4;2014-5;103.34
5;2014-6;102.87
6;2014-7;101.89
7;2014-8;101.7
8;2014-9;101.47
9;2014-10;102.24
10;2014-11;101.07
11;2014-12;100.92
12;2015-1;99.3
13;2015-2;101.09
14;2015-3;101.72
15;2015-4;103.6
16;2015-5;105.34
17;2015-6;107.07
18;2015-7;106.86
19;2015-8;110.5
20;2015-9;114.57
21;2015-10;113.11
22;2015-11;109.64
23;2015-12;111.17
24;2016-1;112.1
25;2016-2;110.35
26;2016-3;108.84
27;2016-4;109.84
28;2016-5;111.9
29;2016-6;111.39
30;2016-7;111.44
31;2016-8;112.31
32;2016-9;112.57
33;2016-10;114.31
34;2016-11;117.58
35;2016-12;122.86
36;2017-1;129.51
37;2017-2;129.09
38;2017-3;131.69
39;2017-4;130.54
40;2017-5;132.3
41;2017-6;133.38
42;2017-7;138.12
43;2017-8;139.17
44;2017-9;139.38
45;2017-10;144.89
46;2017-11;154.0
47;2017-12;153.42
48;2018-1;154.03
49;2018-2;156.88
50;2018-3;160.61
51;2018-4;165.13
52;2018-5;170.31
53;2018-6;175.45
54;2018-7;180.05
55;2018-8;199.93
56;2018-9;217.44
57;2018-10;214.45
58;2018-11;198.28
59;2018-12;194.05
60;2019-1;201.05
61;2019-2;201.62
62;2019-3;203.99
63;2019-4;208.66
64;2019-5;216.16
65;2019-6;217.42
66;2019-7;215.03
67;2019-8;216.1
68;2019-9;215.89
69;2019-10;214.28
70;2019-11;214.31
71;2019-12;214.89
72;2020-1;228.55
73;2020-2;234.73
74;2020-3;242.8
75;2020-4;246.22
76;2020-5;251.78
77;2020-6;255.93
78;2020-7;269.5
79;2020-8;278.47
80;2020-9;283.53
81;2020-10;303.05
82;2020-11;307.31
83;2020-12;312.4
84;2021-1;310.85
85;2021-2;304.0
86;2021-3;315.87
87;2021-4;329.11
88;2021-5;342.62
89;2021-6;353.6
90;2021-7;356.91
91;2021-8;360.09
92;2021-9;370.77
93;2021-10;385.11
94;2021-11;415.97
95;2021-12;469.65
96;2022-1;527.28
97;2022-2;566.96
98;2022-3;609.65
99;2022-4;617.2
100;2022-5;653.48
101;2022-6;709.97
102;2022-7;760.09
103;2022-8;770.9
104;2022-9;799.07
105;2022-10;814.1
106;2022-11;849.98
107;2022-12;887.04
108;2023-1;918.32
109;2023-2;917.37
110;2023-3;934.0
111;2023-4;974.43
112;2023-5;1008.13
113;2023-6;1099.66
114;2023-7;1227.42
115;2023-8;1265.77
116;2023-9;1295.8
117;2023-10;1319.14
118;2023-11;1385.31
119;2023-12;1415.09
120;2024-1;1479.61
