;Tarih;TP_DB_B37
0;1989-Q4;839.0
1;1990-Q1;946.0
2;1990-Q2;1029.0
3;1990-Q3;1107.0
4;1990-Q4;1185.0
5;1991-Q1;1245.0
6;1991-Q2;1287.0
7;1991-Q3;1429.0
8;1991-Q4;1681.0
9;1992-Q1;1726.0
10;1992-Q2;1998.0
11;1992-Q3;2265.0
12;1992-Q4;2564.0
13;1993-Q1;2835.0
14;1993-Q2;3199.0
15;1993-Q3;3729.0
16;1993-Q4;4079.0
17;1994-Q1;4418.0
18;1994-Q2;4765.0
19;1994-Q3;5056.0
20;1994-Q4;5206.0
21;1995-Q1;5452.0
22;1995-Q2;5686.0
23;1995-Q3;5677.0
24;1995-Q4;5626.0
25;1996-Q1;5682.0
26;1996-Q2;5951.0
27;1996-Q3;6314.0
28;1996-Q4;7283.0
29;1997-Q1;7885.0
30;1997-Q2;8852.0
31;1997-Q3;9873.0
32;1997-Q4;11394.0
33;1998-Q1;12328.0
34;1998-Q2;14541.0
35;1998-Q3;16443.0
36;1998-Q4;16940.0
37;1999-Q1;17303.0
38;1999-Q2;17614.0
39;1999-Q3;18778.0
40;1999-Q4;20012.0
41;2000-Q1;20096.0
42;2000-Q2;20677.0
43;2000-Q3;20512.0
44;2000-Q4;21662.0
45;2001-Q1;23120.0
46;2001-Q2;23257.0
47;2001-Q3;24107.0
48;2001-Q4;22691.0
49;2002-Q1;18609.0
50;2002-Q2;20852.0
51;2002-Q3;21798.0
52;2002-Q4;22311.0
53;2003-Q1;21696.0
54;2003-Q2;22250.0
55;2003-Q3;22447.0
56;2003-Q4;22710.0
57;2004-Q1;23706.0
58;2004-Q2;23926.0
59;2004-Q3;24769.0
60;2004-Q4;26213.0
61;2005-Q1;26395.0
62;2005-Q2;27365.0
63;2005-Q3;28262.0
64;2005-Q4;29547.0
65;2006-Q1;35266.0
66;2006-Q2;38502.0
67;2006-Q3;41220.0
68;2006-Q4;44990.0
69;2007-Q1;52127.0
70;2007-Q2;57316.0
71;2007-Q3;62853.0
72;2007-Q4;70322.0
73;2008-Q1;78050.0
74;2008-Q2;87500.0
75;2008-Q3;89936.0
76;2008-Q4;89172.0
77;2009-Q1;85991.0
78;2009-Q2;86996.0
79;2009-Q3;85447.0
80;2009-Q4;83278.0
81;2010-Q1;80134.0
82;2010-Q2;75693.0
83;2010-Q3;78737.0
84;2010-Q4;78372.0
85;2011-Q1;82228.0
86;2011-Q2;83545.0
87;2011-Q3;81081.0
88;2011-Q4;78639.0
89;2012-Q1;80543.0
90;2012-Q2;78338.0
91;2012-Q3;79434.0
92;2012-Q4;83083.0
93;2013-Q1;82109.0
94;2013-Q2;81176.0
95;2013-Q3;82174.0
96;2013-Q4;83473.0
97;2014-Q1;84555.0
98;2014-Q2;85555.0
99;2014-Q3;82984.0
100;2014-Q4;82917.0
101;2015-Q1;79239.0
102;2015-Q2;82460.0
103;2015-Q3;84832.0
104;2015-Q4;88485.0
105;2016-Q1;93553.0
106;2016-Q2;96842.0
107;2016-Q3;99143.0
108;2016-Q4;96219.0
109;2017-Q1;96847.0
110;2017-Q2;99995.0
111;2017-Q3;102818.0
112;2017-Q4;105333.0
113;2018-Q1;108243.0
114;2018-Q2;106264.0
115;2018-Q3;105897.0
116;2018-Q4;105283.0
117;2019-Q1;105429.0
118;2019-Q2;104450.0
119;2019-Q3;103713.0
120;2019-Q4;101842.0
121;2020-Q1;91749.0
122;2020-Q2;90738.0
123;2020-Q3;89703.0
124;2020-Q4;91632.0
125;2021-Q1;89739.0
126;2021-Q2;94925.0
127;2021-Q3;95580.0
128;2021-Q4;94771.0
129;2022-Q1;94863.0
130;2022-Q2;92220.0
131;2022-Q3;94201.0
132;2022-Q4;97143.0
133;2023-Q1;98793.0
134;2023-Q2;95954.0
135;2023-Q3;95455.0
