;Tarih;TP_BEKODTUFEYENI_BT44
0;2022-1;0.0
1;2022-2;0.0
2;2022-3;0.0
3;2022-4;0.0
4;2022-5;2.6429
5;2022-6;0.9733
6;2022-7;0.8414
7;2022-8;4.8
8;2022-9;6.5
9;2022-10;2.4
10;2022-11;2.832
11;2022-12;5.4087
12;2023-1;0.0
13;2023-2;0.0
14;2023-3;1.92
15;2023-4;0.0
16;2023-5;0.0
17;2023-6;2.176
18;2023-7;3.2143
19;2023-8;4.7571
20;2023-9;9.0643
21;2023-10;13.2195
22;2023-11;15.2697
23;2023-12;6.9837
24;2024-1;4.1589
