;Tarih;TP_FG_J011
0;2003-1;93.43
1;2003-2;96.25
2;2003-3;101.29
3;2003-4;102.78
4;2003-5;103.73
5;2003-6;101.11
6;2003-7;98.91
7;2003-8;97.38
8;2003-9;98.55
9;2003-10;100.03
10;2003-11;102.76
11;2003-12;103.78
12;2004-1;104.88
13;2004-2;106.29
14;2004-3;108.0
15;2004-4;108.28
16;2004-5;106.43
17;2004-6;103.46
18;2004-7;103.72
19;2004-8;104.58
20;2004-9;105.1
21;2004-10;108.32
22;2004-11;109.81
23;2004-12;110.3
24;2005-1;111.72
25;2005-2;112.75
26;2005-3;112.85
27;2005-4;111.65
28;2005-5;111.63
29;2005-6;109.66
30;2005-7;108.24
31;2005-8;108.11
32;2005-9;109.6
33;2005-10;112.21
34;2005-11;116.11
35;2005-12;115.7
36;2006-1;117.28
37;2006-2;120.25
38;2006-3;121.91
39;2006-4;122.69
40;2006-5;123.61
41;2006-6;119.97
42;2006-7;121.6
43;2006-8;119.91
44;2006-9;123.52
45;2006-10;124.5
46;2006-11;128.07
47;2006-12;128.83
48;2007-1;134.85
49;2007-2;137.07
50;2007-3;137.92
51;2007-4;139.28
52;2007-5;136.85
53;2007-6;133.97
54;2007-7;132.91
55;2007-8;135.21
56;2007-9;138.41
57;2007-10;143.41
58;2007-11;144.2
59;2007-12;144.69
60;2008-1;147.62
61;2008-2;155.47
62;2008-3;157.05
63;2008-4;158.63
64;2008-5;158.99
65;2008-6;153.07
66;2008-7;153.67
67;2008-8;153.56
68;2008-9;153.89
69;2008-10;160.24
70;2008-11;161.4
71;2008-12;162.16
72;2009-1;164.64
73;2009-2;164.59
74;2009-3;171.44
75;2009-4;170.75
76;2009-5;170.99
77;2009-6;168.06
78;2009-7;166.87
79;2009-8;164.06
80;2009-9;164.4
81;2009-10;169.54
82;2009-11;173.52
83;2009-12;177.59
84;2010-1;180.56
85;2010-2;190.24
86;2010-3;191.5
87;2010-4;191.72
88;2010-5;182.72
89;2010-6;177.71
90;2010-7;176.19
91;2010-8;181.67
92;2010-9;190.8
93;2010-10;199.96
94;2010-11;195.91
95;2010-12;190.36
96;2011-1;193.58
97;2011-2;198.74
98;2011-3;197.84
99;2011-4;196.83
100;2011-5;206.72
101;2011-6;192.48
102;2011-7;189.91
103;2011-8;192.64
104;2011-9;194.55
105;2011-10;202.83
106;2011-11;209.76
107;2011-12;214.03
108;2012-1;216.51
109;2012-2;221.34
110;2012-3;220.36
111;2012-4;219.95
112;2012-5;214.22
113;2012-6;206.24
114;2012-7;207.0
115;2012-8;210.2
116;2012-9;215.02
117;2012-10;218.76
118;2012-11;218.29
119;2012-12;221.92
120;2013-1;231.4
121;2013-2;233.57
122;2013-3;238.59
123;2013-4;235.25
124;2013-5;229.64
125;2013-6;234.09
126;2013-7;234.64
127;2013-8;232.65
128;2013-9;234.37
129;2013-10;244.15
130;2013-11;240.52
131;2013-12;244.14
132;2014-1;257.57
133;2014-2;257.79
134;2014-3;263.46
135;2014-4;267.36
136;2014-5;263.4
137;2014-6;264.17
138;2014-7;264.79
139;2014-8;267.08
140;2014-9;267.82
141;2014-10;275.22
142;2014-11;275.79
143;2014-12;275.74
144;2015-1;286.11
145;2015-2;293.83
146;2015-3;301.47
147;2015-4;306.65
148;2015-5;297.52
149;2015-6;288.49
150;2015-7;289.15
151;2015-8;292.84
152;2015-9;296.37
153;2015-10;298.65
154;2015-11;301.8
155;2015-12;305.74
156;2016-1;319.69
157;2016-2;319.31
158;2016-3;313.71
159;2016-4;308.42
160;2016-5;302.8
161;2016-6;306.54
162;2016-7;316.84
163;2016-8;310.23
164;2016-9;307.86
165;2016-10;313.71
166;2016-11;311.61
167;2016-12;322.36
168;2017-1;344.22
169;2017-2;346.94
170;2017-3;353.91
171;2017-4;358.03
172;2017-5;355.38
173;2017-6;351.16
174;2017-7;348.07
175;2017-8;346.91
176;2017-9;345.84
177;2017-10;352.82
178;2017-11;360.87
179;2017-12;366.83
180;2018-1;373.07
181;2018-2;381.34
182;2018-3;389.24
183;2018-4;388.35
184;2018-5;394.19
185;2018-6;419.13
186;2018-7;417.28
187;2018-8;417.28
188;2018-9;444.58
189;2018-10;458.98
190;2018-11;455.31
191;2018-12;460.64
192;2019-1;492.36
193;2019-2;497.04
194;2019-3;509.94
195;2019-4;517.38
196;2019-5;510.45
197;2019-6;501.0
198;2019-7;494.02
199;2019-8;489.45
200;2019-9;485.14
201;2019-10;493.61
202;2019-11;494.72
203;2019-12;510.17
204;2020-1;535.37
205;2020-2;548.59
206;2020-3;559.4
207;2020-4;573.63
208;2020-5;574.56
209;2020-6;564.56
210;2020-7;556.86
211;2020-8;556.13
212;2020-9;559.43
213;2020-10;576.87
214;2020-11;602.24
215;2020-12;618.29
216;2021-1;634.06
217;2021-2;651.2
218;2021-3;658.96
219;2021-4;673.24
220;2021-5;674.45
221;2021-6;679.72
222;2021-7;699.08
223;2021-8;721.97
224;2021-9;724.36
225;2021-10;738.1
226;2021-11;767.61
227;2021-12;894.57
228;2022-1;993.94
229;2022-2;1078.58
230;2022-3;1130.68
231;2022-4;1284.8
232;2022-5;1302.24
233;2022-6;1320.75
234;2022-7;1359.64
235;2022-8;1366.6
236;2022-9;1393.47
237;2022-10;1466.74
238;2022-11;1550.88
239;2022-12;1581.46
240;2023-1;1690.88
241;2023-2;1818.73
242;2023-3;1889.31
243;2023-4;1967.33
244;2023-5;1980.42
245;2023-6;2035.39
246;2023-7;2189.08
247;2023-8;2372.97
248;2023-9;2448.59
249;2023-10;2523.75
250;2023-11;2594.35
251;2023-12;2723.09
252;2024-1;2868.26
