;Tarih;TP_DB_B63
0;1989-Q4;2560.0
1;1990-Q1;2688.0
2;1990-Q2;2879.0
3;1990-Q3;3156.0
4;1990-Q4;3315.0
5;1991-Q1;3138.0
6;1991-Q2;3340.0
7;1991-Q3;3692.0
8;1991-Q4;4190.0
9;1992-Q1;4307.0
10;1992-Q2;5416.0
11;1992-Q3;6391.0
12;1992-Q4;7142.0
13;1993-Q1;8297.0
14;1993-Q2;8992.0
15;1993-Q3;9882.0
16;1993-Q4;11017.0
17;1994-Q1;12084.0
18;1994-Q2;12351.0
19;1994-Q3;12117.0
20;1994-Q4;11946.0
21;1995-Q1;12752.0
22;1995-Q2;12748.0
23;1995-Q3;12604.0
24;1995-Q4;12917.0
25;1996-Q1;13029.0
26;1996-Q2;13684.0
27;1996-Q3;13822.0
28;1996-Q4;13187.0
29;1997-Q1;12783.0
30;1997-Q2;13459.0
31;1997-Q3;13697.0
32;1997-Q4;13826.0
33;1998-Q1;14394.0
34;1998-Q2;14722.0
35;1998-Q3;14571.0
36;1998-Q4;14103.0
37;1999-Q1;14513.0
38;1999-Q2;14176.0
39;1999-Q3;14630.0
40;1999-Q4;16914.0
41;2000-Q1;18380.0
42;2000-Q2;20697.0
43;2000-Q3;21205.0
44;2000-Q4;21828.0
45;2001-Q1;21492.0
46;2001-Q2;20530.0
47;2001-Q3;21369.0
48;2001-Q4;21031.0
49;2002-Q1;21728.0
50;2002-Q2;22869.0
51;2002-Q3;22557.0
52;2002-Q4;23595.0
53;2003-Q1;24230.0
54;2003-Q2;25955.0
55;2003-Q3;26687.0
56;2003-Q4;27111.0
57;2004-Q1;26821.0
58;2004-Q2;27522.0
59;2004-Q3;28890.0
60;2004-Q4;30079.0
61;2005-Q1;30884.0
62;2005-Q2;30300.0
63;2005-Q3;30601.0
64;2005-Q4;31560.0
65;2006-Q1;34107.0
66;2006-Q2;33935.0
67;2006-Q3;35004.0
68;2006-Q4;36346.0
69;2007-Q1;39900.0
70;2007-Q2;39057.0
71;2007-Q3;40451.0
72;2007-Q4;38743.0
73;2008-Q1;38735.0
74;2008-Q2;39203.0
75;2008-Q3;39800.0
76;2008-Q4;38906.0
77;2009-Q1;39145.0
78;2009-Q2;40262.0
79;2009-Q3;41066.0
80;2009-Q4;40899.0
81;2010-Q1;41928.0
82;2010-Q2;41708.0
83;2010-Q3;44799.0
84;2010-Q4;45184.0
85;2011-Q1;48983.0
86;2011-Q2;49831.0
87;2011-Q3;49378.0
88;2011-Q4;50330.0
89;2012-Q1;53604.0
90;2012-Q2;55140.0
91;2012-Q3;57790.0
92;2012-Q4;64730.0
93;2013-Q1;67034.0
94;2013-Q2;73099.0
95;2013-Q3;73833.0
96;2013-Q4;79317.0
97;2014-Q1;80321.0
98;2014-Q2;88276.0
99;2014-Q3;89946.0
100;2014-Q4;92576.0
101;2015-Q1;92434.0
102;2015-Q2;94636.0
103;2015-Q3;93964.0
104;2015-Q4;94234.0
105;2016-Q1;96909.0
106;2016-Q2;101978.0
107;2016-Q3;99738.0
108;2016-Q4;101644.0
109;2017-Q1;105080.0
110;2017-Q2;113644.0
111;2017-Q3;114188.0
112;2017-Q4;116300.0
113;2018-Q1;119210.0
114;2018-Q2;116974.0
115;2018-Q3;115752.0
116;2018-Q4;116995.0
117;2019-Q1;126017.0
118;2019-Q2;120845.0
119;2019-Q3;121452.0
120;2019-Q4;119960.0
121;2020-Q1;123782.0
122;2020-Q2;117094.0
123;2020-Q3;117849.0
124;2020-Q4;124558.0
125;2021-Q1;123877.0
126;2021-Q2;127298.0
127;2021-Q3;129326.0
128;2021-Q4;125634.0
129;2022-Q1;125322.0
130;2022-Q2;122482.0
131;2022-Q3;118199.0
132;2022-Q4;121476.0
133;2023-Q1;123395.0
134;2023-Q2;122515.0
135;2023-Q3;124503.0
