;Tarih;TP_BEKODTUFEYENI_BT40
0;2022-1;1.5862
1;2022-2;0.0
2;2022-3;3.5667
3;2022-4;3.85
4;2022-5;6.6286
5;2022-6;3.2
6;2022-7;1.2552
7;2022-8;4.64
8;2022-9;8.86
9;2022-10;11.7077
10;2022-11;18.36
11;2022-12;8.5565
12;2023-1;8.313
13;2023-2;4.9091
14;2023-3;8.576
15;2023-4;7.2769
16;2023-5;5.584
17;2023-6;3.896
18;2023-7;5.2429
19;2023-8;15.8071
20;2023-9;5.2286
21;2023-10;1.4537
22;2023-11;3.8511
23;2023-12;12.5116
24;2024-1;9.323
