;Tarih;TP_FG_J045
0;2003-1;100.11
1;2003-2;100.85
2;2003-3;101.08
3;2003-4;100.46
4;2003-5;101.44
5;2003-6;100.22
6;2003-7;99.47
7;2003-8;98.93
8;2003-9;99.33
9;2003-10;99.06
10;2003-11;99.29
11;2003-12;99.75
12;2004-1;100.06
13;2004-2;100.33
14;2004-3;100.32
15;2004-4;100.28
16;2004-5;100.96
17;2004-6;101.67
18;2004-7;103.36
19;2004-8;104.61
20;2004-9;105.12
21;2004-10;106.65
22;2004-11;107.63
23;2004-12;108.57
24;2005-1;109.32
25;2005-2;109.66
26;2005-3;111.21
27;2005-4;113.35
28;2005-5;112.71
29;2005-6;112.83
30;2005-7;113.99
31;2005-8;114.22
32;2005-9;116.68
33;2005-10;118.85
34;2005-11;120.44
35;2005-12;120.69
36;2006-1;121.66
37;2006-2;122.53
38;2006-3;123.34
39;2006-4;123.06
40;2006-5;123.37
41;2006-6;126.75
42;2006-7;128.68
43;2006-8;129.91
44;2006-9;130.67
45;2006-10;132.28
46;2006-11;134.47
47;2006-12;135.4
48;2007-1;135.72
49;2007-2;135.74
50;2007-3;135.9
51;2007-4;135.56
52;2007-5;135.24
53;2007-6;135.25
54;2007-7;135.45
55;2007-8;136.09
56;2007-9;136.99
57;2007-10;137.39
58;2007-11;142.14
59;2007-12;144.27
60;2008-1;155.11
61;2008-2;155.24
62;2008-3;155.4
63;2008-4;156.4
64;2008-5;156.1
65;2008-6;158.94
66;2008-7;175.23
67;2008-8;180.24
68;2008-9;184.01
69;2008-10;195.91
70;2008-11;202.59
71;2008-12;199.89
72;2009-1;198.42
73;2009-2;194.13
74;2009-3;193.18
75;2009-4;188.83
76;2009-5;181.05
77;2009-6;182.19
78;2009-7;182.84
79;2009-8;183.47
80;2009-9;184.34
81;2009-10;191.72
82;2009-11;193.88
83;2009-12;195.43
84;2010-1;199.25
85;2010-2;200.51
86;2010-3;200.25
87;2010-4;200.37
88;2010-5;200.98
89;2010-6;201.54
90;2010-7;202.11
91;2010-8;202.24
92;2010-9;203.0
93;2010-10;203.09
94;2010-11;204.46
95;2010-12;208.16
96;2011-1;208.41
97;2011-2;208.45
98;2011-3;209.18
99;2011-4;210.19
100;2011-5;211.72
101;2011-6;211.48
102;2011-7;211.2
103;2011-8;213.07
104;2011-9;214.52
105;2011-10;230.36
106;2011-11;231.44
107;2011-12;232.81
108;2012-1;236.1
109;2012-2;237.97
110;2012-3;240.55
111;2012-4;255.7
112;2012-5;254.64
113;2012-6;252.59
114;2012-7;251.63
115;2012-8;254.14
116;2012-9;257.69
117;2012-10;274.2
118;2012-11;275.46
119;2012-12;275.82
120;2013-1;275.68
121;2013-2;275.36
122;2013-3;275.1
123;2013-4;274.63
124;2013-5;273.24
125;2013-6;273.24
126;2013-7;274.27
127;2013-8;274.68
128;2013-9;277.17
129;2013-10;277.51
130;2013-11;277.87
131;2013-12;282.04
132;2014-1;282.76
133;2014-2;282.46
134;2014-3;282.0
135;2014-4;281.57
136;2014-5;280.28
137;2014-6;279.51
138;2014-7;279.85
139;2014-8;279.44
140;2014-9;280.37
141;2014-10;296.71
142;2014-11;295.52
143;2014-12;295.19
144;2015-1;294.24
