;Tarih;YEARWEEK;TP_BS01_CARI
95;25-10-2013;2013-43;59572.0
96;01-11-2013;2013-44;58902.2
97;08-11-2013;2013-45;57942.0
98;15-11-2013;2013-46;59796.6
99;22-11-2013;2013-47;59568.6
100;29-11-2013;2013-48;59336.6
101;06-12-2013;2013-49;59039.1
102;13-12-2013;2013-50;59167.66
103;20-12-2013;2013-51;58555.5
104;27-12-2013;2013-52;58548.4
105;03-01-2014;2014-1;57929.7
106;10-01-2014;2014-2;58345.8
107;17-01-2014;2014-3;56752.2
108;24-01-2014;2014-4;55933.2
109;31-01-2014;2014-5;58484.1
110;07-02-2014;2014-6;59622.7
111;14-02-2014;2014-7;58355.4
112;21-02-2014;2014-8;60159.2
113;28-02-2014;2014-9;60440.2
114;07-03-2014;2014-10;60390.0
115;14-03-2014;2014-11;59996.2
116;21-03-2014;2014-12;59539.8
117;28-03-2014;2014-13;59549.1
118;04-04-2014;2014-14;61052.3
119;11-04-2014;2014-15;63428.7
120;18-04-2014;2014-16;63610.8
121;25-04-2014;2014-17;63741.1
122;02-05-2014;2014-18;64591.7
123;09-05-2014;2014-19;65332.3
124;16-05-2014;2014-20;64960.9
125;23-05-2014;2014-21;65168.5
126;30-05-2014;2014-22;65265.6
127;06-06-2014;2014-23;65425.1
128;13-06-2014;2014-24;64846.63
129;20-06-2014;2014-25;64583.4
130;27-06-2014;2014-26;65052.3
131;04-07-2014;2014-27;64872.1
132;11-07-2014;2014-28;65268.8
133;18-07-2014;2014-29;65173.5
134;25-07-2014;2014-30;65705.9
135;01-08-2014;2014-31;64937.3
136;08-08-2014;2014-32;64429.6
137;15-08-2014;2014-33;64963.3
138;22-08-2014;2014-34;65032.7
139;29-08-2014;2014-35;65610.3
140;05-09-2014;2014-36;65627.9
141;12-09-2014;2014-37;64551.6
142;19-09-2014;2014-38;64136.8
143;26-09-2014;2014-39;64561.7
144;03-10-2014;2014-40;64133.3
145;10-10-2014;2014-41;64777.6
146;17-10-2014;2014-42;65645.9
147;24-10-2014;2014-43;65532.6
148;31-10-2014;2014-44;65648.6
149;07-11-2014;2014-45;65238.1
150;14-11-2014;2014-46;65720.4
151;21-11-2014;2014-47;65846.3
152;28-11-2014;2014-48;67382.8
153;05-12-2014;2014-49;67206.6
154;12-12-2014;2014-50;66460.3
155;19-12-2014;2014-51;66382.6
156;26-12-2014;2014-52;66440.3
157;02-01-2015;2015-1;66531.8
158;09-01-2015;2015-2;66281.2
159;16-01-2015;2015-3;68392.5
160;23-01-2015;2015-4;68724.4
161;30-01-2015;2015-5;68734.5
162;06-02-2015;2015-6;68141.7
163;13-02-2015;2015-7;67708.0
164;20-02-2015;2015-8;67794.4
165;27-02-2015;2015-9;67434.4
166;06-03-2015;2015-10;65808.5
167;13-03-2015;2015-11;65587.0
168;20-03-2015;2015-12;63990.3
169;27-03-2015;2015-13;64266.2
170;03-04-2015;2015-14;64197.6
171;10-04-2015;2015-15;64114.1
172;17-04-2015;2015-16;64967.5
173;24-04-2015;2015-17;65137.7
174;01-05-2015;2015-18;64942.4
175;08-05-2015;2015-19;65154.2
176;15-05-2015;2015-20;65360.3
177;22-05-2015;2015-21;65138.0
178;29-05-2015;2015-22;64650.2
179;05-06-2015;2015-23;64016.2
180;12-06-2015;2015-24;63390.8
181;19-06-2015;2015-25;63851.8
182;26-06-2015;2015-26;63761.2
183;03-07-2015;2015-27;63455.7
184;10-07-2015;2015-28;63844.4
185;17-07-2015;2015-29;63734.7
186;24-07-2015;2015-30;63443.3
187;31-07-2015;2015-31;63088.5
188;07-08-2015;2015-32;62615.5
189;14-08-2015;2015-33;62549.4
190;21-08-2015;2015-34;62176.3
191;28-08-2015;2015-35;62699.5
192;04-09-2015;2015-36;62113.3
193;11-09-2015;2015-37;61302.7
194;18-09-2015;2015-38;62453.6
195;25-09-2015;2015-39;61621.9
196;02-10-2015;2015-40;61473.4
197;09-10-2015;2015-41;63003.7
198;16-10-2015;2015-42;63629.2
199;23-10-2015;2015-43;63891.3
200;30-10-2015;2015-44;63169.3
201;06-11-2015;2015-45;62529.6
202;13-11-2015;2015-46;62333.7
203;20-11-2015;2015-47;62879.2
204;27-11-2015;2015-48;61991.6
205;04-12-2015;2015-49;61741.7
206;11-12-2015;2015-50;61492.3
207;18-12-2015;2015-51;62056.8
208;25-12-2015;2015-52;62171.0
209;01-01-2016;2016-1;62060.4
210;08-01-2016;2016-2;61380.0
211;15-01-2016;2016-3;61501.6
212;22-01-2016;2016-4;60223.7
213;29-01-2016;2016-5;60945.2
214;05-02-2016;2016-6;62476.3
215;12-02-2016;2016-7;62715.4
216;19-02-2016;2016-8;62054.7
217;26-02-2016;2016-9;62316.7
218;04-03-2016;2016-10;61665.3
219;11-03-2016;2016-11;63642.6
220;18-03-2016;2016-12;64608.7
221;25-03-2016;2016-13;64181.0
222;01-04-2016;2016-14;64843.9
223;08-04-2016;2016-15;64937.0
224;15-04-2016;2016-16;65382.2
225;22-04-2016;2016-17;65525.6
226;29-04-2016;2016-18;65350.1
227;06-05-2016;2016-19;66211.7
228;13-05-2016;2016-20;66311.6
229;20-05-2016;2016-21;65682.1
230;27-05-2016;2016-22;65721.3
231;03-06-2016;2016-23;66408.9
232;10-06-2016;2016-24;67874.1
233;17-06-2016;2016-25;67844.8
234;24-06-2016;2016-26;67897.7
235;01-07-2016;2016-27;69208.8
236;08-07-2016;2016-28;69748.2
237;15-07-2016;2016-29;69464.7
238;22-07-2016;2016-30;66742.8
239;29-07-2016;2016-31;66981.2
240;05-08-2016;2016-32;67221.0
241;12-08-2016;2016-33;68254.4
242;19-08-2016;2016-34;68086.0
243;26-08-2016;2016-35;68355.1
244;02-09-2016;2016-36;67451.4
245;09-09-2016;2016-37;67876.5
246;16-09-2016;2016-38;67364.4
247;23-09-2016;2016-39;68308.2
248;30-09-2016;2016-40;65136.6
249;07-10-2016;2016-41;65287.9
250;14-10-2016;2016-42;64652.5
251;21-10-2016;2016-43;66100.6
252;28-10-2016;2016-44;65326.2
253;04-11-2016;2016-45;64759.0
254;11-11-2016;2016-46;62203.4
255;18-11-2016;2016-47;61514.9
256;25-11-2016;2016-48;61004.2
257;02-12-2016;2016-49;60475.1
258;09-12-2016;2016-50;61165.1
259;16-12-2016;2016-51;60408.8
260;23-12-2016;2016-52;60959.7
261;30-12-2016;2016-53;61114.2
262;06-01-2017;2017-1;61551.6
263;13-01-2017;2017-2;61111.4
264;20-01-2017;2017-3;61125.6
265;27-01-2017;2017-4;63510.5
266;03-02-2017;2017-5;64680.6
267;10-02-2017;2017-6;64606.5
268;17-02-2017;2017-7;63111.1
269;24-02-2017;2017-8;64558.4
270;03-03-2017;2017-9;63640.1
271;10-03-2017;2017-10;63766.4
272;17-03-2017;2017-11;64390.1
273;24-03-2017;2017-12;65155.2
274;31-03-2017;2017-13;65027.8
275;07-04-2017;2017-14;66731.3
276;14-04-2017;2017-15;67005.6
277;21-04-2017;2017-16;67461.8
278;28-04-2017;2017-17;67948.8
279;05-05-2017;2017-18;67584.3
280;12-05-2017;2017-19;68966.1
281;19-05-2017;2017-20;68849.8
282;26-05-2017;2017-21;69919.3
283;02-06-2017;2017-22;70284.0
284;09-06-2017;2017-23;69953.8
285;16-06-2017;2017-24;71304.4
286;23-06-2017;2017-25;71106.2
287;30-06-2017;2017-26;70665.6
288;07-07-2017;2017-27;69483.1
289;14-07-2017;2017-28;68309.6
290;21-07-2017;2017-29;69092.2
291;28-07-2017;2017-30;69044.0
292;04-08-2017;2017-31;69328.1
293;11-08-2017;2017-32;69344.9
294;18-08-2017;2017-33;69413.3
295;25-08-2017;2017-34;69754.4
296;01-09-2017;2017-35;70343.9
297;08-09-2017;2017-36;70421.6
298;15-09-2017;2017-37;71653.4
299;22-09-2017;2017-38;70965.1
300;29-09-2017;2017-39;70582.1
301;06-10-2017;2017-40;70464.0
302;13-10-2017;2017-41;70565.6
303;20-10-2017;2017-42;70329.0
304;27-10-2017;2017-43;69308.1
305;03-11-2017;2017-44;68838.5
306;10-11-2017;2017-45;68215.8
307;17-11-2017;2017-46;68720.4
308;24-11-2017;2017-47;69022.5
309;01-12-2017;2017-48;69130.6
310;08-12-2017;2017-49;70016.0
311;15-12-2017;2017-50;70401.3
312;22-12-2017;2017-51;70372.2
313;29-12-2017;2017-52;70676.2
314;05-01-2018;2018-1;71133.4
315;12-01-2018;2018-2;70727.9
316;19-01-2018;2018-3;72332.5
317;26-01-2018;2018-4;72576.8
318;02-02-2018;2018-5;72108.4
319;09-02-2018;2018-6;70979.3
320;16-02-2018;2018-7;71413.9
321;23-02-2018;2018-8;70867.5
322;02-03-2018;2018-9;70711.4
323;09-03-2018;2018-10;70805.3
324;16-03-2018;2018-11;70504.1
325;23-03-2018;2018-12;70323.4
326;30-03-2018;2018-13;68872.2
327;06-04-2018;2018-14;66570.4
328;13-04-2018;2018-15;66547.1
329;20-04-2018;2018-16;66444.1
330;27-04-2018;2018-17;67896.3
331;04-05-2018;2018-18;66145.2
332;11-05-2018;2018-19;65684.9
333;18-05-2018;2018-20;63705.3
334;25-05-2018;2018-21;64996.8
335;01-06-2018;2018-22;64251.5
336;08-06-2018;2018-23;64364.9
337;15-06-2018;2018-24;63474.5
338;22-06-2018;2018-25;63930.0
339;29-06-2018;2018-26;63911.5
340;06-07-2018;2018-27;64556.5
341;13-07-2018;2018-28;62811.2
342;20-07-2018;2018-29;63673.7
343;27-07-2018;2018-30;63468.3
344;03-08-2018;2018-31;62593.6
345;10-08-2018;2018-32;59241.9
346;17-08-2018;2018-33;59001.5
347;24-08-2018;2018-34;58805.5
348;31-08-2018;2018-35;57805.7
349;07-09-2018;2018-36;57311.7
350;14-09-2018;2018-37;61544.2
351;21-09-2018;2018-38;61638.5
352;28-09-2018;2018-39;62537.0
353;05-10-2018;2018-40;60643.4
354;12-10-2018;2018-41;60356.6
355;19-10-2018;2018-42;62412.7
356;26-10-2018;2018-43;62342.3
357;02-11-2018;2018-44;62458.1
358;09-11-2018;2018-45;62667.3
359;16-11-2018;2018-46;64089.8
360;23-11-2018;2018-47;63306.7
361;30-11-2018;2018-48;63342.1
362;07-12-2018;2018-49;63826.9
363;14-12-2018;2018-50;64457.0
364;21-12-2018;2018-51;65812.4
365;28-12-2018;2018-52;65876.8
366;04-01-2019;2019-1;65681.8
367;11-01-2019;2019-2;65172.1
368;18-01-2019;2019-3;68293.6
369;25-01-2019;2019-4;68826.9
370;01-02-2019;2019-5;70705.1
371;08-02-2019;2019-6;70154.8
372;15-02-2019;2019-7;70012.3
373;22-02-2019;2019-8;71724.7
374;01-03-2019;2019-9;71980.7
375;08-03-2019;2019-10;71237.1
376;15-03-2019;2019-11;70544.3
377;22-03-2019;2019-12;69239.3
378;29-03-2019;2019-13;69210.3
379;05-04-2019;2019-14;68671.9
380;12-04-2019;2019-15;66997.6
381;19-04-2019;2019-16;67114.3
382;26-04-2019;2019-17;67017.8
383;03-05-2019;2019-18;67602.8
384;10-05-2019;2019-19;66356.3
385;17-05-2019;2019-20;67060.0
386;24-05-2019;2019-21;66129.0
387;31-05-2019;2019-22;66960.4
388;07-06-2019;2019-23;67002.4
389;14-06-2019;2019-24;67541.0
390;21-06-2019;2019-25;68596.2
391;28-06-2019;2019-26;70170.6
392;05-07-2019;2019-27;70616.7
393;12-07-2019;2019-28;71234.3
394;19-07-2019;2019-29;72617.2
395;26-07-2019;2019-30;73418.2
396;02-08-2019;2019-31;72893.1
397;09-08-2019;2019-32;73399.1
398;16-08-2019;2019-33;72533.8
399;23-08-2019;2019-34;71891.0
400;30-08-2019;2019-35;71972.3
401;06-09-2019;2019-36;72937.7
402;13-09-2019;2019-37;72384.9
403;20-09-2019;2019-38;73009.8
404;27-09-2019;2019-39;73811.6
405;04-10-2019;2019-40;73996.3
406;11-10-2019;2019-41;72676.9
407;18-10-2019;2019-42;72985.1
408;25-10-2019;2019-43;74201.8
409;01-11-2019;2019-44;74177.1
410;08-11-2019;2019-45;73130.8
411;15-11-2019;2019-46;76263.1
412;22-11-2019;2019-47;76249.4
413;29-11-2019;2019-48;75394.8
414;06-12-2019;2019-49;75943.7
415;13-12-2019;2019-50;75991.1
416;20-12-2019;2019-51;76516.0
417;27-12-2019;2019-52;76548.4
418;03-01-2020;2020-1;76914.6
419;10-01-2020;2020-2;77213.1
420;17-01-2020;2020-3;78308.7
421;24-01-2020;2020-4;79080.3
422;31-01-2020;2020-5;79621.0
423;07-02-2020;2020-6;78920.2
424;14-02-2020;2020-7;82201.3
425;21-02-2020;2020-8;81352.8
426;28-02-2020;2020-9;79213.6
427;06-03-2020;2020-10;80685.6
428;13-03-2020;2020-11;76859.6
429;20-03-2020;2020-12;70967.1
430;27-03-2020;2020-13;73104.3
431;03-04-2020;2020-14;69056.7
432;10-04-2020;2020-15;72318.0
433;17-04-2020;2020-16;71160.1
434;24-04-2020;2020-17;72870.6
435;01-05-2020;2020-18;73947.1
436;08-05-2020;2020-19;72564.2
437;15-05-2020;2020-20;73512.0
438;22-05-2020;2020-21;73525.4
439;29-05-2020;2020-22;73092.1
440;05-06-2020;2020-23;74173.9
441;12-06-2020;2020-24;73385.9
442;19-06-2020;2020-25;73893.1
443;26-06-2020;2020-26;73253.5
444;03-07-2020;2020-27;73824.1
445;10-07-2020;2020-28;72695.5
446;17-07-2020;2020-29;72844.9
447;24-07-2020;2020-30;73958.3
448;31-07-2020;2020-31;71324.1
449;07-08-2020;2020-32;70770.5
450;14-08-2020;2020-33;72018.1
451;21-08-2020;2020-34;72543.5
452;28-08-2020;2020-35;73052.4
453;04-09-2020;2020-36;73471.6
454;11-09-2020;2020-37;73346.9
455;18-09-2020;2020-38;72842.9
456;25-09-2020;2020-39;72335.9
457;02-10-2020;2020-40;72707.6
458;09-10-2020;2020-41;72787.4
459;16-10-2020;2020-42;75110.2
460;23-10-2020;2020-43;75252.4
461;30-10-2020;2020-44;74113.0
462;06-11-2020;2020-45;74750.0
463;13-11-2020;2020-46;79017.8
464;20-11-2020;2020-47;79717.8
465;27-11-2020;2020-48;79495.4
466;04-12-2020;2020-49;82680.6
467;11-12-2020;2020-50;81869.3
468;18-12-2020;2020-51;83749.7
469;25-12-2020;2020-52;83630.3
470;01-01-2021;2021-1;84382.2
471;08-01-2021;2021-2;84013.7
472;15-01-2021;2021-3;82992.2
473;22-01-2021;2021-4;83184.6
474;29-01-2021;2021-5;87317.1
475;05-02-2021;2021-6;87896.3
476;12-02-2021;2021-7;87925.0
477;19-02-2021;2021-8;87550.1
478;26-02-2021;2021-9;85943.6
479;05-03-2021;2021-10;84745.3
480;12-03-2021;2021-11;84946.2
481;19-03-2021;2021-12;83674.8
482;26-03-2021;2021-13;78637.4
483;02-04-2021;2021-14;77458.2
484;09-04-2021;2021-15;78076.0
485;16-04-2021;2021-16;79440.6
486;23-04-2021;2021-17;79117.1
487;30-04-2021;2021-18;78946.7
488;07-05-2021;2021-19;80040.6
489;14-05-2021;2021-20;79789.0
490;21-05-2021;2021-21;80160.5
491;28-05-2021;2021-22;80152.7
492;04-06-2021;2021-23;80118.7
493;11-06-2021;2021-24;80770.9
494;18-06-2021;2021-25;79904.8
495;25-06-2021;2021-26;82443.8
496;02-07-2021;2021-27;81947.7
497;09-07-2021;2021-28;83781.0
498;16-07-2021;2021-29;84540.7
499;23-07-2021;2021-30;84385.8
500;30-07-2021;2021-31;84500.9
501;06-08-2021;2021-32;84068.6
